" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.1615549226"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","844","-1231.5244349941","0.0039955634","0.9842832232","3.0921004576","556.4354202454","353.7895729564","202.6458472889","219.6531376767","310.5170480937","-90.8639104170","-97.1100310316","6.2461206146","150.0403263847","185.3357891504","-24.8590674414","-181.4442756260","156.5852081846","4.6223558832","12.7126395095","132.7053309920","0.0000000000","0.0000000000"
"12","146","-1231.9745874737","0.0025472953","0.9868305185","3.3604642307","556.7037840185","351.4294014601","205.2743825584","217.2929661804","299.1048410821","-81.8118749017","-87.9248843618","6.1130094601","150.5265758163","173.8918048729","-25.3135396071","-186.4896080831","161.1760684760","4.7168098162","13.2118125015","132.5979534986","0.0000000000","0.0000000000"
"13","551","-1232.3453718800","0.0017581247","0.9885886432","3.5815117797","556.9248315674","352.1021403249","204.8226912425","217.9657050452","300.5132633797","-82.5475583345","-88.6216302639","6.0740719293","149.1746157796","178.7092301662","-27.3705825660","-188.4443834819","161.0738009159","4.7271449418","12.5813718442","131.8660989936","0.0000000000","0.0000000000"
"14","897","-1232.3545064914","0.0017421380","0.9903307812","3.5869574873","556.9302772750","351.0086196797","205.9216575954","216.8721843999","300.0568740223","-83.1846896224","-89.2917894166","6.1070997943","150.6998411897","175.5958304222","-26.2387975895","-189.4958758254","163.2570782359","4.9523209801","13.2575076289","132.4900125807","0.0000000000","0.0000000000"
"15","926","-1232.4433604025","0.0015940201","0.9919248013","3.6399288068","556.9832485946","352.1809061511","204.8023424434","218.0444708714","302.0343484917","-83.9898776203","-90.0235161774","6.0336385571","150.9143399192","178.0136453775","-26.8936368051","-186.7401264776","159.8464896726","4.6408229210","12.6246360634","133.6488809349","0.0000000000","0.0000000000"
"16","370","-1233.0182388647","0.0008970719","0.9928218732","3.9826494630","557.3259692508","352.8853327268","204.4406365240","218.7488974470","313.6124779356","-94.8635804885","-100.9322479746","6.0686674861","149.2373948110","191.2308048927","-26.8557217681","-184.5407978318","157.6850760637","4.8292562597","13.1368845251","131.2712540261","0.0000000000","0.0000000000"
"17","984","-1233.0631219007","0.0008576988","0.9936795719","4.0094070206","557.3527268084","352.3069811765","205.0457456319","218.1705458967","304.2070835360","-86.0365376392","-92.1389231168","6.1023854776","150.3099227232","180.2375147588","-26.3403539461","-185.6708688358","159.3305148898","4.7510053007","12.6705541569","132.8883632656","0.0000000000","0.0000000000"
"18","242","-1233.2063453332","0.0007432478","0.9944228198","4.0947913792","557.4381111669","351.9825092711","205.4556018959","217.8460739913","301.5449088023","-83.6988348110","-89.7331222928","6.0342874818","150.1858586388","178.8423539800","-27.4833038164","-189.0539393129","161.5706354965","4.9157502253","14.1020521989","131.1680562146","0.0000000000","0.0000000000"
"19","910","-1233.2501791035","0.0007113722","0.9951341920","4.1209234045","557.4642431922","353.0225085241","204.4417346681","218.8860732444","311.0524530338","-92.1663797894","-98.2460656326","6.0796858432","148.7976912540","189.8946262207","-27.6398644409","-186.6645821914","159.0247177505","4.8544569940","13.1272144327","130.8160198272","0.0000000000","0.0000000000"
"20","230","-1233.7129826626","0.0004478204","0.9955820123","4.3968292696","557.7401490574","353.2814906888","204.4586583686","219.1450554090","306.7206279020","-87.5740499732","-93.5897211905","6.0156712173","151.5287027264","182.9138734756","-27.7219483000","-189.1814750244","161.4595267244","4.8149539026","13.6405863533","133.0731624705","0.0000000000","0.0000000000"
"21","132","-1233.7751804645","0.0004208155","0.9960028278","4.4339092315","557.7772290192","353.7667007364","204.0105282829","219.6302654566","304.0443694069","-84.4141039503","-90.5001840096","6.0860800593","150.6076430811","178.5750334419","-25.1383071162","-184.3914275098","159.2531203937","4.6898133831","12.7730079203","133.1448217778","0.0000000000","0.0000000000"
"22","462","-1233.7919493053","0.0004138177","0.9964166455","4.4439061761","557.7872259638","354.8993377762","202.8878881876","220.7629024965","313.7031423143","-92.9402398179","-98.9393882710","5.9991484531","150.4046899302","192.2570634260","-28.9586110419","-184.8366544340","155.8780433921","4.6193893766","12.6338291626","133.1514713910","0.0000000000","0.0000000000"
"23","957","-1233.8226714968","0.0004012976","0.9968179431","4.4622215772","557.8055413650","352.0358776698","205.7696636952","217.8994423901","301.5048888027","-83.6012179472","-89.7347363119","6.1335183647","151.2447684618","176.5361318095","-26.2760114687","-189.6772427084","163.4012312397","4.9485593488","13.4810709319","132.8151381812","0.0000000000","0.0000000000"
"24","371","-1233.9146591824","0.0003660301","0.9971839733","4.5170611338","557.8603809215","352.5289186061","205.3314623154","218.3924833264","300.6157887763","-82.2233054499","-88.2858882785","6.0625828286","149.6371297541","178.5475252277","-27.5688662055","-189.0239803978","161.4551141923","4.7825571923","12.6784609146","132.1761116471","0.0000000000","0.0000000000"
"25","11","-1233.9849014447","0.0003412016","0.9975251749","4.5589368968","557.9022566846","353.4672678423","204.4349888423","219.3308325626","302.5156786726","-83.1848461100","-89.2005536517","6.0157075417","150.1541089913","179.9461812265","-27.5846115452","-189.0999524317","161.5153408865","4.7759702932","12.8968362325","132.4813024655","0.0000000000","0.0000000000"
"26","744","-1234.1580906584","0.0002869432","0.9978121180","4.6621857134","558.0055055012","352.7853271929","205.2201783083","218.6488919131","305.0732919167","-86.4244000036","-92.4582511481","6.0338511445","151.2134368763","180.1685585387","-26.3087034983","-186.0843779210","159.7756744227","4.8452921601","13.0911808716","133.2769638447","0.0000000000","0.0000000000"
"27","471","-1234.2850990512","0.0002527184","0.9980648364","4.7379032826","558.0812230704","353.8561733242","204.2250497462","219.7197380444","308.5156820632","-88.7959440187","-94.8656248512","6.0696808325","153.3793022442","181.7955447101","-26.6591648911","-187.9017686284","161.2426037373","4.8721382644","12.9747347508","135.5324292290","0.0000000000","0.0000000000"
"28","599","-1234.2964061363","0.0002498770","0.9983147134","4.7446441364","558.0879639241","353.4946499208","204.5933140034","219.3582146410","304.1978143454","-84.8395997043","-90.9795995677","6.1399998633","151.2016191957","180.4608808598","-27.4646857101","-185.7053601639","158.2406744538","4.7626554250","12.9151050650","133.5238587057","0.0000000000","0.0000000000"
"29","530","-1234.6957191330","0.0001676127","0.9984823261","4.9826993449","558.3260191327","354.4945069984","203.8315121343","220.3580717187","314.9376710533","-94.5795993346","-100.6281379666","6.0485386319","150.0518831237","192.1798135357","-27.2940256060","-184.9526525813","157.6586269753","4.8340233754","13.1796896993","132.0381700490","0.0000000000","0.0000000000"
"30","690","-1234.8328103531","0.0001461399","0.9986284660","5.0644279120","558.4077476997","353.3978612682","205.0098864316","219.2614259884","307.8120512328","-88.5506252444","-94.5703046545","6.0196794102","151.3541407760","184.8664703681","-28.4085599114","-188.3018546028","159.8932946915","4.7550930909","13.0371183351","133.5619293500","0.0000000000","0.0000000000"
"31","776","-1234.9124721898","0.0001349498","0.9987634158","5.1119192666","558.4552390544","354.7835748465","203.6716642079","220.6471395667","313.1791023120","-92.5319627452","-98.5928170323","6.0608542871","152.6754450123","187.1482874068","-26.6446301070","-184.8944350469","158.2498049399","4.6853420761","13.5735390301","134.4165639061","0.0000000000","0.0000000000"
"32","722","-1234.9971673699","0.0001239908","0.9988874066","5.1624113091","558.5057310968","353.0411537296","205.4645773672","218.9047184499","306.5600498716","-87.6553314217","-93.6949121560","6.0395807343","147.3330949371","186.2636589791","-27.0367040446","-187.1584516438","160.1217475992","4.8087658828","12.1595106839","130.3648183704","0.0000000000","0.0000000000"
"33","2","-1235.1960895908","0.0001016246","0.9989890312","5.2810011651","558.6243209528","353.6497019531","204.9746189998","219.5132666733","301.5171655098","-82.0038988365","-88.0210621163","6.0171632798","149.0532927969","179.5519428788","-27.0880701659","-187.4261188500","160.3380486841","4.8104296228","12.7405988627","131.5022643114","0.0000000000","0.0000000000"
"34","510","-1235.3232996262","0.0000894854","0.9990785165","5.3568389459","558.7001587336","355.1529230606","203.5472356730","221.0164877809","310.9036465841","-89.8871588032","-95.8489323689","5.9617735657","151.9767017089","187.5202601025","-28.5933152273","-188.1473401394","159.5540249121","4.7441351316","13.0225118765","134.2100547009","0.0000000000","0.0000000000"
"35","676","-1235.6818038127","0.0000625253","0.9991410418","5.5705654953","558.9138852830","355.1235296397","203.7903556433","220.9870943600","314.6149486558","-93.6278542958","-99.6646999367","6.0368456409","150.2884236480","191.2619205408","-26.9353955330","-184.2239345849","157.2885390519","4.9042850547","12.8690838173","132.5150547760","0.0000000000","0.0000000000"
"36","651","-1235.7034484139","0.0000611865","0.9992022283","5.5834691826","558.9267889703","354.6496699653","204.2771190050","220.5132346856","315.4241440191","-94.9109093334","-100.9779707585","6.0670614251","151.2045266197","192.6256093922","-28.4059919928","-186.6977810062","158.2917890134","4.7253297286","13.3379020211","133.1412948700","0.0000000000","0.0000000000"
"37","429","-1235.7771731382","0.0000568378","0.9992590661","5.6274210568","558.9707408446","355.7420262430","203.2287146016","221.6055909633","310.4973200954","-88.8917291321","-94.9326065397","6.0408774076","147.4126004360","191.1169216697","-28.0322020103","-185.2549809713","157.2227789610","4.7127740802","12.7045367699","129.9952895859","0.0000000000","0.0000000000"
"38","550","-1235.8191567581","0.0000545009","0.9993135671","5.6524500929","558.9957698807","353.2829890308","205.7127808498","219.1465537511","302.9705037138","-83.8239499627","-89.7742174033","5.9502674406","153.5613670323","177.9852545781","-28.5761178965","-191.0044196116","162.4283017151","4.7427369282","13.0125692810","135.8060608231","0.0000000000","0.0000000000"
"39","971","-1235.8825944002","0.0000511509","0.9993647180","5.6902692003","559.0335889881","354.3240383878","204.7095506003","220.1876031081","305.0918023615","-84.9041992534","-90.9111915678","6.0069923144","154.2112890199","179.9722848210","-29.0917714794","-190.2155423059","161.1237708265","4.7609072423","13.0482354031","136.4021463745","0.0000000000","0.0000000000"
"40","784","-1235.9303797959","0.0000487641","0.9994134821","5.7187570343","559.0620768220","354.0040972687","205.0579795534","219.8676619889","307.0173547078","-87.1484382781","-93.1708483246","6.0224100465","151.8720932893","181.4889997024","-26.3437382840","-186.4690874662","160.1253491822","4.8658039887","13.2949592881","133.7113300125","0.0000000000","0.0000000000"
"41","483","-1236.1614947012","0.0000387016","0.9994521837","5.8565389433","559.1998587311","355.1346805961","204.0651781350","220.9982453164","303.1337716685","-82.1355263521","-88.1758730863","6.0403467342","152.5414040847","178.0726841426","-27.4803165588","-188.4116483137","160.9313317550","4.7392207626","13.3751065106","134.4270768115","0.0000000000","0.0000000000"
"42","377","-1236.1736402459","0.0000382344","0.9994904181","5.8637796548","559.2070994426","353.7666347631","205.4404646795","219.6301994833","303.0925189903","-83.4623195069","-89.4593273580","5.9970078510","150.9272949603","179.1863179321","-27.0210939021","-189.7867706891","162.7656767870","4.8813656677","13.6630576484","132.3828716441","0.0000000000","0.0000000000"
"43","150","-1236.2370106360","0.0000358866","0.9995263047","5.9015586691","559.2448784569","354.9934205753","204.2514578816","220.8569852956","302.6691717716","-81.8121864760","-87.7128797517","5.9006932757","155.7323514887","178.1299672060","-31.1931469230","-192.0208324516","160.8276855286","4.6720989304","12.4263240093","138.6339285490","0.0000000000","0.0000000000"
"44","764","-1236.3819607252","0.0000310443","0.9995573489","5.9879723947","559.3312921825","354.5527018884","204.7785902941","220.4162666087","308.7499714635","-88.3337048548","-94.4184746815","6.0847698267","150.9572242031","184.4451606842","-26.6524134238","-185.4781507808","158.8257373570","4.7404301400","12.9517123871","133.2650816760","0.0000000000","0.0000000000"
"45","24","-1236.4082266548","0.0000302395","0.9995875884","6.0036311421","559.3469509299","354.4789159791","204.8680349508","220.3424806993","309.0593791318","-88.7168984325","-94.7572522688","6.0403538363","150.9143338286","184.7289483188","-26.5839030155","-185.5613913367","158.9774883212","4.7451370789","12.9712686725","133.1979280772","0.0000000000","0.0000000000"
"46","631","-1236.5809026329","0.0000254438","0.9996130322","6.1065739873","559.4498937751","354.9979657259","204.4519280492","220.8615304461","315.9421626679","-95.0806322218","-101.1436921292","6.0630599073","152.2448345467","192.0416609984","-28.3443328772","-187.5991235752","159.2547906980","4.8970698756","14.2301405665","133.1176241046","0.0000000000","0.0000000000"
"47","309","-1236.7096772640","0.0000223695","0.9996354017","6.1833445205","559.5266643082","355.1927544370","204.3339098712","221.0563191573","301.3336142144","-80.2772950571","-86.4195830424","6.1422879853","155.8784411487","171.1579300962","-25.7027570305","-185.3687661653","159.6660091349","4.7468175281","12.7473474722","138.3842761484","0.0000000000","0.0000000000"
"48","256","-1236.7516024866","0.0000214510","0.9996568527","6.2083387423","559.5516585300","356.6172553013","202.9344032287","222.4808200216","316.2149603932","-93.7341403717","-99.7609761101","6.0268357385","149.5174954781","195.2009794284","-28.5035145133","-183.7565380747","155.2530235614","4.5802724384","12.5998852268","132.3373378130","0.0000000000","0.0000000000"
"49","856","-1236.7567200077","0.0000213415","0.9996781942","6.2113896136","559.5547094014","354.5365094025","205.0181999989","220.4000741227","306.9713527257","-86.5712786030","-92.5793078690","6.0080292660","152.1019996640","181.5460811252","-26.6767280635","-186.9793414945","160.3026134310","4.8404847110","12.6055784443","134.6559365087","0.0000000000","0.0000000000"
"50","715","-1236.8241693541","0.0000199495","0.9996981438","6.2516003464","559.5949201342","355.9989954857","203.5959246485","221.8625602060","309.8830236966","-88.0204634906","-94.2269503068","6.2064868162","152.0342385808","181.6556456214","-23.8068605057","-180.1666003491","156.3597398435","4.6827410371","12.5965110918","134.7549864519","0.0000000000","0.0000000000"
"51","650","-1236.9153692086","0.0000182106","0.9997163544","6.3059702281","559.6492900159","355.5178127553","204.1314772606","221.3813774756","311.0151604348","-89.6337829592","-95.6683712342","6.0345882749","150.1897753219","189.2674213198","-28.4420362069","-188.1468184682","159.7047822613","4.8580997957","13.1151494334","132.2165260928","0.0000000000","0.0000000000"
"52","928","-1236.9383125462","0.0000177976","0.9997341520","6.3196481727","559.6629679604","354.8567241899","204.8062437705","220.7202889102","305.8221577853","-85.1018688751","-91.1272558714","6.0253869963","153.1009578625","179.5695313797","-26.8483314569","-188.1292082072","161.2808767503","4.8328975189","13.3765010991","134.8915592444","0.0000000000","0.0000000000"
"53","949","-1236.9809126736","0.0000170553","0.9997512073","6.3450447470","559.6883645348","356.6557850354","203.0325794994","222.5193497557","314.5166594020","-91.9973096463","-98.0579558326","6.0606461863","149.8053415373","192.3100796230","-27.5987617583","-183.9755640387","156.3768022804","4.7688064723","12.3079883047","132.7285467603","0.0000000000","0.0000000000"
"54","229","-1237.0592307166","0.0000157705","0.9997669778","6.3917349830","559.7350547708","357.4198849818","202.3151697890","223.2834497021","313.0216318477","-89.7372825020","-95.7879527028","6.0506702008","148.3047408260","193.1619217858","-28.4450307640","-185.2520595590","156.8070287950","4.6992006360","12.8668722356","130.7386679543","0.0000000000","0.0000000000"
"55","970","-1237.0762254286","0.0000155048","0.9997824826","6.4018665834","559.7451863712","354.7845106333","204.9606757379","220.6480753536","304.6546787185","-84.0066033649","-89.9984091568","5.9918057918","154.2612291895","178.5651418719","-28.1716923429","-189.7681229943","161.5964306514","4.7499722731","12.9544138880","136.5568430284","0.0000000000","0.0000000000"
"56","497","-1237.0925713173","0.0000152534","0.9997977361","6.4116113801","559.7549311678","354.0331725378","205.7217586300","219.8967372581","306.3413725054","-86.4446352473","-92.5559519103","6.1113166630","151.8685777845","181.0643771824","-26.5915824616","-189.6462332784","163.0546508168","4.9413770121","13.7837329062","133.1434678662","0.0000000000","0.0000000000"
"57","794","-1237.2031436895","0.0000136567","0.9998113928","6.4775304194","559.8208502071","354.4471634884","205.3736867188","220.3107282086","305.1203757761","-84.8096475675","-90.7277665730","5.9181190055","155.9723195097","177.5503439518","-28.4022876854","-190.9001645971","162.4978769116","4.6541689875","13.1994748096","138.1186757126","0.0000000000","0.0000000000"
"58","921","-1237.3029020372","0.0000123601","0.9998237529","6.5370025489","559.8803223367","356.0534046048","203.8269177319","221.9169693251","298.3175225070","-76.4005531819","-82.3977729906","5.9972198087","148.5802503144","176.2349876972","-26.4977155046","-186.4637921725","159.9660766679","4.6778591321","13.0659463262","130.8364448561","0.0000000000","0.0000000000"
"59","587","-1237.3370952584","0.0000119446","0.9998356975","6.5573872458","559.9007070336","355.1114369099","204.7892701237","220.9750016302","299.8554439527","-78.8804423225","-84.8696810857","5.9892387632","155.3732005793","173.1123503370","-28.6301069637","-189.2756595458","160.6455525821","4.6162891249","12.3542598242","138.4026516302","0.0000000000","0.0000000000"
"60","493","-1237.6004234253","0.0000091793","0.9998448768","6.7143734752","560.0576932630","355.1788385710","204.8788546919","221.0424032913","306.5621303186","-85.5197270272","-91.4961951661","5.9764681388","153.7419152908","179.9569993469","-27.1367843192","-186.4529279297","159.3161436105","4.6746378675","12.3978938762","136.6693835472","0.0000000000","0.0000000000"
"61","361","-1237.6049776311","0.0000091376","0.9998540144","6.7170885193","560.0604083071","355.0569249795","205.0034833277","220.9204896997","301.1647572878","-80.2442675881","-86.3025882531","6.0583206650","148.9664132601","178.8082631301","-26.6099191024","-188.5570067969","161.9470876944","4.7686664950","13.6301504716","130.5675962935","0.0000000000","0.0000000000"
"62","124","-1237.6512664924","0.0000087243","0.9998627386","6.7446841765","560.0880039643","354.9829760530","205.1050279113","220.8465407733","301.6385685623","-80.7920277890","-86.8087866019","6.0167588129","148.9109120124","182.0938244028","-29.3661678529","-190.1029687929","160.7368009399","4.7617330553","13.0147945505","131.1343844066","0.0000000000","0.0000000000"
"63","817","-1237.7083685245","0.0000082400","0.9998709787","6.7787262344","560.1220460222","354.8580728021","205.2639732201","220.7216375224","306.1858014056","-85.4639682764","-91.5358805449","6.0719122685","149.5162510118","185.3246261433","-28.6550757495","-190.5400355926","161.8849598431","4.8675196314","13.1532719594","131.4954594210","0.0000000000","0.0000000000"
"64","118","-1237.7729742074","0.0000077245","0.9998787032","6.8172416833","560.1605614710","356.4174784726","203.7430829984","222.2810431929","315.4451947489","-93.1641515560","-99.1402937664","5.9761422105","151.0422440719","192.0972113413","-27.6942606644","-184.6819883830","156.9877277186","4.7657855666","12.8204928201","133.4559656852","0.0000000000","0.0000000000"
"65","922","-1237.7880267771","0.0000076091","0.9998863123","6.8262154524","560.1695352401","355.9054896334","204.2640456067","221.7690543537","310.0951036756","-88.3260493220","-94.4378468728","6.1117975508","148.8321100554","187.3846310118","-26.1216373915","-183.5950959821","157.4734585906","4.9335924168","13.0848729401","130.8136446985","0.0000000000","0.0000000000"
"66","662","-1237.7927817897","0.0000075730","0.9998938854","6.8290502099","560.1723699977","357.0144715508","203.1578984469","222.8780362711","303.9280030916","-81.0499668205","-87.1320490453","6.0820822248","148.5969433814","183.6991952766","-28.3681355664","-186.7025518169","158.3344162505","4.6725706073","12.6882876860","131.2360850880","0.0000000000","0.0000000000"
"67","830","-1237.8032610785","0.0000074941","0.9999013794","6.8352975630","560.1786173508","354.6285832282","205.5500341225","220.4921479485","304.8716391763","-84.3794912278","-90.3049354595","5.9254442317","154.7702459644","179.0568103222","-28.9554171102","-190.5581166041","161.6026994938","4.7519145939","12.5003036183","137.5180277522","0.0000000000","0.0000000000"
"68","702","-1237.9212668894","0.0000066599","0.9999080394","6.9056481355","560.2489679233","356.0520338310","204.1969340923","221.9155985513","305.9249124565","-84.0093139052","-89.9841044214","5.9747905162","152.2873910304","181.0568645261","-27.4193431000","-184.4880980226","157.0687549226","4.5700240026","11.6945652158","136.0228018120","0.0000000000","0.0000000000"
"69","630","-1237.9768248454","0.0000063000","0.9999143394","6.9387696740","560.2820894618","355.2434775180","205.0386119438","221.1070422382","314.6617216128","-93.5546793745","-99.6212354699","6.0665560954","149.7996019594","193.1771859807","-28.3150663274","-188.5790734280","160.2640071007","4.9802965474","13.7493311167","131.0699742954","0.0000000000","0.0000000000"
"70","941","-1237.9885324665","0.0000062267","0.9999205660","6.9457493120","560.2890690998","355.3013955500","204.9876735497","221.1649602703","301.1255165294","-79.9605562591","-86.0044169499","6.0438606909","152.8325347759","175.6630988742","-27.3701171208","-187.1523646496","159.7822475288","4.6849744918","12.7581461408","135.3894141434","0.0000000000","0.0000000000"
"71","84","-1237.9923125983","0.0000062032","0.9999267692","6.9480028827","560.2913226705","354.8651602679","205.4261624026","220.7287249882","302.0115427861","-81.2828177979","-87.3196924671","6.0368746692","152.1998674083","177.8574056447","-28.0457302669","-189.8165870906","161.7708568237","4.7311606169","12.6438169231","134.8248898683","0.0000000000","0.0000000000"
"72","653","-1238.1748141840","0.0000051684","0.9999319376","7.0568033811","560.4001231689","357.0980653569","203.3020578120","222.9616300771","303.9189107947","-80.9572807176","-87.2088283427","6.2515476251","151.1706202805","177.6056788945","-24.8573883803","-183.4652483918","158.6078600115","4.7459978025","13.0943669653","133.3302555127","0.0000000000","0.0000000000"
"73","362","-1238.1961782416","0.0000050591","0.9999369968","7.0695398191","560.4128596068","356.0194029915","204.3934566153","221.8829677118","309.6098075388","-87.7263405255","-93.7563672616","6.0300267361","149.8346564111","188.1599409934","-28.3847898657","-186.9253368159","158.5405469503","4.7929482918","12.7209855060","132.3207226132","0.0000000000","0.0000000000"
"74","798","-1238.2082055499","0.0000049987","0.9999419954","7.0767100424","560.4200298302","354.6973392900","205.7226905401","220.5609040103","300.1306199889","-79.5697159786","-85.6513378109","6.0816218324","149.8905937828","177.4223611825","-27.1823349765","-190.9117187689","163.7293837924","4.8113705515","14.2410927845","130.8381304468","0.0000000000","0.0000000000"
"75","477","-1238.3316457454","0.0000044182","0.9999464136","7.1503003882","560.4936201760","355.1341841264","205.3594360496","220.9977488467","302.2880434815","-81.2902946348","-87.3937467512","6.1034521164","151.3037647331","178.1126968763","-27.1284181279","-191.4358665111","164.3074483833","4.9858023030","14.2191319444","132.0988304857","0.0000000000","0.0000000000"
"76","458","-1238.4432386526","0.0000039517","0.9999503653","7.2168278317","560.5601476194","355.7038847016","204.8562629179","221.5674494218","300.6391718275","-79.0717224056","-85.0874485558","6.0157261502","148.7356915312","178.5701341359","-26.6666538396","-188.9808499595","162.3141961200","4.7403767810","13.6359455252","130.3593692250","0.0000000000","0.0000000000"
