" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","42.1533369378"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"18","145","-4.4743194305","0.0008428132","0.9960569515","3.6890547397","-22.4627959701","-38.0066588519","15.5438628818","-53.2087881836","10.2151006523","-63.4238888358","-65.4589104801","2.0350216443","7.8676355387","1.9696790258","0.3777860878","-8.0683113787","8.4460974666","0.1906323723","3.1168009792","4.5587344732","0.0014677139","0.0000000000"
"19","121","-4.5311128029","0.0007962808","0.9968532323","3.7229127865","-22.4289379233","-37.4925343183","15.0635963949","-52.6946636500","10.2308254357","-62.9254890856","-64.9914930883","2.0660040027","9.6440817795","-0.1640501412","0.7507937973","-6.8806958277","7.6314896250","0.1628326560","2.9984278794","6.4821566766","0.0006645676","0.0000000000"
"20","313","-4.5574571310","0.0007755773","0.9976288096","3.7386182720","-22.4132324377","-37.4773969242","15.0641644865","-52.6795262559","10.2308604202","-62.9103866761","-64.9753161120","2.0649294359","9.6440673756","-0.1638292063","0.7506222509","-6.8807441830","7.6313664339","0.1628405932","2.9982699350","6.4823710684","0.0005857791","0.0000000000"
"21","311","-4.7891766481","0.0006151635","0.9982439731","3.8767606276","-22.2750900821","-37.6242238729","15.3491337907","-52.8263532046","10.9673518787","-63.7937050833","-65.8301261267","2.0364210434","8.6087428674","1.8921015902","0.4665074212","-7.5688734126","8.0353808337","0.1696327419","3.1956844766","5.2364493340","0.0069763148","0.0000000000"
"22","147","-4.7972092274","0.0006102419","0.9988542150","3.8815493457","-22.2703013641","-37.6196701937","15.3493688296","-52.8217995254","10.9673988305","-63.7891983559","-65.8369960444","2.0477976886","8.6090335273","1.8921921644","0.4661731388","-7.5684175425","8.0345906812","0.1696349529","3.1957139436","5.2366870829","0.0069975480","0.0000000000"
"23","256","-4.9837051257","0.0005064166","0.9993606316","3.9927311011","-22.1591196086","-37.2326632538","15.0735436452","-52.4347925855","10.4216338358","-62.8564264213","-64.9137391332","2.0573127119","9.6277793588","0.1014462883","0.6924081887","-6.9269786591","7.6193868479","0.1728028726","2.9892664719","6.4652600219","0.0004499924","0.0000000000"
"24","133","-5.0004156727","0.0004980244","0.9998586560","4.0026932932","-22.1491574165","-37.2227537662","15.0735963497","-52.4248830979","10.4215848368","-62.8464679347","-64.9043127267","2.0578447920","9.6277668829","0.1015139509","0.6923040030","-6.9269125988","7.6192166018","0.1728364726","2.9894818157","6.4649968415","0.0004517530","0.0000000000"
"25","225","-7.6807806621","0.0000341337","0.9998927896","5.6006248706","-20.5512258391","-35.9824482333","15.4312223942","-51.1845775650","12.3344105885","-63.5189881535","-65.5414513527","2.0224631992","9.9840622307","1.7678397119","0.5825086459","-7.7669599648","8.3494686107","0.2026310607","3.1918459983","6.5884930291","0.0010921426","0.0000000000"
"26","216","-7.7193256542","0.0000328430","0.9999256326","5.6236039277","-20.5282467821","-35.9595951689","15.4313483869","-51.1617245006","12.3346875884","-63.4964120890","-65.5231652192","2.0267531302","9.9841347079","1.7680967239","0.5824561565","-7.7669711856","8.3494273421","0.2026251609","3.1916325397","6.5886714982","0.0012055091","0.0000000000"
"27","157","-7.7524827696","0.0000317719","0.9999574045","5.6433709378","-20.5084797720","-36.4898014775","15.9813217055","-51.6919308092","12.6309642770","-64.3228950862","-66.2839997018","1.9611046156","9.2395321658","3.2157117895","0.1757203216","-8.7265907913","8.9023111130","0.2036138707","3.6696313167","5.3477014322","0.0185855464","0.0000000000"
"28","112","-7.7764930514","0.0000310181","0.9999884227","5.6576849538","-20.4941657559","-36.4757600035","15.9815942475","-51.6778893352","12.6299378404","-64.3078271756","-66.2847014598","1.9768742842","9.2392953095","3.2147341380","0.1759083928","-8.7268946460","8.9028030388","0.2035600472","3.6696238469","5.3479929599","0.0181184555","0.0000000000"
"29","302","-8.8097859608","0.0000110373","0.9999994599","6.2736948537","-19.8781558561","-35.3043033120","15.4261474559","-50.5064326437","13.4975355682","-64.0039682118","-65.9914590552","1.9874908434","10.2957305202","2.9191657248","0.2826393232","-8.2204449756","8.5030842988","0.1928672732","3.4065466114","6.6908933113","0.0054233243","0.0000000000"
"30","152","-11.8271249621","0.0000005401","1.0000000000","8.0725175100","-18.0793331998","-33.8698507783","15.7905175785","-49.0719801100","15.3237453209","-64.3957254309","-66.3816116976","1.9858862668","11.7475163550","3.2013338565","0.3748951094","-8.8542557479","9.2291508574","0.2158890119","3.8115504016","7.6984807662","0.0215961753","0.0000000000"
