" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.8972861554"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"17","14660","-1117.9659651098","0.0091754009","0.2008928647","0.4640443745","488.2975681965","306.1086877713","182.1888804252","180.0204386084","254.9694036542","-74.9489650458","-80.9754299837","6.0264649379","146.3749219385","132.3937648295","-23.7992831138","-173.7533551241","149.9540720103","4.4986893437","11.5420808486","130.3181717535","0.0159799928","0.0000000000"
"18","24551","-1118.0162852192","0.0087251179","0.2096179826","0.4940433082","488.3275671303","306.4673817248","181.8601854055","180.3791325618","258.6621229563","-78.2829903945","-84.3452933731","6.0623029786","145.6819300559","135.6997872672","-22.7195943667","-173.0525260301","150.3329316633","4.4973855473","11.5642121656","129.6033636331","0.0169687099","0.0000000000"
"19","19307","-1118.0420741852","0.0085029827","0.2181209653","0.5094177081","488.3429415302","306.4953341627","181.8476073675","180.4070849997","256.6065375477","-76.1994525480","-82.2029307363","6.0034781883","146.7443302562","134.1182643102","-24.2560570187","-173.6026738808","149.3466168622","4.4694646577","11.4176562040","130.8397964350","0.0174129595","0.0000000000"
"20","24392","-1118.1269672590","0.0078109292","0.2259318946","0.5600277272","488.3935515493","306.2873637867","182.1061877626","180.1991146237","255.3629554647","-75.1638408410","-81.1664400028","6.0025991619","146.5409127117","133.3325869826","-24.5105442295","-173.9830232488","149.4724790193","4.4598689628","11.3554820584","130.7071471369","0.0184145537","0.0000000000"
"21","20044","-1118.1441391181","0.0076779461","0.2336098407","0.5702649359","488.4037887580","305.4984254459","182.9053633121","179.4101762829","248.8499067416","-69.4397304586","-75.4939314643","6.0542010057","146.7222982044","126.2983885013","-24.1707799641","-176.5754805518","152.4047005877","4.5167981278","11.6153430608","130.5693545918","0.0208024239","0.0000000000"
"22","22993","-1118.1479504885","0.0076487383","0.2412585790","0.5725371299","488.4060609520","306.9497766117","181.4562843403","180.8615274487","257.4796955668","-76.6181681181","-82.7675783259","6.1494102078","145.8835794575","133.6245097995","-22.0283936902","-171.4748242544","149.4464305642","4.5106939903","11.5234289583","129.8274488362","0.0220076727","0.0000000000"
"23","20091","-1118.1582238819","0.0075705621","0.2488291411","0.5786617360","488.4121855581","305.3452568176","183.0669287405","179.2570076546","248.4369233023","-69.1799156477","-75.1836493931","6.0037337454","146.7834911237","126.4248364530","-24.7714042744","-177.0648770754","152.2934728010","4.4998090960","11.5361108269","130.7265924473","0.0209787535","0.0000000000"
"24","14511","-1118.1665071361","0.0075081122","0.2563372533","0.5835998969","488.4171237189","306.7819191567","181.6352045622","180.6936699938","256.6720488622","-75.9783788684","-82.0640383591","6.0856594907","146.9401411013","132.4015406725","-22.6696329115","-171.4617291700","148.7920962584","4.4825389460","11.2807077675","131.1534109986","0.0234833891","0.0000000000"
"25","19953","-1118.1751973153","0.0074431480","0.2637804013","0.5887806509","488.4223044729","305.7436990057","182.6786054672","179.6554498428","249.9034084208","-70.2479585780","-76.3167342596","6.0687756816","146.8788149798","127.2083135670","-24.1837201261","-176.2401899674","152.0564698413","4.5136400600","11.6616672058","130.6832902556","0.0202174584","0.0000000000"
"26","15064","-1118.1946461939","0.0072997858","0.2710801871","0.6003753319","488.4338991540","306.0025463280","182.4313528260","179.9142971650","252.6321926113","-72.7178954463","-78.7432989713","6.0254035250","146.2093343819","129.8913598874","-23.4685016579","-174.4762644358","151.0077627779","4.5435430307","11.8181979588","129.8326800591","0.0149133333","0.0000000000"
"27","24250","-1118.2130208829","0.0071668793","0.2782470664","0.6113296221","488.4448534442","306.7902540453","181.6545993989","180.7020048823","255.0031901861","-74.3011853038","-80.4311412063","6.1299559025","147.0264724165","130.1316830241","-22.1549652545","-171.0661555730","148.9111903184","4.4823665904","11.3947271458","131.1287362970","0.0206423834","0.0000000000"
"28","24607","-1118.2390362965","0.0069828343","0.2852299007","0.6268390214","488.4603628435","306.7871364868","181.6732263567","180.6988873238","257.8039384012","-77.1043961899","-83.2789854317","6.1745892419","146.0356547453","133.7471012426","-21.9788175867","-171.5063796601","149.5275620734","4.5084469260","11.5017124136","130.0044765480","0.0210188576","0.0000000000"
"29","22201","-1118.2615735691","0.0068272204","0.2920571211","0.6402748854","488.4737987075","305.9133458031","182.5604529044","179.8250966402","252.3113554656","-72.4862588254","-78.5434211745","6.0571623490","145.7648955634","129.3390023986","-22.7925424963","-175.3112672649","152.5187247686","4.6157864488","11.7855238863","129.3455411941","0.0180440341","0.0000000000"
"30","24960","-1118.3051046880","0.0065363997","0.2985935208","0.6662264815","488.4997503036","306.2403815612","182.2593687423","180.1521323983","253.8775151946","-73.7249581065","-79.7896950156","6.0647369091","145.8809412333","130.7435552481","-22.7469812868","-173.4820368152","150.7350555284","4.5167651758","11.7430426392","129.5939061586","0.0272272597","0.0000000000"
"31","17582","-1118.3244566377","0.0064111237","0.3050046445","0.6777633773","488.5112871993","305.9003214364","182.6109657629","179.8120722735","253.6571078331","-73.8336939331","-79.8691923187","6.0354983856","146.2982481303","131.0985114707","-23.7396517679","-174.3549848120","150.6153330441","4.5295525948","11.7018912638","130.0510365158","0.0157677559","0.0000000000"
"32","24256","-1118.3583592954","0.0061974127","0.3112020573","0.6979748513","488.5314986733","305.8910581320","182.6404405414","179.8028089690","254.8025286922","-74.9997197232","-80.9903713030","5.9906515798","146.3508446591","132.6869718592","-24.2352878261","-174.5292387004","150.2939508743","4.4853932578","11.5881237083","130.2623481726","0.0149795204","0.0000000000"
"33","22257","-1118.3615000805","0.0061779785","0.3173800358","0.6998472678","488.5333710898","306.8277200106","181.7056510792","180.7394708477","258.3814948676","-77.6420240199","-83.6134116375","5.9713876177","147.0644668805","136.1744008429","-24.8573728558","-173.5203981378","148.6630252820","4.4318071148","11.2483379171","131.3663527430","0.0179691056","0.0000000000"
"34","24527","-1118.3667661355","0.0061455305","0.3235255662","0.7029866893","488.5365105114","306.7156929368","181.8208175746","180.6274437739","257.3881314963","-76.7606877224","-82.9091116322","6.1484239098","146.0723304356","133.8967653576","-22.5809642969","-171.8543317551","149.2733674582","4.4761964868","11.3928665519","130.1827470732","0.0205203236","0.0000000000"
"35","19498","-1118.3700423895","0.0061254291","0.3296509953","0.7049398673","488.5384636893","306.1872979015","182.3511657878","180.0990487386","253.5136552894","-73.4146065509","-79.5187660849","6.1041595340","146.1853356825","129.9826488599","-22.6543292529","-174.5301925968","151.8758633439","4.5707291905","12.0323105424","129.5522497401","0.0300462096","0.0000000000"
"36","25083","-1118.3797084777","0.0060665054","0.3357175007","0.7107024211","488.5442262431","305.9719480061","182.5722782370","179.8836988431","253.1690712026","-73.2853723594","-79.3717993056","6.0864269462","145.9983193520","129.4894132710","-22.3186614204","-174.8289686021","152.5103071817","4.6001411990","12.1116410297","129.2569306455","0.0296064779","0.0000000000"
"37","17455","-1118.4006995186","0.0059404903","0.3416579910","0.7232164807","488.5567403027","306.1327062996","182.4240340032","180.0444571366","252.6830347562","-72.6385776195","-78.7358419923","6.0972643728","146.2727248142","128.5113218859","-22.1010119439","-174.7048911997","152.6038792558","4.6200141258","12.2545182336","129.3683249824","0.0298674724","0.0000000000"
"38","25463","-1118.4470335217","0.0056715229","0.3473295140","0.7508390496","488.5843628716","306.9311687957","181.6531940759","180.8429196328","258.2288869538","-77.3859673210","-83.5666951301","6.1807278091","145.9518239536","134.3199918830","-22.0429288828","-171.4473418207","149.4044129378","4.5028052042","11.4886753129","129.9402022542","0.0201411823","0.0000000000"
"39","19329","-1118.4473316263","0.0056698325","0.3529993464","0.7510167682","488.5845405903","306.0454355523","182.5391050380","179.9571863893","251.0111134341","-71.0539270448","-77.0908906337","6.0369635889","147.2098943044","128.3242557667","-24.5230366369","-175.8925244766","151.3694878397","4.4845750021","11.5014491277","131.2022020633","0.0216681114","0.0000000000"
"40","24333","-1118.4559520006","0.0056211665","0.3586205129","0.7561559072","488.5896797293","306.5363344374","182.0533452919","180.4480852745","255.2775495134","-74.8294642389","-80.9912576462","6.1617934073","145.7214396158","131.6884011697","-22.1322912721","-173.8021438563","151.6698525841","4.5656135730","12.2695184538","128.8587354239","0.0275721652","0.0000000000"
"41","17248","-1118.4946816013","0.0054076228","0.3640281357","0.7792450209","488.6127688430","306.3389536004","182.2738152426","180.2507044374","253.0142427438","-72.7635383064","-78.8833415973","6.1198032909","146.4625974524","128.9889237790","-22.4372784875","-174.4261360994","151.9888576119","4.5928599606","12.1860092174","129.6534983638","0.0302299106","0.0000000000"
"42","19543","-1118.5267533300","0.0052369427","0.3692650784","0.7983649647","488.6318887868","306.3099957964","182.3218929904","180.2217466334","255.1862691197","-74.9645224863","-81.0830231490","6.1185006627","146.7066578523","130.8336245756","-22.3540133081","-171.2942313308","148.9402180228","4.4650441128","11.2926608689","130.9285429293","0.0204099413","0.0000000000"
"43","24909","-1118.5286962942","0.0052267774","0.3744918557","0.7995232860","488.6330471081","306.3081571599","182.3248899482","180.2199079969","255.7923003926","-75.5723923957","-81.7141994724","6.1418070767","145.4677508642","132.5662754064","-22.2417258780","-174.8343098935","152.5925840154","4.6174852532","12.3560657229","128.4648309247","0.0293689635","0.0000000000"
"44","21725","-1118.5365220773","0.0051860334","0.3796778891","0.8041887200","488.6377125421","306.5292594983","182.1084530438","180.4410103353","253.5603370755","-73.1193267402","-79.1319525818","6.0126258416","146.8187950589","130.4621062174","-23.7205642008","-173.7558134324","150.0352492316","4.5175638871","11.7010737924","130.5848911531","0.0152662263","0.0000000000"
"45","20502","-1118.5581419993","0.0050751151","0.3847530042","0.8170776945","488.6506015166","305.9851088871","182.6654926295","179.8968597241","255.7383671481","-75.8415074240","-81.9158735313","6.0743661073","145.2558078187","133.5402513193","-23.0576919899","-174.7997545225","151.7420625326","4.5789207801","11.9429110150","128.7188931152","0.0150829084","0.0000000000"
"46","24908","-1118.5605720266","0.0050627974","0.3898158015","0.8185263843","488.6520502064","306.0928435064","182.5592067000","180.0045943434","256.0855849907","-76.0809906473","-82.1541395438","6.0731488966","145.0845238822","134.1176205667","-23.1165594582","-174.9632969070","151.8467374488","4.5833760724","11.9778821119","128.5084883533","0.0147773446","0.0000000000"
"47","22202","-1118.5952434594","0.0048902711","0.3947060726","0.8391961727","488.6727199948","305.9947130237","182.6780069711","179.9064638608","255.2184982381","-75.3132939302","-81.3848397975","6.0715458673","145.1072539168","133.1454033553","-23.0341590340","-174.8019440968","151.7677850628","4.5803674715","11.9680196618","128.5437326567","0.0151341268","0.0000000000"
"48","21731","-1118.5986451107","0.0048736643","0.3995797370","0.8412241078","488.6747479298","306.3460118874","182.3287360424","180.2577627245","253.0890996672","-72.8313369428","-78.8754841177","6.0441471750","146.5846980621","129.1717630120","-22.6673614068","-175.9299088258","153.2625474189","4.6582197200","12.3611761088","129.5450178791","0.0202843542","0.0000000000"
"49","21812","-1118.6086836861","0.0048249844","0.4044047214","0.8472087243","488.6807325464","306.4885991176","182.1921334288","180.4003499546","254.6886296161","-74.2882796614","-80.3771826959","6.0889030345","146.4311688062","131.3559556576","-23.0984948477","-174.3416494241","151.2431545764","4.5381229482","11.9417160260","129.9202253024","0.0311045295","0.0000000000"
"50","19298","-1118.6110830788","0.0048134213","0.4092181427","0.8486391509","488.6821629730","307.0659055968","181.6162573762","180.9776564338","259.9028570840","-78.9252006502","-84.8972579278","5.9720572776","146.4731115001","137.7175042499","-24.2877586660","-173.4927402277","149.2049815617","4.4727067386","11.5205826649","130.4625940786","0.0172280180","0.0000000000"
"51","17117","-1118.6347678091","0.0047007562","0.4139188989","0.8627590855","488.6962829076","305.9882849890","182.7079979186","179.9000358261","250.4342990628","-70.5342632368","-76.5559750799","6.0217118431","147.0871180919","127.9365498596","-24.5893688887","-176.0616303274","151.4722614387","4.4861979942","11.3782101823","131.1987396239","0.0239702915","0.0000000000"
"52","21790","-1118.6649807637","0.0045608565","0.4184797554","0.8807708990","488.7142947211","306.2847170927","182.4295776283","180.1964679298","257.2970964282","-77.1006284985","-83.1177074531","6.0170789546","145.5329054285","135.3380483065","-23.5738573067","-174.4787437239","150.9048864172","4.5390655750","11.7986298177","129.1798227869","0.0153872488","0.0000000000"
"53","24907","-1118.6658321930","0.0045569749","0.4230367303","0.8812784888","488.7148023108","306.1062774817","182.6085248291","180.0180283188","256.0978865712","-76.0798582524","-82.0902895693","6.0104313169","145.4419372179","134.2303508334","-23.5744014801","-174.7029284735","151.1285269935","4.5471383691","11.7906176097","129.0881060878","0.0160751513","0.0000000000"
"54","24711","-1118.6688071767","0.0045434381","0.4275801684","0.8830520608","488.7165758828","306.4287811632","182.2877947197","180.3405320002","255.4332477976","-75.0927157974","-81.2551463759","6.1624305784","145.4489954932","132.2790066830","-22.2947543786","-174.9129030744","152.6181486958","4.6142347864","12.3530825731","128.4529695409","0.0287085928","0.0000000000"
"55","19829","-1118.6698415798","0.0045387408","0.4321189092","0.8836687325","488.7171925546","306.2349127526","182.4822798019","180.1466635897","252.1489710167","-72.0023074270","-78.1007882890","6.0984808621","146.3852669511","128.0836225123","-22.3199184467","-176.2109651174","153.8910466707","4.6886586650","12.4348176229","129.2420007910","0.0197898722","0.0000000000"
"56","24374","-1118.6745204180","0.0045175544","0.4366364636","0.8864580777","488.7199818998","306.5838524026","182.1361294973","180.4956032396","257.2771357837","-76.7815325441","-82.8384037891","6.0568712450","146.0141421373","135.0951068526","-23.8321132062","-173.9186165316","150.0865033253","4.5179659709","11.6672761580","129.8121975084","0.0167025001","0.0000000000"
"57","13114","-1118.6745458747","0.0045174394","0.4411539030","0.8864732541","488.7199970761","306.4661330815","182.2538639946","180.3778839186","253.5720863855","-73.1942024670","-79.2205613131","6.0263588461","146.3292316254","130.3721251569","-23.1292703967","-174.4914593343","151.3621889377","4.5817364284","11.6519600404","130.0782025844","0.0173325721","0.0000000000"
"58","17563","-1118.6849294316","0.0044707750","0.4456246779","0.8926635355","488.7261873575","306.8239345570","181.9022528005","180.7356853941","255.1798684481","-74.4373568346","-80.4792866741","6.0419298394","146.4177106964","131.6518352609","-22.8896775093","-172.7835846877","149.8939071784","4.4966315575","11.6480511151","130.2464981905","0.0265298334","0.0000000000"
"59","16874","-1118.6907448519","0.0044448510","0.4500695289","0.8961304677","488.7296542897","306.7375521993","181.9921020904","180.6493030363","258.2978930470","-77.6485900106","-83.6728610413","6.0242710306","146.0997326905","136.0259428769","-23.8277825204","-173.6695810322","149.8417985118","4.5047215616","11.6557169801","129.9234677448","0.0158264040","0.0000000000"
"60","24391","-1118.7363322568","0.0042467710","0.4543163000","0.9233079431","488.7568317652","306.4610059870","182.2958257782","180.3727568241","256.5478345114","-76.1750776873","-82.2018690263","6.0267913391","145.8029848519","134.0555197039","-23.3106700444","-173.9938933399","150.6832232954","4.5474674487","11.8121934265","129.4282956533","0.0150283234","0.0000000000"
"61","24427","-1118.7384584853","0.0042377510","0.4585540510","0.9245755196","488.7580993417","306.1486401788","182.6094591629","180.0603910158","255.7650304687","-75.7046394529","-81.7268305308","6.0221910779","145.3281591564","134.0178488847","-23.5809775724","-174.7760852282","151.1951076558","4.5464361001","11.8176898256","128.9476656240","0.0163676066","0.0000000000"
"62","19714","-1118.7533306682","0.0041751928","0.4627292438","0.9334417490","488.7669655710","306.4806549831","182.2863105880","180.3924058201","256.0855706943","-75.6931648742","-81.7002792548","6.0071143806","146.7338882172","133.4964732690","-24.1447907919","-173.9825770158","149.8377862238","4.4993135339","11.6031046460","130.6151997720","0.0162702653","0.0000000000"
"63","24219","-1118.7644052363","0.0041292094","0.4668584532","0.9400439849","488.7735678070","306.2249264139","182.5486413931","180.1366772509","256.4200519960","-76.2833747451","-82.2954247867","6.0120500416","145.2559970858","134.8463773125","-23.6823224024","-174.7439751263","151.0616527240","4.5436017237","11.7641577371","128.9320463750","0.0161912500","0.0000000000"
"64","24891","-1118.7800517170","0.0040651046","0.4709235578","0.9493718211","488.7828956432","306.0418197000","182.7410759432","179.9535705371","252.9313171763","-72.9777466393","-79.0822024742","6.1044558349","145.7848809574","129.9147472495","-22.7683110306","-173.7495376965","150.9812266660","4.5197954107","11.7248135229","129.5133556544","0.0269163695","0.0000000000"
"65","12435","-1118.7828342689","0.0040538090","0.4749773668","0.9510306727","488.7845544947","305.7298799498","183.0546745449","179.6416307868","252.9999232327","-73.3582924458","-79.5172678179","6.1589753721","142.8876739442","132.1539355767","-22.0416862883","-173.5218063025","151.4801200143","4.8126526741","14.2826373557","123.7889905156","0.0033933989","0.0000000000"
"66","25459","-1118.7862004772","0.0040401860","0.4790175527","0.9530374779","488.7865613000","306.5824822368","182.2040790632","180.4942330739","256.1093533436","-75.6151202697","-81.7705779734","6.1554577037","146.6390839183","131.8155406722","-22.3452712469","-171.3583167513","149.0130455044","4.4595871755","11.1930945930","130.9656475603","0.0207545896","0.0000000000"
"67","24555","-1118.7979258578","0.0039930899","0.4830106426","0.9600277035","488.7935515256","306.0763950556","182.7171564700","179.9881458926","255.9429174716","-75.9547715790","-82.0210880191","6.0663164401","145.2730285047","133.6827647596","-23.0128757927","-174.7717116619","151.7588358692","4.5837963387","11.9545473667","128.7197307949","0.0149540044","0.0000000000"
"68","24712","-1118.8017746357","0.0039777509","0.4869883935","0.9623221984","488.7958460204","306.5989299032","182.1969161172","180.5106807403","255.5192426652","-75.0085619249","-81.1516168804","6.1430549555","145.2506076438","132.6054330520","-22.3367980307","-174.8265408755","152.4897428448","4.6089517447","12.3395945935","128.2726368506","0.0294244550","0.0000000000"
"69","22022","-1118.8083644398","0.0039516245","0.4909400180","0.9662507887","488.7997746108","306.4544770839","182.3452975269","180.3662279210","255.9979571426","-75.6317292217","-81.7862605160","6.1545312943","145.4611883394","132.8104205641","-22.2736517609","-174.9341751571","152.6605233962","4.6201980326","12.3772576438","128.4355169270","0.0282157361","0.0000000000"
"70","21788","-1118.8135783816","0.0039310746","0.4948710926","0.9693591423","488.8028829644","308.8171386540","179.9857443104","182.7288894911","265.4676490815","-82.7387595905","-88.8130362748","6.0742766843","146.1003574486","144.9179477331","-25.5506561002","-170.3547171433","144.8040610431","4.2319187857","11.1009071963","130.7661960210","0.0013354456","0.0000000000"
"71","24911","-1118.8279379441","0.0038750294","0.4987461220","0.9779197669","488.8114435890","306.4120823932","182.3993611957","180.3238332303","252.6647244481","-72.3408912178","-78.4575420298","6.1166508120","146.4898048786","128.3714164299","-22.1964968604","-176.2356126774","154.0391158170","4.7005303633","12.4425496939","129.3282006868","0.0185241347","0.0000000000"
"72","22586","-1118.8289181722","0.0038712329","0.5026173549","0.9785041416","488.8120279637","304.5074673215","184.3045606422","178.4192181585","244.1094645185","-65.6819274016","-71.7734515428","6.0915241411","146.6550993848","118.8551325772","-21.4007674435","-179.3103983330","157.9096308895","5.0506242804","12.5379543100","129.0126138801","0.0539069143","0.0000000000"
"73","19679","-1118.8331115125","0.0038550335","0.5064723883","0.9810040515","488.8145278735","306.1586969212","182.6558309524","180.0704477582","256.0176610012","-75.9472132430","-82.0166661438","6.0694529008","145.0723242384","134.0742993742","-23.1289626114","-174.8259628854","151.6970002740","4.5800975427","11.9372349602","128.5399480695","0.0150436661","0.0000000000"
"74","24840","-1118.8362006929","0.0038431429","0.5103155312","0.9828457032","488.8163695253","306.8698126429","181.9465568824","180.7815634799","257.9824659918","-77.2009025119","-83.1762153023","5.9753127904","146.2269943992","136.3024782495","-24.5470066569","-173.8939342683","149.3469276114","4.4657891883","11.4659885766","130.2769028913","0.0183137430","0.0000000000"
"75","24684","-1118.8368985645","0.0038404618","0.5141559931","0.9832617477","488.8167855698","306.6720912949","182.1446942749","180.5838421319","256.7875293620","-76.2036872301","-82.3398669766","6.1361797465","145.7099676450","133.7324681705","-22.6549064536","-174.6789438593","152.0240374057","4.5866382155","12.2556594835","128.8379376118","0.0297323342","0.0000000000"
