" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"16","1007","-103.5248024400","0.0159564697","0.5569894343","1.1150179263","34.8172538118","-2.7172260609","37.5344798727","-26.8617844113","25.1287082341","-51.9904926453","-54.5251734856","2.5346808402","4.2056062165","19.6783795744","1.2447224431","-8.8344821557","10.0792045988","0.2396953762","1.3530970817","2.6128137586","0.0000000000","0.0000000000"
"17","1345","-103.5342450924","0.0158065075","0.5727959418","1.1206472762","34.8228831617","-2.6702175366","37.4931006983","-26.8147758870","25.0860319404","-51.9008078273","-54.4133383397","2.5125305124","4.2524433358","19.5249376382","1.3086509664","-8.7880145051","10.0966654715","0.2409003780","1.4227656517","2.5887773061","0.0000000000","0.0000000000"
"18","1685","-103.5517364419","0.0155324343","0.5883283760","1.1310749530","34.8333108385","-2.8022854087","37.6355962472","-26.9468437591","25.2706159319","-52.2174596910","-54.7031775632","2.4857178722","4.1677370481","19.8673628717","1.2355160121","-9.3108278225","10.5463438347","0.2630781389","1.2981324746","2.6065264346","0.0000000000","0.0000000000"
"19","1635","-103.5572821629","0.0154465341","0.6037749102","1.1343811008","34.8366169863","-3.0232984804","37.8599154666","-27.1678568307","25.0918687310","-52.2597255618","-54.7379815171","2.4782559554","3.9297691253","20.3830608858","0.7790387199","-9.9764926491","10.7555313690","0.2631856197","1.4073205893","2.2592629163","0.0000000000","0.0000000000"
"20","553","-103.5663561026","0.0153070072","0.6190819173","1.1397906382","34.8420265237","-2.7985652640","37.6405917876","-26.9431236143","25.1469837003","-52.0901073146","-54.5787079256","2.4886006110","4.1809387969","19.6562683878","1.3097765155","-9.1914057440","10.5011822595","0.2588341970","1.4487857688","2.4733188312","0.0000000000","0.0000000000"
"21","921","-103.5799460814","0.0151003924","0.6341823098","1.1478924662","34.8501283517","-2.5707334656","37.4208618173","-26.7152918160","25.4419397913","-52.1572316073","-54.6791904609","2.5219588537","4.3425539546","19.7397027117","1.3596831250","-8.7392194219","10.0989025469","0.2512941969","1.4833408005","2.6079189572","0.0000000000","0.0000000000"
"22","1609","-103.6082751329","0.0146786151","0.6488609249","1.1647811684","34.8670170539","-2.7739108096","37.6409278635","-26.9184691599","25.1210545865","-52.0395237465","-54.5544162691","2.5148925227","4.1803486443","19.6320145300","1.3086914122","-9.1922357806","10.5009271928","0.2586875453","1.4488748458","2.4727862533","0.0000000000","0.0000000000"
"23","1563","-103.6220264706","0.0144781460","0.6633390709","1.1729791925","34.8752150779","-2.7534247930","37.6286398710","-26.8979831434","25.3538546344","-52.2518377778","-54.7385194216","2.4866816438","4.2214277309","19.8547091568","1.2777177466","-9.2757267941","10.5534445407","0.2643820899","1.4709209813","2.4861246598","0.0000000000","0.0000000000"
"24","1272","-103.6895028926","0.0135334435","0.6768725144","1.2132060668","34.9154419523","-2.6754923073","37.5909342596","-26.8200506577","25.4736845905","-52.2937352482","-54.7933818376","2.4996465894","4.2860751932","19.8828271696","1.3047822278","-9.2348890267","10.5396712545","0.2757221789","1.4981507801","2.5122022342","0.0000000000","0.0000000000"
"25","999","-103.6895934880","0.0135322175","0.6904047319","1.2132600763","34.9154959617","-2.7123026938","37.6277986555","-26.8568610441","25.5444778938","-52.4013389380","-54.8918704204","2.4905314825","4.2181581373","20.0548073499","1.2715124066","-9.2717889047","10.5433013114","0.2636910667","1.4687917298","2.4856753408","0.0000000000","0.0000000000"
"26","1357","-103.7448319820","0.0128049886","0.7032097205","1.2461911637","34.9484270492","-2.8695944726","37.8180215218","-27.0141528229","25.2123193762","-52.2264721992","-54.7167875854","2.4903153862","4.1245801741","19.9506334803","1.1371057219","-9.5558044755","10.6929101974","0.2658372567","1.5200608066","2.3386821108","0.0000000000","0.0000000000"
"27","1297","-103.7515269081","0.0127195465","0.7159292670","1.2501824238","34.9524183093","-2.7397847070","37.6922030164","-26.8843430574","25.2663010227","-52.1506440801","-54.6599396466","2.5092955665","3.9665688488","20.2515251809","1.0482069930","-9.4868509611","10.5350579541","0.2518563819","1.3292655321","2.3854469348","0.0000000000","0.0000000000"
"28","989","-103.7711851757","0.0124719439","0.7284012110","1.2619019347","34.9641378201","-2.8568855425","37.8210233626","-27.0014438929","25.4477632311","-52.4492071240","-54.9406037565","2.4913966326","4.1184554778","20.1943722131","1.1349355402","-9.5864183207","10.7213538609","0.2680327075","1.5231699382","2.3272528322","0.0000000000","0.0000000000"
"29","350","-103.7826925523","0.0123292472","0.7407304581","1.2687621946","34.9709980801","-2.5900432115","37.5610412916","-26.7346015618","25.4489189766","-52.1835205385","-54.6711788443","2.4876583058","4.2702461530","19.8665805907","1.3120922329","-9.2189522994","10.5310445323","0.2717299153","1.3933584482","2.6051577895","0.0000000000","0.0000000000"
"30","1508","-103.8223878396","0.0118494206","0.7525798788","1.2924270138","34.9946628993","-2.6040505339","37.5987134332","-26.7486088842","25.2627981370","-52.0096734349","-54.5311594816","2.5214860467","4.2070342658","19.7367313881","1.3190324831","-9.2726130529","10.5916455360","0.2706764353","1.3566293489","2.5797284816","0.0000000000","0.0000000000"
"31","605","-103.8342481936","0.0117097124","0.7642895912","1.2994977055","35.0017335909","-2.6876409142","37.6893745052","-26.8321992646","25.3754787033","-52.2076779679","-54.7200375808","2.5123596129","3.9608567897","20.3735481833","1.0410737303","-9.5169687427","10.5580424730","0.2536181077","1.3287907480","2.3784479339","0.0000000000","0.0000000000"
"32","916","-103.8477196422","0.0115530234","0.7758426146","1.3075288703","35.0097647557","-2.8179651855","37.8277299412","-26.9625235358","25.3055439074","-52.2680674432","-54.7596723844","2.4916049412","4.1837465054","19.9974101841","1.1243872179","-9.6870703420","10.8114575599","0.2801284011","1.6089923574","2.2946257469","0.0000000000","0.0000000000"
"33","923","-103.8886028858","0.0110902232","0.7869328378","1.3319019039","35.0341377894","-2.4602554698","37.4943932592","-26.6048138201","25.4505720925","-52.0553859126","-54.5474772451","2.4920913325","4.3189517567","19.7316618413","1.3999584945","-9.1730239065","10.5729824011","0.2804870423","1.4584615368","2.5800031776","0.0000000000","0.0000000000"
"34","1260","-104.0516985970","0.0094212541","0.7963540919","1.4291333586","35.1313692441","-2.6582414311","37.7896106752","-26.8027997815","25.5206288028","-52.3234285843","-54.8061234324","2.4826948482","4.4549876134","19.9590896243","1.1065515651","-9.7528208430","10.8593724081","0.2650816657","1.6593971150","2.5305088326","0.0000000000","0.0000000000"
"35","851","-104.0603498242","0.0093401003","0.8056941922","1.4342908910","35.1365267764","-2.5102934542","37.6468202306","-26.6548518046","25.4317282977","-52.0865801022","-54.6099982263","2.5234181241","4.0567743368","20.2662060269","1.1087479340","-9.4506081287","10.5593560627","0.2648105333","1.4073748809","2.3845889226","0.0000000000","0.0000000000"
"36","1187","-104.0938432687","0.0090324491","0.8147266412","1.4542584076","35.1564942931","-2.5369707221","37.6934650152","-26.6815290725","25.6397584086","-52.3212874811","-54.8096229042","2.4883354231","3.9846980044","20.6654601202","0.9896002840","-9.5689486063","10.5585488903","0.2562075823","1.3143258965","2.4141645256","0.0000000000","0.0000000000"
"37","676","-104.1018968628","0.0089599975","0.8236866388","1.4590596539","35.1612955393","-2.6272179129","37.7885134523","-26.7717762633","25.5051288911","-52.2769051544","-54.7583472858","2.4814421314","4.4705116971","19.9794232738","1.0551939202","-9.8245665967","10.8797605170","0.2675220512","1.6319237481","2.5710658978","0.0000000000","0.0000000000"
"38","675","-104.1441969715","0.0085888929","0.8322755316","1.4842773685","35.1865132540","-2.6021821858","37.7886954398","-26.7467405362","25.4891404113","-52.2358809475","-54.7204557750","2.4845748275","4.4610540617","19.9104570334","1.1176293162","-9.7134428017","10.8310721179","0.2630868159","1.6560341480","2.5419330978","0.0000000000","0.0000000000"
"39","1330","-104.1496273911","0.0085423780","0.8408179096","1.4875147780","35.1897506634","-2.6564234337","37.8461740971","-26.8009817840","25.6203678548","-52.4213496388","-54.9050314158","2.4836817769","4.1370016753","20.4783794616","1.0049867179","-9.7642563270","10.7692430449","0.2721306739","1.5104833576","2.3543876438","0.0000000000","0.0000000000"
"40","587","-104.1774895055","0.0083076544","0.8491255640","1.5041251099","35.2063609954","-2.7721339616","37.9784949570","-26.9166923120","25.7070925398","-52.6237848517","-55.0902417654","2.4664569137","4.4050658985","20.4490658617","0.8529607796","-10.1905299340","11.0434907136","0.2729712401","1.6933461835","2.4387484749","0.0000000000","0.0000000000"
"41","892","-104.3982752948","0.0066618120","0.8557873760","1.6357491932","35.3379850787","-2.5333706287","37.8713557074","-26.6779289791","25.6987560052","-52.3766849843","-54.8321519332","2.4554669490","4.6454481941","19.9347630159","1.1185447952","-9.9588654311","11.0774102262","0.2835866232","1.7542042431","2.6076573279","0.0000000000","0.0000000000"
"42","1346","-104.3992349538","0.0066554220","0.8624427980","1.6363213054","35.3385571909","-2.4007007053","37.7392578961","-26.5452590556","25.6220416731","-52.1673007287","-54.6295491618","2.4622484331","4.5528593132","19.8898714431","1.1793109168","-9.6728659429","10.8521768597","0.2760715448","1.7487302907","2.5280574777","0.0000000000","0.0000000000"
"43","678","-104.4154848189","0.0065481462","0.8689909442","1.6460088564","35.3482447419","-2.3173430391","37.6655877810","-26.4619013894","25.6872086381","-52.1491100275","-54.6399743493","2.4908643217","4.6820026216","19.6530804212","1.3521255952","-9.4779177912","10.8300433864","0.2741752057","1.5496673091","2.8581601069","0.0000000000","0.0000000000"
"44","659","-104.4867015713","0.0060980268","0.8750889710","1.6884655733","35.3907014588","-2.6111427264","38.0018441851","-26.7557010767","25.6983469394","-52.4540480161","-54.8812534245","2.4272054085","4.6380272772","19.9163944806","1.1439251816","-10.4336846106","11.5776097922","0.3152689642","1.8520690062","2.4706893068","0.0000000000","0.0000000000"
"45","185","-104.5102610485","0.0059560396","0.8810450106","1.7025108368","35.4047467223","-2.5801175971","37.9848643194","-26.7246759475","25.6984902606","-52.4231662081","-54.8552880061","2.4321217980","4.3906881126","20.4758022983","0.8319998497","-10.7224730955","11.5544729452","0.2981873391","1.5861209632","2.5063798104","0.0000000000","0.0000000000"
"46","333","-104.5153829448","0.0059256114","0.8869706220","1.7055643164","35.4078002019","-2.4267336823","37.8345338842","-26.5712920326","25.5286024619","-52.0998944946","-54.5777566637","2.4778621692","4.6645855394","19.6022123445","1.2618045780","-9.7181459712","10.9799505492","0.2777156871","1.7980191847","2.5888506676","0.0000000000","0.0000000000"
"47","1229","-104.5290394336","0.0058452384","0.8928158604","1.7137057952","35.4159416807","-2.5558627514","37.9718044320","-26.7004211017","25.7272036672","-52.4276247690","-54.8890222538","2.4613974848","4.6307505246","19.8681408152","1.2283123274","-10.2517545186","11.4800668460","0.3040085871","1.8506274132","2.4761145243","0.0000000000","0.0000000000"
"48","588","-104.5602767519","0.0056654712","0.8984813315","1.7323282953","35.4345641807","-2.4016053902","37.8361695709","-26.5461637405","25.4935588829","-52.0397226234","-54.5120205811","2.4722979576","4.6622334026","19.5694679835","1.2618574968","-9.7576929116","11.0195504085","0.2807301213","1.8057724443","2.5757308369","0.0000000000","0.0000000000"
"49","1582","-104.5806404346","0.0055512680","0.9040325996","1.7444683478","35.4467042333","-2.3329236713","37.7796279046","-26.4774820216","25.7251363649","-52.2026183866","-54.6693130782","2.4666946917","4.6765374464","19.6691087787","1.3794901398","-9.9339231202","11.3134132600","0.3054068294","1.6290559048","2.7420747122","0.0000000000","0.0000000000"
"50","66","-104.6245078495","0.0053130123","0.9093456119","1.7706204307","35.4728563162","-2.0966455410","37.5695018572","-26.2412038913","25.9741695004","-52.2153733917","-54.7071835068","2.4918101150","4.8115515148","19.6997658274","1.4628521582","-9.3908876980","10.8537398562","0.2854121150","1.6705281400","2.8556112598","0.0000000000","0.0000000000"
"51","1341","-104.6619543632","0.0051177375","0.9144633494","1.7929446168","35.4951805022","-2.1022202410","37.5974007433","-26.2467785914","25.8210804255","-52.0678590168","-54.5818836839","2.5140246671","4.7791369660","19.6140515063","1.4278919531","-9.3897509183","10.8176428714","0.2826181733","1.6400377046","2.8564810881","0.0000000000","0.0000000000"
"52","1279","-104.7445084910","0.0047122162","0.9191755655","1.8421602453","35.5443961308","-2.2580523902","37.8024485210","-26.4026107406","26.1114505651","-52.5140613057","-54.9972233219","2.4831620162","4.7896251966","20.0489400796","1.2728852889","-9.8032799977","11.0761652866","0.2954617137","1.9405812490","2.5535822338","0.0000000000","0.0000000000"
"53","218","-104.7533798901","0.0046705971","0.9238461626","1.8474490358","35.5496849212","-2.4218195799","37.9715045011","-26.5663779302","25.9978035700","-52.5641815002","-55.0040043000","2.4398227998","4.6271947070","20.1452128947","1.2253959683","-10.2417362292","11.4671321975","0.3031255527","1.8467494229","2.4773197313","0.0000000000","0.0000000000"
"54","926","-104.8151791653","0.0043906955","0.9282368582","1.8842914112","35.5865272967","-2.6108298589","38.1973571556","-26.7553882093","25.5068187154","-52.2622069247","-54.6900440963","2.4278371716","4.3864424582","20.4178914937","0.7024847634","-10.9632009333","11.6656856967","0.3066587960","1.7482928584","2.3314908038","0.0000000000","0.0000000000"
"55","505","-104.8243438985","0.0043506398","0.9325874980","1.8897550763","35.5919909617","-2.1426134203","37.7346043821","-26.2871717707","25.9952543860","-52.2824261566","-54.7486640309","2.4662378742","4.7559462726","19.8292116655","1.4100964479","-9.8852095546","11.2953060025","0.3097260169","1.6871031885","2.7591170671","0.0000000000","0.0000000000"
"56","507","-104.8396351908","0.0042846189","0.9368721169","1.8988711627","35.6011070482","-2.5546675998","38.1557746480","-26.6992259502","25.6959125688","-52.3951385190","-54.8627561696","2.4676176506","4.5986691819","20.0064041520","1.0908392349","-10.5685165214","11.6593557563","0.3191357067","1.8951473149","2.3843861603","0.0000000000","0.0000000000"
"57","807","-104.8656723534","0.0041744995","0.9410466164","1.9143935279","35.6166294134","-2.3212252614","37.9378546748","-26.4657836117","25.8163745013","-52.2821581131","-54.7285878668","2.4464297537","4.5036026446","20.3418562099","0.9709156468","-10.5318642483","11.5027798952","0.3068007867","1.7155620874","2.4812397705","0.0000000000","0.0000000000"
"58","1552","-104.8998785715","0.0040341202","0.9450807366","1.9347859731","35.6370218585","-2.0591402300","37.6961620885","-26.2036985803","25.8941400515","-52.0978386318","-54.6011694481","2.5033308163","4.7796081716","19.6590731919","1.4554586880","-9.8429977865","11.2984564745","0.3148793146","1.7251501366","2.7395787204","0.0000000000","0.0000000000"
"59","1201","-104.9591991580","0.0038017734","0.9488825100","1.9701506487","35.6723865341","-2.4986593089","38.1710458430","-26.6432176592","26.0153508799","-52.6585685391","-55.1019093854","2.4433408463","4.5517793965","20.4951929379","0.9683785455","-10.6585616997","11.6269402452","0.3114232255","1.8116022625","2.4287539086","0.0000000000","0.0000000000"
"60","946","-104.9642396406","0.0037826589","0.9526651689","1.9731555926","35.6753914780","-1.9548960977","37.6302875757","-26.0994544481","26.1886592671","-52.2881137151","-54.7981753496","2.5100616345","4.8714162425","19.8308481510","1.4863948736","-9.7865757067","11.2729705803","0.3198519951","1.7892181577","2.7623460897","0.0000000000","0.0000000000"
"61","1247","-104.9825832402","0.0037139038","0.9563790728","1.9840913484","35.6863272338","-2.3093992411","37.9957264749","-26.4539575914","25.8118602525","-52.2658178439","-54.7335334255","2.4677155816","4.4685027143","20.2624557926","1.0809017456","-10.3950157872","11.4759175328","0.3048835798","1.8044471804","2.3591719541","0.0000000000","0.0000000000"
"62","284","-105.0166004719","0.0035896918","0.9599687645","2.0043711270","35.7066070125","-2.5057941156","38.2124011281","-26.6503524659","25.9047813447","-52.5551338106","-54.9672753938","2.4121415831","4.8925947010","20.1294323509","0.8827542927","-10.9621406959","11.8448949887","0.3074916582","2.0023749669","2.5827280759","0.0000000000","0.0000000000"
"63","1228","-105.0668949631","0.0034136150","0.9633823795","2.0343547882","35.7365906737","-2.3706174633","38.1072081369","-26.5151758136","26.2724839354","-52.7876597490","-55.2037950117","2.4161352627","4.8665154829","20.5036394924","0.9023289602","-10.9480348193","11.8503637795","0.3079359863","1.8739085780","2.6846709186","0.0000000000","0.0000000000"
"64","1022","-105.0807933271","0.0033664995","0.9667488791","2.0426404638","35.7448763493","-2.2162492685","37.9611256178","-26.3608076189","26.3859904574","-52.7467980763","-55.1952311831","2.4484331068","4.7260236935","20.4831241145","1.1768426495","-10.3492035168","11.5260461662","0.3193347320","1.9328362549","2.4738527066","0.0000000000","0.0000000000"
"65","927","-105.2907966164","0.0027288225","0.9694777015","2.1678364310","35.8700723164","-2.1916056969","38.0616780133","-26.3361640472","26.3911348552","-52.7272989024","-55.1637668969","2.4364679945","4.9748140981","20.3725943268","1.0437264302","-10.7510181179","11.7947445482","0.3163286052","1.9966123216","2.6618731713","0.0000000000","0.0000000000"
"66","839","-105.3056148809","0.0026886842","0.9721663858","2.1766705162","35.8789064017","-2.4241965300","38.3031029317","-26.5687548804","26.2050784259","-52.7738334268","-55.1949410002","2.4211075734","4.8709580403","20.5484839504","0.7856364352","-11.1588710349","11.9445074701","0.3161455063","2.0376733890","2.5171391450","0.0000000000","0.0000000000"
"67","138","-105.3222566251","0.0026443101","0.9748106958","2.1865916906","35.8888275761","-2.3064086771","38.1952362531","-26.4509670274","26.0607411872","-52.5116419729","-54.9272706295","2.4156286566","5.0617489032","19.9182809832","1.0807113008","-10.8577799376","11.9384912384","0.3231848729","2.0569437283","2.6816203020","0.0000000000","0.0000000000"
"68","203","-105.4802974584","0.0022577514","0.9770684472","2.2808096195","35.9830455050","-2.3461373065","38.3291828115","-26.4906956569","26.0822617120","-52.5729573689","-54.9693202045","2.3963628356","5.0537101467","19.9312263972","1.0973251682","-11.3419449375","12.4392701058","0.3545974436","2.1469709555","2.5521417475","0.0000000000","0.0000000000"
"69","159","-105.6670573717","0.0018731274","0.9789415746","2.3921487708","36.0943846562","-2.0437454136","38.1381300699","-26.1883037640","26.4661291202","-52.6544328842","-55.0865665679","2.4321336838","5.1993942177","20.0299900358","1.2367448667","-10.6921336457","11.9288785124","0.3343060240","2.2218259959","2.6432621977","0.0000000000","0.0000000000"
"70","182","-105.7437010840","0.0017349277","0.9806765023","2.4378408346","36.1400767200","-2.3505567027","38.4906334227","-26.4951150530","25.9279603039","-52.4225637827","-54.8276974265","2.4051336437","4.8058719786","20.4069171806","0.7151711447","-11.7810537794","12.4962249241","0.3471179675","2.0528623797","2.4058916314","0.0000000000","0.0000000000"
"71","276","-105.7862973044","0.0016625782","0.9823390804","2.4632350797","36.1654709652","-1.8267324279","37.9922033930","-25.9712907782","26.2803513378","-52.2516421160","-54.6760304680","2.4243883520","4.3873964496","21.0605514672","0.8324034210","-10.6440880275","11.4764914485","0.2958058110","1.6805298021","2.4110608365","0.0000000000","0.0000000000"
"72","1307","-106.0385213569","0.0012919406","0.9836310211","2.6136014588","36.3158373443","-0.8776019090","37.1934392532","-25.0221602593","27.0836250278","-52.1057852872","-54.6230564248","2.5172711376","5.1560360987","20.8510040693","1.0765848598","-8.8178361463","9.8944210061","0.2575124356","1.4361189087","3.4624047544","0.0000000000","0.0000000000"
"73","338","-106.2899291002","0.0010047490","0.9846357700","2.7634811854","36.4657170709","-2.1302910919","38.5960081628","-26.2748494423","26.5960503396","-52.8708997819","-55.2734418784","2.4025420966","5.2917939137","20.5081189446","0.7961374813","-11.9803372977","12.7764747790","0.3565476096","2.3459825208","2.5892637833","0.0000000000","0.0000000000"
"74","609","-106.3243635491","0.0009707399","0.9856065099","2.7840096931","36.4862455786","-1.8093433480","38.2955889266","-25.9539016983","26.7749688753","-52.7288705736","-55.1424287814","2.4135582078","5.1357774611","20.5106085257","1.1285828885","-11.2624508129","12.3910337014","0.3581144123","2.2217201921","2.5559428567","0.0000000000","0.0000000000"
"75","698","-106.7282685626","0.0006481703","0.9862546802","3.0248024873","36.7270383728","-0.9987438316","37.7257822044","-25.1433021820","27.2734135748","-52.4167157568","-54.8849820581","2.4682663013","5.6654392629","20.7827512596","0.8252230523","-9.9445145108","10.7697375631","0.2734083503","1.7893679001","3.6026630126","0.0000000000","0.0000000000"
"76","1687","-107.0132415891","0.0004874465","0.9867421267","3.1946925581","36.8969284436","-0.7785587995","37.6754872430","-24.9231171498","27.0703590770","-51.9934762269","-54.4942453939","2.5007691670","6.2592795034","19.6681593339","1.1429202398","-9.0811871648","10.2241074045","0.2506524067","1.6573551258","4.3512719709","0.0000000000","0.0000000000"
