" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","34.0787193596"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","140","-81.1217144905","0.0347651896","0.8580903772","1.0414130163","28.0452429855","5.1638529264","22.8813900591","-10.9325193072","47.0796757822","-58.0121950894","-59.9151502618","1.9029551724","1.9431584211","44.5717159170","0.5648014442","-4.5746909312","5.1394923754","0.1578740275","0.7001776681","1.0851067255","0.0000000000","0.0000000000"
"12","465","-81.1424147699","0.0340529378","0.8921433150","1.0537537350","28.0575837041","5.0903992405","22.9671844636","-11.0059729931","47.1255854063","-58.1315583993","-60.0412997184","1.9097413190","1.7040465492","45.0494636082","0.3720752489","-4.7600972396","5.1321724885","0.1434823948","0.6338464469","0.9267177075","0.0000000000","0.0000000000"
"13","342","-81.1498322388","0.0338012857","0.9259446007","1.0581757476","28.0620057167","5.0474637864","23.0145419303","-11.0489084471","47.0776706229","-58.1265790701","-60.0312193287","1.9046402586","2.0390571439","44.6553472923","0.3832661867","-4.9128123513","5.2960785380","0.1593459228","0.8560598770","1.0236513441","0.0000000000","0.0000000000"
"14","269","-81.1556702591","0.0336045280","0.9595491287","1.0616561531","28.0654861222","5.0982558071","22.9672303152","-10.9981164265","47.1257257232","-58.1238421497","-60.0370511916","1.9132090420","1.7041178885","45.0495620802","0.3720457545","-4.7601682684","5.1322140229","0.1434889071","0.6339160256","0.9267129558","0.0000000000","0.0000000000"
"15","90","-81.9303749354","0.0154863059","0.9750354346","1.5235055916","28.5273355607","5.3099157806","23.2174197802","-10.7864564530","47.5617191736","-58.3481756266","-60.2232021303","1.8750265037","2.1492972147","45.0342431652","0.3781787938","-5.5984943137","5.9766731075","0.1854179642","0.9353678381","1.0285114123","0.0000000000","0.0000000000"
"16","317","-81.9981267419","0.0144718349","0.9895072694","1.5638966397","28.5677266088","5.3502213605","23.2175052483","-10.7461508731","47.5618211083","-58.3079719814","-60.1845687683","1.8765967869","2.1492895398","45.0343027369","0.3782288316","-5.5987146753","5.9769435069","0.1854225247","0.9353466910","1.0285203240","0.0000000000","0.0000000000"
"17","557","-83.7971777436","0.0023944495","0.9919017189","2.6364223652","29.6402523344","6.9557269577","22.6845253766","-9.1406452758","48.9161604675","-58.0568057433","-59.9803092869","1.9235035436","3.7851710714","44.7161609351","0.4148284609","-4.8360538904","5.2508823513","0.1751860830","1.1957184865","2.4142665019","0.0000000000","0.0000000000"
"18","138","-83.8485041181","0.0022746517","0.9941763706","2.6670211959","29.6708511651","6.9857956631","22.6850555020","-9.1105765705","48.9161335468","-58.0267101173","-59.9356279314","1.9089178141","3.7854563949","44.7160648504","0.4146123015","-4.8359456905","5.2505579920","0.1751916419","1.1958030459","2.4144617071","0.0000000000","0.0000000000"
"19","289","-84.2837405681","0.0014719536","0.9956483242","2.9264925999","29.9303225691","7.1269181401","22.8034044290","-8.9694540935","49.2160505550","-58.1855046485","-60.0888477385","1.9033430900","2.9292140485","46.0057135606","0.2811229459","-4.9091142113","5.1902371572","0.1557349706","0.9742384099","1.7992406680","0.0000000000","0.0000000000"
"20","558","-84.2870309332","0.0014671183","0.9971154426","2.9284541904","29.9322841595","7.1286471531","22.8036370064","-8.9677250805","49.2160957073","-58.1838207878","-60.0649946628","1.8811738750","2.9292731385","46.0056979545","0.2811246144","-4.9091919956","5.1903166099","0.1557458259","0.9742309592","1.7992963533","0.0000000000","0.0000000000"
"21","128","-84.7865752086","0.0008902579","0.9980057004","3.2262634720","30.2300934412","7.2401362487","22.9899571924","-8.8562359848","49.4347032739","-58.2909392588","-60.1696215335","1.8786822747","3.7976366524","45.2534088087","0.3836578129","-5.5954214376","5.9790792505","0.1980599189","1.3699877387","2.2295889948","0.0000000000","0.0000000000"
"22","225","-84.8337465119","0.0008492383","0.9988549387","3.2543852075","30.2582151766","7.2677790682","22.9904361084","-8.8285931654","49.4347595034","-58.2633526688","-60.1252149292","1.8618622604","3.7974454803","45.2534044020","0.3839096211","-5.5957085098","5.9796181309","0.1980638598","1.3697983050","2.2295833156","0.0000000000","0.0000000000"
"23","457","-85.5461843708","0.0004165065","0.9992714452","3.6791135396","30.6829435088","7.4941032262","23.1888402826","-8.6022690073","49.6673074559","-58.2695764632","-60.1202773581","1.8507008949","3.9486417622","45.4644165683","0.2542491254","-5.8311521665","6.0854012919","0.2034504744","1.4948157671","2.2503755207","0.0000000000","0.0000000000"
"24","560","-85.7492891993","0.0003399495","0.9996113947","3.8001969071","30.8040268763","7.6151032473","23.1889236289","-8.4812689862","49.6673831831","-58.1486521694","-60.0017061691","1.8530539997","3.9487027696","45.4644856003","0.2541948133","-5.8312708579","6.0854656711","0.2034835715","1.4950719838","2.2501472142","0.0000000000","0.0000000000"
"25","112","-86.2923229104","0.0001975049","0.9998088996","4.1239329349","31.1277629041","7.7247979913","23.4029649127","-8.3715742423","49.5682453036","-57.9398195459","-59.7934348528","1.8536153069","3.3678544251","46.0213352365","0.1790556420","-6.0248010819","6.2038567239","0.1964972457","1.4419487419","1.7294084375","0.0000000000","0.0000000000"
"26","472","-86.4086770646","0.0001758110","0.9999847106","4.1932988525","31.1971288217","7.7945271197","23.4026017020","-8.3018451139","49.5681153571","-57.8699604709","-59.7197407434","1.8497802725","3.3679890699","46.0212591216","0.1788671656","-6.0244221612","6.2032893268","0.1965026267","1.4419466161","1.7295398270","0.0000000000","0.0000000000"
"27","59","-89.5334136341","0.0000077266","0.9999924372","6.0561478509","33.0599778200","9.6717375765","23.3882402435","-6.4246346571","51.5414588166","-57.9660934737","-59.8207287627","1.8546352889","5.3473158410","45.8697860570","0.3243569187","-6.1610634618","6.4854203805","0.2009292532","1.4843769663","3.6620096215","0.0000000000","0.0000000000"
"28","390","-89.5548460938","0.0000075628","1.0000000000","6.0689250675","33.0727550367","9.6841820078","23.3885730289","-6.4121902258","51.5415301255","-57.9537203513","-59.8111489120","1.8574285608","5.3470815532","45.8698352380","0.3246133343","-6.1614293354","6.4860426697","0.2009253010","1.4843845688","3.6617716835","0.0000000000","0.0000000000"
