" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","751","-83.1314485910","0.0250057493","0.6843418886","1.1419354820","24.8541316707","-7.8198171607","32.6739488314","-29.2816468054","24.4543047624","-53.7359515678","-56.0659693177","2.3300177499","3.7827760874","19.4908253907","1.1807032843","-7.5950570042","8.7757602884","0.2205876084","1.3915369801","2.1706514989","0.0000000000","0.0000000000"
"12","1106","-83.1699773885","0.0240606319","0.7084025205","1.1649048844","24.8771010732","-7.9303372589","32.8074383321","-29.3921669036","24.7900226001","-54.1821895037","-56.4616303967","2.2794408930","3.7511086895","19.8938441339","1.1450697767","-8.0735523918","9.2186221685","0.2434377660","1.4399177096","2.0677532139","0.0000000000","0.0000000000"
"13","456","-83.1705011664","0.0240480328","0.7324505533","1.1652171408","24.8774133296","-7.8228749498","32.7002882794","-29.2847045945","24.6143489575","-53.8990535520","-56.2062412982","2.3071877463","3.7791631601","19.7170098337","1.1181759637","-7.6533439527","8.7715199164","0.2223114687","1.3510935390","2.2057581523","0.0000000000","0.0000000000"
"14","494","-83.1761915668","0.0239115784","0.7563621317","1.1686095410","24.8808057297","-7.9270630471","32.8078687768","-29.3888926918","24.6900310638","-54.0789237556","-56.3729893050","2.2940655494","3.7548842079","19.7850211662","1.1501256897","-8.0769064444","9.2270321342","0.2441320530","1.4427875870","2.0679645680","0.0000000000","0.0000000000"
"15","1072","-83.2300675684","0.0226574064","0.7790195382","1.2007283623","24.9129245511","-7.6765458639","32.5894704150","-29.1383755087","24.9119645471","-54.0503400557","-56.3445806366","2.2942405808","3.9158842035","19.7682941686","1.2277861749","-7.5631270861","8.7909132611","0.2335675775","1.4807028516","2.2016137743","0.0000000000","0.0000000000"
"16","1049","-83.3841853086","0.0194212738","0.7984408120","1.2926074925","25.0048036812","-7.8038320169","32.8086356982","-29.2656616617","24.7254230645","-53.9906286924","-56.2996205917","2.3089918993","3.7793932894","19.8043154139","1.1417143611","-8.1043997574","9.2461141185","0.2536287786","1.4368701375","2.0888943733","0.0000000000","0.0000000000"
"17","270","-83.4021343094","0.0190757912","0.8175166031","1.3033080035","25.0155041923","-7.9594687911","32.9749729833","-29.4212984358","24.6919673436","-54.1132657794","-56.3970153498","2.2837495704","3.7266193394","19.9182949690","1.0470530352","-8.3930899486","9.4401429838","0.2589425967","1.5672295667","1.9004471759","0.0000000000","0.0000000000"
"18","182","-83.4229422929","0.0186829636","0.8361995667","1.3157129312","25.0279091200","-7.9920967816","33.0200059016","-29.4539264264","24.5837024016","-54.0376288280","-56.3258809718","2.2882521439","3.5081877667","20.4019056306","0.6736090042","-8.7494072426","9.4230162468","0.2456559969","1.4089434890","1.8535882809","0.0000000000","0.0000000000"
"19","533","-83.4294428241","0.0185619083","0.8547614750","1.3195883004","25.0317844892","-7.7260764169","32.7578609061","-29.1879060616","24.9905720517","-54.1784781133","-56.4576124569","2.2791343436","3.8622799369","19.9565160079","1.1717761069","-8.0534864430","9.2252625499","0.2580259482","1.4987493670","2.1055046218","0.0000000000","0.0000000000"
"20","490","-83.5601477188","0.0162876417","0.8710491167","1.3975095834","25.1097057721","-7.8856729818","32.9953787540","-29.3475026266","24.8515732567","-54.1990758833","-56.4718992543","2.2728233710","3.6794343857","20.2361373598","0.9360015112","-8.4648566381","9.4008581493","0.2510113916","1.4705082626","1.9579147316","0.0000000000","0.0000000000"
"21","152","-83.5765423784","0.0160227884","0.8870719051","1.4072834553","25.1194796441","-7.8469898495","32.9664694936","-29.3088194943","24.8638058294","-54.1726253237","-56.4448330408","2.2722077171","4.0044616202","19.9219732013","0.9373710080","-8.6185955000","9.5559665079","0.2477544213","1.6054778814","2.1512293176","0.0000000000","0.0000000000"
"22","672","-83.5913114488","0.0157878856","0.9028597907","1.4160882129","25.1282844017","-7.7020707148","32.8303551165","-29.1639003596","24.8328507337","-53.9967510933","-56.2903082317","2.2935571384","3.5886886460","20.2703744121","0.9737876756","-8.2546333603","9.2284210359","0.2437716935","1.3774222709","1.9674946816","0.0000000000","0.0000000000"
"23","1068","-83.6693393424","0.0146028252","0.9174626160","1.4626054729","25.1748016616","-7.6971800943","32.8719817559","-29.1590097390","24.8092211455","-53.9682308846","-56.2501094909","2.2818786064","3.5127612785","20.4221718974","0.8742879696","-8.3715461472","9.2458341168","0.2355810481","1.2867137725","1.9904664580","0.0000000000","0.0000000000"
"24","981","-83.8757169003","0.0118797760","0.9293423920","1.5856399171","25.2978361058","-7.7241520192","33.0219881251","-29.1859816640","25.0140374134","-54.2000190774","-56.4634871192","2.2634680418","4.1881390061","19.7737609070","1.0521375003","-8.6541527894","9.7062902897","0.2627217782","1.7140110445","2.2114061834","0.0000000000","0.0000000000"
"25","5","-83.9130026861","0.0114449854","0.9407873774","1.6078682833","25.3200644721","-7.6034578307","32.9235223028","-29.0652874755","25.0226084422","-54.0878959177","-56.3834979218","2.2956020041","4.0826636012","19.8926541973","1.0472906437","-8.4792157631","9.5265064068","0.2555103172","1.7155541814","2.1115991025","0.0000000000","0.0000000000"
"26","164","-83.9886759721","0.0106108641","0.9513982415","1.6529818158","25.3651780046","-7.7745937339","33.1397717385","-29.2364233787","25.0913535139","-54.3277768926","-56.6213911253","2.2936142328","3.9816739861","20.3601040048","0.7495755230","-8.9708161956","9.7203917187","0.2559085389","1.6937861398","2.0319793074","0.0000000000","0.0000000000"
"27","568","-84.2152467433","0.0084596485","0.9598578899","1.7880546851","25.5002508739","-7.6502625463","33.1505134202","-29.1120921910","25.1000903632","-54.2121825542","-56.4416277894","2.2294452352","4.1847428870","19.8429714259","1.0723760503","-9.1246844173","10.1970604675","0.2942300802","1.8137865414","2.0767262654","0.0000000000","0.0000000000"
"28","279","-84.3123257591","0.0076769981","0.9675348881","1.8459294990","25.5581256878","-7.3925035705","32.9506292583","-28.8543332153","25.3659815449","-54.2203147602","-56.4903637488","2.2700489887","4.3290783857","19.8411077214","1.1957954378","-8.5139528308","9.7097482686","0.2745731491","1.8954763250","2.1590289115","0.0000000000","0.0000000000"
"29","237","-84.3741462373","0.0072167746","0.9747516627","1.8827845149","25.5949807036","-7.7480302398","33.3430109434","-29.2098598845","24.9739312009","-54.1837910855","-56.4488509681","2.2650598826","3.9323266817","20.3954178934","0.6461866258","-9.6326224300","10.2788090558","0.2859272960","1.7181762451","1.9282231407","0.0000000000","0.0000000000"
"30","462","-84.7555341078","0.0049284289","0.9796800916","2.1101534456","25.8223496343","-7.2870325421","33.1093821764","-28.7488621868","25.5893706755","-54.3382328624","-56.5999393348","2.2617064725","4.2684044986","20.2165011248","1.1044650522","-9.0523571063","10.1568221585","0.2984668332","1.8912939953","2.0786436702","0.0000000000","0.0000000000"
"31","228","-84.9614755303","0.0040111534","0.9836912450","2.2329278824","25.9451240712","-7.5052867335","33.4504108047","-28.9671163782","25.5063240781","-54.4734404564","-56.6915182562","2.2180777998","4.4140644212","20.3632211115","0.7290385454","-9.8382611343","10.5672996797","0.2958391613","2.0058637687","2.1123614912","0.0000000000","0.0000000000"
"32","732","-85.7292142512","0.0018614209","0.9855526659","2.6906244835","26.4028206723","-5.9583089206","32.3611295929","-27.4201385653","26.4927293203","-53.9128678856","-56.2199268387","2.3070589531","4.7302375857","20.8264031663","0.9360885682","-7.6618335616","8.5979221298","0.2407074427","1.4330919716","3.0564381714","0.0000000000","0.0000000000"
"33","977","-86.1824266696","0.0011830877","0.9867357536","2.9608124756","26.6730086644","-5.4196336812","32.0926423456","-26.8814633260","27.0543353146","-53.9357986406","-56.2253184424","2.2895198018","5.1383380449","20.8853283302","1.0306689395","-8.3257982768","9.3564672163","0.2828798626","1.7091633091","3.1462948733","0.0000000000","0.0000000000"
"34","188","-86.5944524349","0.0007835675","0.9875193211","3.2064465530","26.9186427418","-5.7871506298","32.7057933715","-27.2489802745","26.7345744468","-53.9835547213","-56.2837097017","2.3001549805","5.8617445298","19.8791507987","0.9936791182","-7.8790796968","8.8727588150","0.2085532189","1.3780570097","4.2751343012","0.0000000000","0.0000000000"
"35","109","-86.6665838044","0.0007290380","0.9882483590","3.2494485298","26.9616447185","-5.9110768888","32.8727216073","-27.3729065335","26.7527045188","-54.1256110523","-56.3921856850","2.2665746327","5.2521568760","20.7636347604","0.7369128823","-8.6845131943","9.4214260766","0.2563967208","1.8026086342","3.1931515211","0.0000000000","0.0000000000"
"36","864","-86.7532663190","0.0006685046","0.9889168637","3.3011253454","27.0133215341","-6.1211370655","33.1344585997","-27.5829667103","26.6813482854","-54.2643149957","-56.5332300797","2.2689150840","4.6326783262","21.2849399902","0.7637299690","-8.9076623465","9.6713923155","0.2773632064","2.1608671068","2.1944480129","0.0000000000","0.0000000000"
"37","154","-86.7877681293","0.0006458334","0.9895626970","3.3216940113","27.0338902001","-5.8730662731","32.9069564733","-27.3348959179","26.8481401539","-54.1830360718","-56.4395569383","2.2565208665","5.8236164096","20.0566361626","0.9678875816","-8.3667875169","9.3346750985","0.2665824586","1.7992053006","3.7578286504","0.0000000000","0.0000000000"
"38","573","-86.7879428279","0.0006457205","0.9902084176","3.3217981600","27.0339943487","-5.8093323105","32.8433266593","-27.2711619553","26.5892609005","-53.8608001678","-56.1755946416","2.3147944738","5.8297430089","19.7518469152","1.0076709763","-7.9250048957","8.9326758720","0.2348919660","1.6524751664","3.9423758765","0.0000000000","0.0000000000"
"39","476","-86.8295383192","0.0006194124","0.9908278300","3.3465958085","27.0587919973","-5.8419386909","32.9007306882","-27.3037683357","26.7958011542","-54.0995694899","-56.4038543911","2.3042849013","5.7064946924","20.1071346125","0.9821718494","-8.3965409426","9.3787127919","0.2542359790","1.6445185467","3.8077401667","0.0000000000","0.0000000000"
"40","700","-86.8934868452","0.0005810419","0.9914088719","3.3847194855","27.0969156743","-5.8379501460","32.9348658203","-27.2997797908","26.7867699121","-54.0865497028","-56.3486609871","2.2621112843","5.7418495791","20.0230368690","1.0218834640","-8.3917845449","9.4136680089","0.2611360400","1.5767138542","3.9039996848","0.0000000000","0.0000000000"
"41","555","-87.0319338875","0.0005059186","0.9919147904","3.4672563421","27.1794525309","-5.7064986354","32.8859511663","-27.1683282801","27.0463157011","-54.2146439812","-56.4807044628","2.2660604815","5.6856349935","20.4014127311","0.9592679765","-8.4452247624","9.4044927389","0.2632284537","1.6624634689","3.7599430708","0.0000000000","0.0000000000"
"42","989","-87.0413334555","0.0005011854","0.9924159759","3.4728600068","27.1850561955","-6.0011211890","33.1861773845","-27.4629508338","26.9233898828","-54.3863407166","-56.6372388189","2.2508981023","5.9327221886","20.3337528859","0.6569148082","-9.0778964654","9.7348112737","0.2681162493","2.2522650973","3.4123408420","0.0000000000","0.0000000000"
"43","1042","-87.1206781616","0.0004629558","0.9928789316","3.5201623002","27.2323584890","-5.5557927942","32.7881512832","-27.0176224390","27.3792965094","-54.3969189484","-56.6519946508","2.2550757024","5.9254252859","20.5775825848","0.8762886387","-8.7740047845","9.6502934232","0.2726148982","2.1524592242","3.5003511635","0.0000000000","0.0000000000"
"44","126","-87.1317921116","0.0004578390","0.9933367706","3.5267880142","27.2389842029","-5.6523460478","32.8913302508","-27.1141756926","26.8793709377","-53.9935466303","-56.2588579817","2.2653113514","5.7890562363","20.0121826442","1.0781320572","-8.3633440804","9.4414761376","0.2612516777","1.6989634588","3.8288410999","0.0000000000","0.0000000000"
"45","235","-87.2754090411","0.0003965890","0.9937333597","3.6124069607","27.3246031494","-5.2009029376","32.5255060870","-26.6627325823","27.5427117291","-54.2062854913","-56.4363617130","2.2300762218","6.1848897878","20.4889261523","0.8688957889","-9.2984448137","10.1673406026","0.3240339923","2.3148570531","3.5459987424","0.0000000000","0.0000000000"
"46","277","-87.3677156854","0.0003616200","0.9940949797","3.6674366683","27.3796328571","-5.2716162957","32.6512491528","-26.7334459404","27.1920159876","-53.9254619280","-56.2208225639","2.2953606359","5.3777362484","20.7096163198","1.1046634194","-8.2497540612","9.3544174806","0.2758059869","1.5823598849","3.5195703767","0.0000000000","0.0000000000"
"47","214","-87.3717667442","0.0003601580","0.9944551377","3.6698517554","27.3820479442","-5.4859480925","32.8679960366","-26.9477777372","27.2611820051","-54.2089597423","-56.4717112037","2.2627514614","6.2295387370","19.9448041070","1.0868391611","-8.6178853250","9.7047244861","0.2768567954","1.9285643177","4.0241176238","0.0000000000","0.0000000000"
"48","544","-87.5361813278","0.0003055545","0.9947606922","3.7678694716","27.4800656604","-5.7881807827","33.2682464431","-27.2500104275","27.1475138322","-54.3975242597","-56.6238458085","2.2263215488","5.0716052229","21.2234858631","0.8524227462","-9.5987009728","10.4511237189","0.3122675340","2.3069159099","2.4524217790","0.0000000000","0.0000000000"
"49","307","-87.5578099458","0.0002990168","0.9950597090","3.7807636303","27.4929598191","-5.5118820303","33.0048418494","-26.9737116750","27.0414578146","-54.0151694896","-56.2870115612","2.2718420715","5.4108141617","21.0465748049","0.5840688480","-8.8488649797","9.4329338277","0.2573514475","1.9217508708","3.2317118435","0.0000000000","0.0000000000"
"50","191","-87.5622442640","0.0002976938","0.9953574028","3.7834072021","27.4956033908","-5.4315188685","32.9271222594","-26.8933485133","27.2679731342","-54.1613216475","-56.4308237905","2.2695021431","6.2011174285","19.9681279960","1.0987277097","-8.5602699257","9.6589976353","0.2656506817","1.9015086004","4.0339581465","0.0000000000","0.0000000000"
"51","190","-87.5714134360","0.0002949767","0.9956523794","3.7888735134","27.5010697022","-5.3302376615","32.8313073637","-26.7920673063","27.3170056223","-54.1090729286","-56.3695857786","2.2605128500","6.3357562290","19.8716023190","1.1096470743","-8.5009951023","9.6106421766","0.2429761405","1.5982494793","4.4945306092","0.0000000000","0.0000000000"
"52","854","-87.5783419033","0.0002929400","0.9959453194","3.7930040019","27.5052001906","-5.0777344386","32.5829346292","-26.5395640833","27.3993689311","-53.9389330144","-56.2422028366","2.3032698222","5.2050568042","21.0962520286","1.0980600983","-8.3890218957","9.4870819940","0.2703526546","1.9120784740","3.0226256756","0.0000000000","0.0000000000"
"53","1007","-87.6231000301","0.0002801176","0.9962254371","3.8196870933","27.5318832821","-5.3928796273","32.9247629094","-26.8547092721","27.1928968896","-54.0476061618","-56.2898664995","2.2422603378","6.3242378338","19.7780474560","1.0906115999","-8.6272957528","9.7179073527","0.2754287683","1.9047161041","4.1440929614","0.0000000000","0.0000000000"
"54","1055","-87.6457923353","0.0002738327","0.9964992697","3.8332153819","27.5454115707","-5.4351494138","32.9805609844","-26.8969790585","27.5524051583","-54.4493842168","-56.6896959190","2.2403117022","6.3098852222","20.1987036253","1.0438163108","-9.0806953215","10.1245116323","0.3084734845","2.0432611713","3.9581505663","0.0000000000","0.0000000000"
"55","103","-87.7198252720","0.0002542923","0.9967535620","3.8773510007","27.5895471894","-5.4597253575","33.0492725469","-26.9215550022","27.2759792548","-54.1975342570","-56.4188622614","2.2213280044","6.2400281157","19.9617766765","1.0741744625","-9.1261755202","10.2003499827","0.3051747627","1.9328306254","4.0020227276","0.0000000000","0.0000000000"
"56","460","-87.7291586002","0.0002519299","0.9970054920","3.8829151757","27.5951113644","-5.3773905079","32.9725018723","-26.8392201526","27.4584675455","-54.2976876982","-56.5739922144","2.2763045162","6.2922716060","20.0190749662","1.1471209733","-8.5521323951","9.6992533684","0.2733316506","1.8381587439","4.1807812115","0.0000000000","0.0000000000"
"57","1120","-87.8198734070","0.0002300821","0.9972355741","3.9369958904","27.6491920791","-5.7393086477","33.3885007268","-27.2011382925","26.9963203743","-54.1964677082","-56.3958248558","2.1993571476","6.0140624050","20.6084930898","0.3737648794","-10.0692622333","10.4430271127","0.2920302066","2.1996830641","3.5223491343","0.0000000000","0.0000000000"
"58","508","-87.8444856342","0.0002244884","0.9974600625","3.9516687634","27.6638649521","-5.3959486706","33.0598136227","-26.8577783154","27.3124570428","-54.1702353582","-56.4147987067","2.2445633485","6.2293322489","19.9434116951","1.1397130988","-9.0004207071","10.1401338060","0.2937482712","1.9687443475","3.9668396302","0.0000000000","0.0000000000"
"59","1024","-87.9298115085","0.0002061282","0.9976661906","4.0025368016","27.7147329904","-5.2694930420","32.9842260324","-26.7313226868","27.2210249622","-53.9523476489","-56.2136113764","2.2612637275","6.3676501141","19.6982936045","1.1550812435","-8.5321095345","9.6871907780","0.2720639331","1.8471451276","4.2484410535","0.0000000000","0.0000000000"
"60","503","-87.9367669045","0.0002046994","0.9978708901","4.0066833440","27.7188795328","-5.0191655218","32.7380450546","-26.4809951665","27.4956408295","-53.9766359960","-56.2666623856","2.2900263895","6.4715584228","19.8388333461","1.1852490606","-8.4045042760","9.5897533366","0.2484398132","1.6192868069","4.6038318027","0.0000000000","0.0000000000"
"61","540","-87.9587416426","0.0002002503","0.9980711404","4.0197838464","27.7319800351","-5.1177942708","32.8497743060","-26.5796239156","27.6534435259","-54.2324684978","-56.5228723522","2.2904038545","6.4360626533","19.9858396894","1.2315411833","-8.4600834694","9.6916246526","0.2756824439","2.0118133534","4.1485668559","0.0000000000","0.0000000000"
"62","257","-88.0042140029","0.0001913484","0.9982624887","4.0468927366","27.7590889254","-5.2891248404","33.0482137658","-26.7509544851","27.3762467969","-54.1272012821","-56.3982076193","2.2710063372","5.8487443800","20.5740864303","0.9534159867","-8.7339946662","9.6874106529","0.2828701352","2.3661296453","3.1997445995","0.0000000000","0.0000000000"
"63","984","-88.0080275860","0.0001906200","0.9984531087","4.0491662497","27.7613624385","-5.2926833444","33.0540457828","-26.7545129891","27.5092242607","-54.2637372498","-56.4961121253","2.2323748755","6.3752827108","20.0141541698","1.1197873801","-8.9761332388","10.0959206189","0.3040980816","1.9853931306","4.0857914986","0.0000000000","0.0000000000"
"64","1110","-88.0274778203","0.0001869482","0.9986400570","4.0607617390","27.7729579278","-5.2489738816","33.0219318094","-26.7108035263","27.5732320792","-54.2840356055","-56.5367493195","2.2527137140","6.3628435615","20.0261623036","1.1842262141","-8.9386677052","10.1228939193","0.2980855731","2.0176144570","4.0471435314","0.0000000000","0.0000000000"
"65","264","-88.1765192062","0.0001610622","0.9988011192","4.1496145400","27.8618107287","-5.0392248855","32.9010356143","-26.5010545303","27.6026700360","-54.1037245662","-56.3968583166","2.2931337504","6.5677309349","19.9173053355","1.1176337655","-8.4720828592","9.5897166248","0.2858856894","1.9090396128","4.3728056327","0.0000000000","0.0000000000"
"66","752","-88.1898383368","0.0001589312","0.9989600503","4.1575548987","27.8697510874","-5.2995220939","33.1692731813","-26.7613517386","27.4823362424","-54.2436879810","-56.4947390340","2.2510510530","5.2844286866","21.2473464196","0.9505611362","-9.4151976438","10.3657587800","0.3232590319","2.5228120003","2.4383576544","0.0000000000","0.0000000000"
"67","516","-88.3334255961","0.0001376734","0.9990977237","4.2431561569","27.9553523457","-5.5878712453","33.5432235910","-27.0497008901","27.2746634098","-54.3243642999","-56.5298013870","2.2054370872","5.8549319203","21.0512485597","0.3684829298","-9.9987625661","10.3672454959","0.2920787105","2.2562907960","3.3065624138","0.0000000000","0.0000000000"
"68","428","-88.3654769782","0.0001333307","0.9992310544","4.2622639709","27.9744601597","-5.1120381790","33.0864983387","-26.5738678238","27.7507128493","-54.3245806731","-56.5698724943","2.2452918212","6.2492627864","20.4440404365","1.0574096264","-9.0998970779","10.1573067042","0.3023174990","1.9300927041","4.0168525834","0.0000000000","0.0000000000"
"69","551","-88.7151610897","0.0000939863","0.9993250407","4.4707323273","28.1829285161","-5.2802882954","33.4632168114","-26.7421179401","27.8190030414","-54.5611209815","-56.7690255035","2.2079045220","6.4963176829","20.8555624095","0.4671229490","-10.2432931598","10.7104161088","0.3034157624","2.5258916405","3.6670102800","0.0000000000","0.0000000000"
"70","247","-88.7736391229","0.0000886477","0.9994136884","4.5055947047","28.2177908935","-5.3784818083","33.5962727018","-26.8403114531","27.5740589590","-54.4143704121","-56.6260096294","2.2116392173","6.6503269497","20.2858534035","0.6378786058","-9.8639017917","10.5017803975","0.3217218120","2.7154214523","3.6131836854","0.0000000000","0.0000000000"
"71","1003","-88.7976636718","0.0000865434","0.9995002318","4.5199172262","28.2321134150","-5.4600069771","33.6921203921","-26.9218366218","27.5473618651","-54.4691984870","-56.6555893298","2.1863908428","6.4874871971","20.5391040840","0.5207705840","-10.1546944709","10.6754650548","0.3091223657","2.5636592338","3.6147055976","0.0000000000","0.0000000000"
"72","136","-88.9560846644","0.0000738640","0.9995740958","4.6143617917","28.3265579805","-4.5638886847","32.8904466652","-26.0257183295","28.2618753028","-54.2875936322","-56.4876158037","2.2000221715","7.0959555037","19.9902965489","1.1756232502","-9.4048379316","10.5804611818","0.3602007710","2.7847751835","3.9509795492","0.0000000000","0.0000000000"
"73","159","-88.9605859928","0.0000735322","0.9996476280","4.6170453123","28.3292415011","-5.0377393689","33.3669808700","-26.4995690137","27.8713287975","-54.3708978112","-56.5835778223","2.2126800111","6.9835180914","20.0432947058","0.8445160003","-9.7553065995","10.5998225999","0.3021374147","2.4425112457","4.2388694309","0.0000000000","0.0000000000"
"74","559","-89.1330533698","0.0000618837","0.9997095117","4.7198637975","28.4320599862","-4.7516229278","33.1836829140","-26.2134525726","27.9348810899","-54.1483336625","-56.3698083839","2.2214747213","6.2779939940","20.6049487132","1.0519383828","-9.4004050988","10.4523434815","0.3151618267","2.5226349025","3.4401972647","0.0000000000","0.0000000000"
"75","433","-89.1637924010","0.0000600104","0.9997695220","4.7381892378","28.4503854265","-4.9476659607","33.3980513872","-26.4094956054","27.5646077746","-53.9741033800","-56.2025467461","2.2284433661","5.4300247001","21.4725443410","0.6620387335","-9.9334616281","10.5955003616","0.3218990110","2.4612592416","2.6468664474","0.0000000000","0.0000000000"
"76","831","-89.3340898845","0.0000506136","0.9998201356","4.8397141150","28.5519103037","-4.6706445327","33.2225548364","-26.1324741775","27.0249637709","-53.1565273530","-55.4019690314","2.2454416785","5.0272857400","21.3268960200","0.6707820109","-9.2475870755","9.9183690864","0.2719364156","2.1616516010","2.5936977233","0.0000000000","0.0000000000"
