" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","301.8428016021"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"36","22547","-1227.3130475085","0.0052491107","0.3087221360","1.0477222247","551.7301321927","341.3624524218","210.3676797709","204.5432884365","270.9490380577","-66.4057496212","-72.4242579160","6.0185082948","149.0961466092","149.9823205251","-28.1294290766","-188.4436148057","160.3141857291","4.4252007659","10.9686756191","133.7022702242","0.0000000000","0.0000000000"
"37","12764","-1227.3254443148","0.0051844401","0.3139065762","1.0551127287","551.7375226967","340.5111788789","211.2263438178","203.6920148936","266.2195409998","-62.5275261062","-68.5516685456","6.0241424394","148.8876919577","144.5643426400","-27.2324935979","-187.6680779673","160.4355843694","4.4011162307","10.8054220668","133.6811536602","0.0000000000","0.0000000000"
"38","15746","-1227.3256400437","0.0051834255","0.3190900016","1.0552294148","551.7376393828","341.0733379197","210.6643014631","204.2541739344","264.5966708543","-60.3352939350","-66.3721371522","6.0368432173","148.8915673065","143.6202066856","-27.9151031378","-187.5911715792","159.6760684414","4.3165834595","10.3171667346","134.2578171123","0.0000000000","0.0000000000"
"39","8097","-1227.3462727345","0.0050775732","0.3241675749","1.0675298397","551.7499398077","341.0555007197","210.6944390880","204.2363367344","267.2956439196","-63.0593071852","-69.0952512809","6.0359440958","149.5300724334","145.6720435314","-27.9064720452","-187.0126133022","159.1061412570","4.3692886184","10.8059223106","134.3548615043","0.0000000000","0.0000000000"
"40","17551","-1227.3591837160","0.0050124382","0.3291800130","1.0752268754","551.7576368434","341.4619361618","210.2957006815","204.6427721765","266.4899913011","-61.8472191246","-67.8949180682","6.0476989437","148.7097701654","145.9050519101","-28.1248307745","-185.5430567605","157.4182259860","4.3078834368","10.0049893887","134.3968973400","0.0000000000","0.0000000000"
"41","20087","-1227.3761588128","0.0049280696","0.3341080827","1.0853467819","551.7677567499","343.0746983954","208.6930583546","206.2555344100","268.9065427426","-62.6487832826","-68.7890784833","6.1402952008","149.0393173109","146.3816107133","-26.5143852817","-183.3727982906","156.8584130089","4.3030732764","10.2926932956","134.4435507390","0.0000000000","0.0000000000"
"42","22674","-1227.4163514132","0.0047339254","0.3388420081","1.1093080804","551.7917180483","341.4553029496","210.3364150987","204.6361389643","268.2479555471","-63.6118165828","-69.6723537475","6.0605371647","148.9454221437","146.8556947693","-27.5531613659","-185.3218057775","157.7686444116","4.2901661074","10.0296656857","134.6255903507","0.0000000000","0.0000000000"
"43","8040","-1227.4400413105","0.0046230972","0.3434651052","1.1234310954","551.8058410634","341.1706797000","210.6351613634","204.3515157146","265.6043132942","-61.2527975796","-67.3072057722","6.0544081927","149.8720276098","143.1462237165","-27.4139380321","-185.1377848292","157.7238467971","4.2872342987","9.9226415014","135.6621518097","0.0000000000","0.0000000000"
"44","8117","-1227.4534407206","0.0045615636","0.3480266688","1.1314193136","551.8138292816","341.1109895631","210.7028397185","204.2918255777","264.9645500875","-60.6727245098","-66.7372582615","6.0645337517","147.6490756012","145.5825083689","-28.2670338825","-186.9708861904","158.7038523078","4.2916679237","10.0513553209","133.3060523566","0.0000000000","0.0000000000"
"45","15059","-1227.4826362863","0.0044303114","0.3524569802","1.1488245985","551.8312345665","340.6083752107","211.2228593558","203.7892112254","269.9963939925","-66.2071827671","-72.2613934170","6.0542106499","147.9188977101","149.0648358138","-26.9873395314","-188.0788388511","161.0914993197","4.4255651975","10.9002724644","132.5930600482","0.0000000000","0.0000000000"
"46","10242","-1227.4956330134","0.0043731045","0.3568300847","1.1565727525","551.8389827205","340.6446539012","211.1943288193","203.8254899158","268.3358509685","-64.5103610527","-70.5740307980","6.0636697453","148.0726647642","147.1551786278","-26.8919924234","-187.8303831980","160.9383907746","4.4302168900","10.9281994471","132.7142484271","0.0000000000","0.0000000000"
"47","23237","-1227.5026205415","0.0043426538","0.3611727385","1.1607384508","551.8431484188","341.6219689091","210.2211795097","204.8028049237","267.1655896237","-62.3627847000","-68.3292021826","5.9664174826","150.1441634064","145.6110978673","-28.5896716500","-187.2588449163","158.6691732663","4.3411467169","10.9348723100","134.8681443795","0.0000000000","0.0000000000"
"48","12035","-1227.5128377669","0.0042985098","0.3654712483","1.1668295716","551.8492395396","339.9411292574","211.9081102822","203.1219652721","263.8482564675","-60.7262911954","-66.6789832661","5.9526920708","149.3218188102","142.8846762623","-28.3582386050","-190.4357053748","162.0774667697","4.4673177075","11.8535914979","133.0009096049","0.0000000000","0.0000000000"
"49","17668","-1227.5151994968","0.0042883699","0.3697596181","1.1682375451","551.8506475131","340.6742760287","211.1763714844","203.8551120434","268.2609454683","-64.4058334250","-70.4761093596","6.0702759346","148.0187001869","147.1438361901","-26.9015909086","-187.8659586822","160.9643677735","4.4282054465","10.9264217255","132.6640730149","0.0000000000","0.0000000000"
"50","22597","-1227.5669605203","0.0040720463","0.3738316644","1.1990954970","551.8815054650","341.8823845471","209.9991209179","205.0632205618","266.3273818861","-61.2656177353","-67.2358453182","5.9702275829","149.8530008365","146.8526948296","-30.3783137800","-187.1543320622","156.7760182822","4.1951973005","10.0695509402","135.5882525958","0.0000000000","0.0000000000"
"51","8702","-1227.5672566547","0.0040708406","0.3779025050","1.1992720411","551.8816820090","340.6782079445","211.2034740646","203.8590439591","266.7991428324","-62.9400988733","-68.9300609817","5.9899621084","149.0307273639","144.8332251353","-27.0648096668","-187.3294684763","160.2646588094","4.4107461287","10.8049230665","133.8150581688","0.0000000000","0.0000000000"
"52","4833","-1227.5676464721","0.0040692540","0.3819717591","1.1995044354","551.8819144034","342.3025677267","209.5793466766","205.4834037414","276.3500264503","-70.8643177244","-77.0065467901","6.1422290657","148.0062450047","155.3372646038","-26.9934831582","-184.3624185861","157.3689354279","4.4239886704","10.5419151108","133.0403412235","0.0000000000","0.0000000000"
"53","5573","-1227.5714571684","0.0040537769","0.3860255359","1.2017762274","551.8841861954","340.4313088188","211.4528773766","203.6121448335","265.5461523039","-61.9340074705","-67.9394485110","6.0054410405","148.5755875461","144.2204258350","-27.2498610771","-187.6850828592","160.4352217821","4.4054639361","10.8680845033","133.3020391066","0.0000000000","0.0000000000"
"54","18757","-1227.5943830382","0.0039618977","0.3899874337","1.2154437583","551.8978537263","340.4162966621","211.4815570642","203.5971326767","265.7067331959","-62.1096005192","-68.1231962471","6.0135957279","148.6264923846","144.3215287926","-27.2412879812","-187.6481239929","160.4068360117","4.4066759388","10.8684558432","133.3513606025","0.0000000000","0.0000000000"
"55","25715","-1227.6032947413","0.0039267473","0.3939141810","1.2207565765","551.9031665445","343.2198444877","208.6833220568","206.4006805024","269.9139969451","-63.5133164427","-69.7227060246","6.2093895819","148.9564961635","147.1238702075","-26.1663694259","-183.0451405625","156.8787711366","4.3391018023","10.2421486099","134.3752457513","0.0000000000","0.0000000000"
"56","23194","-1227.6236294156","0.0038477046","0.3977618855","1.2328793353","551.9152893033","343.0560125512","208.8592767521","206.2368485659","267.2408754216","-60.9991058782","-67.1957136339","6.1966077557","149.0369071755","144.6615520787","-26.4575838327","-183.5047780220","157.0471941894","4.3179765088","10.1686231104","134.5503075564","0.0000000000","0.0000000000"
"57","15140","-1227.6250233810","0.0038423447","0.4016042303","1.2337103644","551.9161203324","341.6104351328","210.3056851995","204.7912711475","270.7753252388","-65.9840540913","-72.0181021024","6.0340480111","147.4993843272","151.2780171897","-28.0020762781","-185.8470723221","157.8449960440","4.3244363842","9.7427508267","133.4321971163","0.0000000000","0.0000000000"
"58","17580","-1227.6327845697","0.0038126390","0.4054168693","1.2383372896","551.9207472576","343.5007634858","208.4199837719","206.6815995004","276.1210015604","-69.4394020599","-75.6912555776","6.2518535176","147.6606500527","153.5221231428","-25.0617716351","-180.1713432465","155.1095716113","4.3825320431","10.5136904012","132.7644276084","0.0000000000","0.0000000000"
"59","10419","-1227.6449542228","0.0037665217","0.4091833910","1.2455923736","551.9280023416","341.8959631169","210.0320392247","205.0767991315","273.3663676986","-68.2895685670","-74.3799959031","6.0904273361","148.3438301576","152.6252021505","-27.6026646096","-184.8214751641","157.2188105546","4.3973377596","10.4449074531","133.5015849449","0.0000000000","0.0000000000"
"60","20140","-1227.6576906454","0.0037188539","0.4129022449","1.2531853439","551.9355953119","341.9646975303","209.9708977817","205.1455335449","270.7768875178","-65.6313539729","-71.6539853570","6.0226313841","149.3711862957","149.9193314472","-28.5136302251","-184.4995101908","155.9858799658","4.3363121108","10.3746163037","134.6602578813","0.0000000000","0.0000000000"
"61","20741","-1227.6710531538","0.0036694912","0.4165717361","1.2611515627","551.9435615307","341.6895107540","210.2540507768","204.8703467686","267.3873037827","-62.5169570140","-68.5407148805","6.0237578665","148.8923627378","146.4439569595","-27.9490159147","-186.3211174014","158.3721014867","4.2749631910","10.1863922146","134.4310073322","0.0000000000","0.0000000000"
"62","23129","-1227.6730541092","0.0036621561","0.4202338921","1.2623444562","551.9447544242","340.6747141950","211.2700402292","203.8555502097","265.1617038539","-61.3061536442","-67.3125438440","6.0063901998","149.3882801486","143.0780601932","-27.3046364880","-187.0199092979","159.7152728100","4.3764753528","10.7474387658","134.2643660301","0.0000000000","0.0000000000"
"63","22843","-1227.6826747275","0.0036270928","0.4238609849","1.2680799027","551.9504898706","343.9980303929","207.9524594777","207.1788664076","275.8745052747","-68.6956388671","-74.9208088466","6.2251699795","148.2329482784","153.5101473933","-25.8685903970","-180.1392451801","154.2706547831","4.3326393497","10.3490436836","133.5512652451","0.0000000000","0.0000000000"
"64","20054","-1227.6887150544","0.0036052500","0.4274662349","1.2716809156","551.9540908836","341.8473397996","210.1067510840","205.0281758143","267.3809162937","-62.3527404794","-68.2825129847","5.9297725053","149.7653177687","147.4823333566","-29.8667348316","-187.1381756808","157.2714408492","4.2154030131","10.0333568745","135.5165578811","0.0000000000","0.0000000000"
"65","22690","-1227.6888454216","0.0036047800","0.4310710150","1.2717586356","551.9541686036","341.4727956664","210.4813729372","204.6536316811","265.5715660639","-60.9179343828","-66.9478349558","6.0299005730","148.8151044438","144.4418005697","-27.6853389497","-186.0063456784","158.3210067287","4.2908300526","10.2491854163","134.2750889750","0.0000000000","0.0000000000"
"66","5600","-1227.6890227741","0.0036041408","0.4346751557","1.2718643663","551.9542743343","340.9911722461","210.9631020882","204.1720082608","273.3897317040","-69.2177234432","-75.2748689816","6.0571455384","147.2056819776","154.1325236742","-27.9484739478","-187.2936304243","159.3451564765","4.3815118176","10.8497889700","131.9743811900","0.0000000000","0.0000000000"
"67","15535","-1227.6916534173","0.0035946720","0.4382698277","1.2734326557","551.9558426237","341.4019496005","210.5538930232","204.5827856152","269.0911547099","-64.5083690947","-70.5462397772","6.0378706824","147.7487397724","149.1701157970","-27.8277008595","-186.2471306395","158.4194297800","4.3554242233","10.1950804827","133.1982350664","0.0000000000","0.0000000000"
"68","10581","-1227.7207554129","0.0034915674","0.4417613952","1.2907821577","551.9731921257","344.0233184539","207.9498736718","207.2041544686","275.7794670759","-68.5753126073","-74.7872054287","6.2118928214","148.0726255171","153.6994678685","-25.9926263097","-180.2313212720","154.2386949623","4.3070988848","10.1510835052","133.6144431272","0.0000000000","0.0000000000"
"69","14974","-1227.7275068154","0.0034680739","0.4452294690","1.2948070869","551.9772170549","342.7299884803","209.2472285746","205.9108244950","271.0356404508","-65.1248159559","-71.1378621097","6.0130461538","147.7237320224","152.6640862493","-29.3521778209","-186.1336894983","156.7815116774","4.2847369822","10.4941081732","132.9448868670","0.0000000000","0.0000000000"
"70","22695","-1227.7315287855","0.0034541534","0.4486836224","1.2972048323","551.9796148003","342.8385070844","209.1411077159","206.0193430991","275.1693000455","-69.1499569464","-75.3061531115","6.1561961651","147.6524996764","152.6000451420","-25.0832447729","-182.3465664901","157.2633217172","4.4567679101","11.1917880407","132.0039437257","0.0000000000","0.0000000000"
"71","17575","-1227.7334156383","0.0034476420","0.4521312645","1.2983297022","551.9807396702","343.4311456216","208.5495940485","206.6119816363","275.8142257207","-69.2022440844","-75.4543284014","6.2520843171","147.7320885553","153.3840308887","-25.3018937233","-180.2554920491","154.9535983258","4.3647203706","10.4154719610","132.9518962237","0.0000000000","0.0000000000"
"72","8051","-1227.7385590823","0.0034299548","0.4555612193","1.3013960277","551.9838059957","343.2004676150","208.7833383806","206.3813036297","277.7613264882","-71.3800228585","-77.5741698109","6.1941469524","147.7574792063","154.6126224618","-24.6087751800","-181.7245097158","157.1157345358","4.4678506986","11.1080707651","132.1815577426","0.0000000000","0.0000000000"
"73","22714","-1227.7558270095","0.0033712351","0.4589324543","1.3116905086","551.9941004766","341.4218669336","210.5722335430","204.6027029482","265.6312878873","-61.0285849391","-67.0778419197","6.0492569807","148.8505482434","144.4799327793","-27.6991931353","-186.0551296801","158.3559365448","4.2901687315","10.2635108172","134.2968686947","0.0000000000","0.0000000000"
"74","12496","-1227.7597128812","0.0033581603","0.4622906146","1.3140071174","551.9964170853","341.6646565868","210.3317604985","204.8454926015","265.0729193729","-60.2274267714","-66.2361165138","6.0086897424","149.4181206511","143.8860509466","-28.2312522248","-187.2447678698","159.0135156450","4.3088274819","10.3231961993","134.7860969698","0.0000000000","0.0000000000"
"75","10019","-1227.7623458820","0.0033493299","0.4656399445","1.3155768122","551.9979867802","341.4381975119","210.5597892684","204.6190335265","268.8974218932","-64.2783883667","-70.3281877420","6.0497993753","147.8580565922","148.8442779496","-27.8049126485","-186.1632523781","158.3583397296","4.3607551692","10.2297036536","133.2675977693","0.0000000000","0.0000000000"
