" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","302.5785328349"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"20","26706","-1129.7444800197","0.0103392324","0.4167022359","1.0635440247","493.1248512896","305.7543737761","187.3704775135","176.9833959076","253.6942776994","-76.7108817918","-82.8643556718","6.1534738800","150.5794329386","128.3301022484","-25.2152574877","-180.7185055340","155.5032480463","4.5681152615","11.9176589691","134.0926593488","0.0009993593","0.0000000000"
"21","26671","-1129.7458112761","0.0103254774","0.4270277133","1.0643376691","493.1256449340","305.8660384006","187.2596065334","177.0950605320","251.9685435865","-74.8734830544","-80.9708655493","6.0973824949","151.7365815385","126.0610573986","-25.8290953506","-181.9778318962","156.1487365455","4.5821703274","11.8303980811","135.3225918323","0.0014212977","0.0000000000"
"22","26522","-1129.7520739815","0.0102610141","0.4372887274","1.0680712556","493.1293785206","305.8258943045","187.3034842160","177.0549164360","252.2433145557","-75.1883981197","-81.3273238885","6.1389257688","151.5119112096","126.1920798392","-25.4606764932","-180.2840231064","154.8233466132","4.5338500028","11.7247435000","135.2523888066","0.0009289002","0.0000000000"
"23","23764","-1129.8282816701","0.0095080992","0.4467968266","1.1135033787","493.1748106436","305.5656695259","187.6091411177","176.7946916574","252.2233867031","-75.4286950458","-81.5449512255","6.1162561797","151.1494642679","126.5655099680","-25.4915875328","-180.5907018692","155.0991143364","4.5480681178","11.7071681846","134.8933161133","0.0009118522","0.0000000000"
"24","27100","-1129.8492167053","0.0093111159","0.4561079426","1.1259840498","493.1872913147","305.6090445802","187.5782467344","176.8380667117","251.5976256352","-74.7595589235","-80.8658790160","6.1063200925","150.9531670708","126.2117188779","-25.5672603135","-180.6134283771","155.0461680636","4.5460248932","11.6944884676","134.7117060506","0.0009476594","0.0000000000"
"25","21302","-1129.8687805558","0.0091307250","0.4652386676","1.1376472728","493.1989545377","306.0148383840","187.1841161537","177.2438605154","249.3024409899","-72.0585804744","-78.1898150821","6.1312346077","151.2813120598","124.6045918957","-26.5834629656","-180.9589201815","154.3754572159","4.4868147052","12.2069089280","134.5865554752","0.0010329514","0.0000000000"
"26","24456","-1129.8985622681","0.0088628057","0.4741014733","1.1554019960","493.2167092609","305.5408086725","187.6759005884","176.7698308040","251.2607152757","-74.4908844718","-80.5851335848","6.0942491130","152.0440548929","124.7700178654","-25.5533574826","-180.3485284172","154.7951709346","4.5477542637","11.5579399862","135.9374663320","0.0008943110","0.0000000000"
"27","26471","-1129.9200922334","0.0086740293","0.4827755026","1.1682373418","493.2295446067","306.0101172333","187.2194273734","177.2391393647","253.7660582811","-76.5269189164","-82.6873091087","6.1603901923","150.4185848980","128.6639602485","-25.3164868653","-180.5963271020","155.2798402366","4.5530213012","11.8729449047","133.9915946830","0.0010240090","0.0000000000"
"28","24554","-1129.9590652322","0.0083424791","0.4911179816","1.1914715601","493.2527788250","305.4679163333","187.7848624917","176.6969384648","251.1587939162","-74.4618554514","-80.5482228825","6.0863674311","152.4766792917","125.0980314097","-26.4159167852","-179.6422770655","153.2263602803","4.4276561668","11.1392483880","136.9087884858","0.0009862511","0.0000000000"
"29","26568","-1129.9641689589","0.0083000098","0.4994179914","1.1945142077","493.2558214726","305.3974311607","187.8583903119","176.6264532921","250.7747958293","-74.1483425372","-80.3064844540","6.1581419168","151.4259922832","124.4648485589","-25.1160450128","-181.9916551268","156.8756101140","4.6311623534","11.9059075572","134.8876116903","0.0013106823","0.0000000000"
"30","21352","-1130.0018941887","0.0079927227","0.5074107141","1.2170045537","493.2783118186","305.7072051708","187.5711066478","176.9362273022","252.6174356834","-75.6812083812","-81.8016673531","6.1204589719","150.9565798029","127.1966267348","-25.5357708543","-180.5638866624","155.0281158082","4.5460638417","11.7278181029","134.6817589250","0.0009389332","0.0000000000"
"31","21586","-1130.0692537446","0.0074720688","0.5148827829","1.2571617568","493.3184690218","306.0965895700","187.2218794517","177.3256117015","252.2713493952","-74.9457376938","-81.0347275903","6.0889898966","151.4562950149","126.7532373748","-25.9381829944","-180.2966773136","154.3584943192","4.5127760297","11.5581857632","135.3844641393","0.0008690827","0.0000000000"
"32","21602","-1130.0831360628","0.0073690559","0.5222518388","1.2654378665","493.3267451314","306.0472090766","187.2795360549","177.2762312080","253.2342496172","-75.9580184092","-82.0476615413","6.0896431321","151.5942807385","127.4897796121","-25.8498107333","-180.1873333287","154.3375225954","4.5185164287","11.5824328123","135.4924222661","0.0009092314","0.0000000000"
"33","27050","-1130.0849676995","0.0073555708","0.5296074096","1.2665298186","493.3278370835","305.4569260935","187.8709109900","176.6859482250","250.8857654907","-74.1998172658","-80.3376436611","6.1378263953","151.3964118178","124.5970412832","-25.1076876103","-182.0051818953","156.8974942849","4.6310108495","11.9131545969","134.8509455879","0.0013007835","0.0000000000"
"34","27130","-1130.1219674409","0.0070883899","0.5366957994","1.2885876560","493.3498949209","305.9130402083","187.4368547126","177.1420623398","254.3693118764","-77.2272495367","-83.3987486904","6.1714991537","150.6562476960","128.8483641350","-25.1352999545","-180.6348397922","155.4995398377","4.5736472059","11.9462156537","134.1353956861","0.0009891504","0.0000000000"
"35","26393","-1130.2565942663","0.0061955506","0.5428913500","1.3688470446","493.4301543096","306.0232531964","187.4069011132","177.2522753278","253.8001650317","-76.5478897038","-82.7085182138","6.1606285099","150.4736816789","128.5692373914","-25.2427540386","-180.6989692867","155.4562152482","4.5704242382","11.9448782901","133.9574104286","0.0009687220","0.0000000000"
"36","24489","-1130.3076770358","0.0058870123","0.5487783623","1.3993006473","493.4606079123","306.1029978550","187.3576100572","177.3320199865","253.5407648010","-76.2087448145","-82.3865756585","6.1778308440","151.0544554945","127.6477439528","-25.1614346462","-181.0020910526","155.8406564064","4.6113250070","11.5379033042","134.9042945319","0.0009326515","0.0000000000"
"37","26443","-1130.3307040838","0.0057530006","0.5545313629","1.4130284968","493.4743357618","306.1470459540","187.3272898077","177.3760680855","252.3767716355","-75.0007035500","-81.0766979335","6.0759943835","151.6843580268","126.5588611723","-25.8664475636","-180.1918710965","154.3254235329","4.5195759249","11.6092117426","135.5546717269","0.0008986323","0.0000000000"
"38","26589","-1130.3561903851","0.0056082306","0.5601395935","1.4282224595","493.4895297245","304.2291360850","189.2603936394","175.4581582165","240.9901456200","-65.5319874035","-71.5840275356","6.0520401321","153.0266269613","113.3798800555","-25.4163613968","-185.3117525451","159.8953911483","4.9446171481","13.2216451677","134.8162864761","0.0440781694","0.0000000000"
"39","23829","-1130.4200732964","0.0052611643","0.5654007579","1.4663070195","493.5276142844","306.2533239023","187.2742903821","177.4823460338","252.8097235652","-75.3273775315","-81.4020030812","6.0746255498","151.3780703506","127.3773435585","-25.9456903439","-180.2654135266","154.3197231827","4.5169723321","11.5857287476","135.2745894304","0.0007798405","0.0000000000"
"40","26441","-1130.4228446803","0.0052466038","0.5706473617","1.4679592131","493.5292664780","306.1252014456","187.4040650324","177.3542235771","254.9110870260","-77.5568634490","-83.7322630143","6.1753995653","150.4636238463","129.6237275354","-25.1762643556","-180.6083725033","155.4321081477","4.5720276510","11.9676768441","133.9229136917","0.0010056594","0.0000000000"
"41","26411","-1130.4626889259","0.0050416667","0.5756890284","1.4917128356","493.5530201006","306.1053494408","187.4476706598","177.3343715723","254.5237544448","-77.1893828725","-83.3059656162","6.1165827437","150.8413956348","129.2073338295","-25.5249750196","-180.5365462285","155.0115712089","4.5578057373","11.8207762642","134.4618415935","0.0009720398","0.0000000000"
"42","24507","-1130.4823974718","0.0049432756","0.5806323040","1.5034623205","493.5647695854","306.7361032421","186.8286663433","177.9651253736","252.1691785814","-74.2040532078","-80.3130080541","6.1089548463","150.8150034906","128.0920791375","-26.7379040467","-180.8039041575","154.0660001108","4.4797733580","12.2848682162","134.0493218266","0.0010400897","0.0000000000"
"43","18693","-1130.4978877453","0.0048672929","0.5854995969","1.5126970319","493.5740042968","304.9617173017","188.6122869952","176.1907394331","237.4306358008","-61.2374086676","-67.3045869806","6.0671783131","153.4387306162","109.2503539630","-25.2584487784","-186.0494803371","160.7910315587","4.9740535596","13.2304972236","135.1490405363","0.0851392966","0.0000000000"
"44","26641","-1130.5118366981","0.0047998706","0.5902994675","1.5210128666","493.5823201315","306.2197668454","187.3625532860","177.4487889769","250.4735748360","-73.0247858591","-79.1658728638","6.1410870046","151.4148673083","124.2297614084","-25.1710538806","-181.2976030947","156.1265492140","4.5943484201","12.1623131132","134.6572098897","0.0009958853","0.0000000000"
"45","23928","-1130.5601135426","0.0045736525","0.5948731199","1.5497936836","493.6111009485","305.9845316731","187.6265692754","177.2135538045","252.6031779657","-75.3896241612","-81.4827969887","6.0931728275","152.4357388028","126.0223197479","-25.8548805850","-180.0880539070","154.2331733220","4.5256471929","11.4331054693","136.4759782760","0.0010078646","0.0000000000"
"46","26656","-1130.5809856413","0.0044791801","0.5993523000","1.5622368343","493.6235440992","306.7543222711","186.8692218282","177.9833444025","254.9291042096","-76.9457598071","-83.0616280846","6.1158682775","152.4434594377","128.5544005982","-26.0687558263","-181.0026806826","154.9339248563","4.4904611920","11.6352524284","136.3113567619","0.0063890554","0.0000000000"
"47","26394","-1130.6157329638","0.0043262135","0.6036785136","1.5829518654","493.6442591303","306.5301421112","187.1141170191","177.7591642427","251.6107968886","-73.8516326459","-79.9614647217","6.1098320758","152.2127034104","125.4885731642","-26.0904796861","-182.6673317571","156.5768520710","4.5700109027","12.2352158803","135.4062213353","0.0012552920","0.0000000000"
"48","11918","-1130.6564195412","0.0041537275","0.6078322410","1.6072076540","493.6685149189","305.6498691530","188.0186457659","176.8788912844","248.7853948958","-71.9065036113","-78.0492548172","6.1427512058","152.8584043593","120.8522782787","-24.9252877422","-182.8612956631","157.9360079209","4.7091808381","11.9971515890","136.1514630049","0.0006089273","0.0000000000"
"49","19383","-1130.7402246137","0.0038198114","0.6116520524","1.6571690482","493.7184763131","306.0374158361","187.6810604770","177.2664379676","250.6657183003","-73.3992803327","-79.5279684715","6.1286881387","151.9199124099","123.0239508384","-24.2781449479","-178.4375582162","154.1594132683","4.5481227687","11.3385415278","136.0330061510","0.0002419623","0.0000000000"
"50","26765","-1130.7732973446","0.0036955460","0.6153475984","1.6768857514","493.7381930164","305.8679614977","187.8702315187","177.0969836291","251.7540987886","-74.6571151595","-80.7777495098","6.1206343503","151.8626986283","125.3194769182","-25.4280767579","-181.9180607624","156.4899840045","4.6257147337","11.8639385939","135.3717296353","0.0013156654","0.0000000000"
"51","21334","-1130.8053546650","0.0035789555","0.6189265538","1.6959971056","493.7573043705","306.4343198420","187.3229845285","177.6633419734","250.5498636356","-72.8865216621","-79.0113483044","6.1248266423","151.9819305391","125.5353667218","-26.9674336253","-180.9898325323","154.0223989070","4.4786936532","12.2267110672","135.2754376792","0.0010881394","0.0000000000"
"52","21566","-1130.8484961546","0.0034278372","0.6223543910","1.7217164195","493.7830236844","306.3862062963","187.3968173881","177.6152284277","253.3995602611","-75.7843318334","-81.8634674762","6.0791356428","151.6220404592","127.6961095297","-25.9185897278","-180.3184284004","154.3998386726","4.5246682607","11.7072751306","135.3891867557","0.0009103122","0.0000000000"
"53","24556","-1130.8595305393","0.0033902210","0.6257446120","1.7282946996","493.7896019645","305.7516181410","188.0379838235","176.9806402725","249.6198474852","-72.6266574826","-78.7397667075","6.1131092249","153.0838497840","121.7920404744","-25.2560427732","-182.5175051664","157.2614623932","4.6787940023","11.7639846828","136.6403608615","0.0007102373","0.0000000000"
"54","21267","-1130.8847840574","0.0033056780","0.6290502900","1.7433498858","493.8046571507","305.5347479406","188.2699092101","176.7637700721","249.7476524033","-72.9838823312","-79.0357663243","6.0518839930","151.6259880367","124.0582474509","-25.9365830842","-181.3084619337","155.3718788495","4.5256034479","11.5343477788","135.5647193807","0.0013174293","0.0000000000"
"55","26872","-1130.8859749533","0.0033017436","0.6323520337","1.7440598526","493.8053671175","306.3230552592","187.4823118583","177.5520773907","255.0853532161","-77.5343372841","-83.6659888861","6.1316516019","150.7332688135","129.8791530842","-25.5270686815","-180.4992629313","154.9721942498","4.5628374260","11.8430277211","134.3264175490","0.0009861174","0.0000000000"
"56","25846","-1130.9292115443","0.0031620296","0.6355140633","1.7698358624","493.8311431273","302.6020790615","191.2290640658","173.8311011930","234.7961156984","-60.9541453513","-66.9247151183","5.9705697670","154.0124350286","105.1059850892","-24.3223044194","-189.6461236870","165.3238192675","5.0503555406","12.5158299632","136.4443993832","0.0018501416","0.0000000000"
"57","21865","-1130.9531211804","0.0030873233","0.6386013866","1.7840898772","493.8453971421","306.7283672024","187.1170299398","177.9573893338","255.3940466606","-77.4366573268","-83.5198238215","6.0831664947","151.2271838538","130.0732937873","-25.9064309805","-180.1880403595","154.2816093790","4.5278729245","11.7018107223","134.9965877120","0.0009124950","0.0000000000"
"58","24128","-1130.9719141522","0.0030298451","0.6416312317","1.7952935317","493.8566007966","306.2865649708","187.5700358258","177.5155871023","254.7077629148","-77.1921758126","-83.2978280298","6.1056522172","151.8230711799","128.4012824729","-25.5165907379","-180.2312831294","154.7146923915","4.5635480291","11.7030337945","135.5555543887","0.0009349676","0.0000000000"
"59","26646","-1130.9909299977","0.0029727744","0.6446040061","1.8066300549","493.8679373199","306.4249586464","187.4429786735","177.6539807778","253.6924110976","-76.0384303198","-82.1949693999","6.1565390802","151.9476566808","127.2545358008","-25.5097813840","-181.2487202416","155.7389388576","4.5396724055","11.7788030238","135.6231325474","0.0060487041","0.0000000000"
"60","21187","-1130.9938396249","0.0029641373","0.6475681434","1.8083646639","493.8696719288","306.4387544643","187.4309174645","177.6677765958","254.6962518678","-77.0284752720","-83.1371923349","6.1087170628","151.3189038201","128.8614812426","-25.4841331949","-180.8393272785","155.3551940837","4.5986881753","11.4499183803","135.2693948187","0.0009024458","0.0000000000"
"61","21846","-1130.9962771289","0.0029569210","0.6505250644","1.8098178110","493.8711250759","306.7702296351","187.1008954408","177.9992517666","253.1495727127","-75.1503209461","-81.3166488975","6.1663279514","151.0587251405","128.6356600567","-26.5448124846","-180.8824021615","154.3375896769","4.5056747062","12.3700741876","134.1818996636","0.0010765832","0.0000000000"
"62","24161","-1131.0124371331","0.0029095212","0.6534345856","1.8194517904","493.8807590553","306.6468663001","187.2338927552","177.8758884315","250.5736555184","-72.6977670869","-78.7825656758","6.0847985890","151.5032442162","125.8893716727","-26.8189603705","-180.6650545842","153.8460942137","4.4753734918","12.0679615506","134.9589263529","0.0009828209","0.0000000000"
"63","8125","-1131.0134073368","0.0029066997","0.6563412853","1.8200301889","493.8813374538","306.1558797504","187.7254577034","177.3849018818","249.5352727827","-72.1503709009","-78.2530400205","6.1026691197","153.1683682849","121.6990739145","-25.3321694168","-182.5058718041","157.1737023874","4.6753471478","11.9054461654","136.5867577905","0.0008171812","0.0000000000"
"64","23977","-1131.0140973849","0.0029046946","0.6592459799","1.8204415693","493.8817488342","306.4170821628","187.4646666714","177.6461042943","256.2457821521","-78.5996778578","-84.7386859186","6.1390080608","150.7315761264","131.0107566800","-25.4965506543","-180.4370680853","154.9405174310","4.5618175970","11.8727455488","134.2960320720","0.0009809085","0.0000000000"
"65","27252","-1131.1065663000","0.0026481449","0.6618941248","1.8755680166","493.9368752815","304.0758820890","189.8609931926","175.3049042204","236.3937478383","-61.0888436179","-67.1148969477","6.0260533297","153.6056080477","108.8790610909","-26.0909213003","-187.5347135342","161.4437922340","4.9861263658","13.2037435652","135.3305201703","0.0852179464","0.0000000000"
"66","26480","-1131.1087423896","0.0026423886","0.6645365134","1.8768653184","493.9381725833","306.4150237267","187.5231488566","177.6440458582","252.8677158113","-75.2236699531","-81.3676834893","6.1440135362","150.9974809835","127.2964890204","-25.4262541926","-180.2240095765","154.7977553839","4.5376234099","11.4953466272","134.9635077216","0.0010032249","0.0000000000"
"67","16730","-1131.1103408725","0.0026381681","0.6671746815","1.8778182730","493.9391255380","304.9733721538","188.9657533841","176.2023942853","237.2293956866","-61.0270014013","-67.0748200790","6.0478186777","153.3106352609","108.1679034298","-24.2491430041","-185.9689017966","161.7197587925","4.9535549162","12.2850084436","136.0408768323","0.0311950688","0.0000000000"
"68","18856","-1131.1114768665","0.0026351729","0.6698098544","1.8784955094","493.9398027744","306.3424804905","187.5973222839","177.5715026220","254.6146410270","-77.0431384050","-83.1394280151","6.0962896100","151.7684288765","128.3696683214","-25.5234561709","-180.2734292222","154.7499730514","4.5651734024","11.7143663694","135.4879822443","0.0009068603","0.0000000000"
"69","21976","-1131.1157568245","0.0026239185","0.6724337729","1.8810470575","493.9423543224","306.5193374979","187.4230168245","177.7483596294","251.8158545105","-74.0674948811","-80.1341299225","6.0666350414","151.6858011960","125.6209084408","-25.4908551264","-181.1340078604","155.6431527340","4.5842294703","12.0728261359","135.0278063910","0.0009391989","0.0000000000"
"70","27170","-1131.1177503155","0.0026186930","0.6750524659","1.8822355010","493.9435427659","303.6087187134","190.3348240524","174.8377408449","235.1956236184","-60.3578827735","-66.3414770401","5.9835942667","153.0889281435","108.5456603800","-26.4389649051","-189.7417799086","163.3028150035","4.8830052759","11.9403343864","136.2590905598","0.0064979214","0.0000000000"
"71","21844","-1131.1313401386","0.0025833461","0.6776358121","1.8903372361","493.9516445011","306.7325533614","187.2190911397","177.9615754928","254.8004361786","-76.8388606858","-82.9297755580","6.0909148723","151.3268940003","129.4223528272","-25.9488106489","-180.1302650446","154.1814543957","4.5158616922","11.4368345804","135.3734189003","0.0007788274","0.0000000000"
"72","21206","-1131.1799735010","0.0024607155","0.6800965276","1.9193305956","493.9806378605","306.9089997323","187.0716381282","178.1380218638","252.2462353706","-74.1082135068","-80.2424265039","6.1342129971","150.8105286770","128.1000118971","-26.6643052035","-180.9330789066","154.2687737031","4.4994878400","12.3531532119","133.9568988486","0.0009887766","0.0000000000"
"73","21698","-1131.2242152876","0.0023542221","0.6824507497","1.9457058646","494.0070131296","304.3628804759","189.6441326537","175.5919026073","239.2909684687","-63.6990658613","-69.7152279048","6.0161620435","153.5161692824","110.7898957254","-25.0150965392","-186.2623008234","161.2472042842","5.0031332248","12.6986167472","135.7565342640","0.0578850464","0.0000000000"
"74","26364","-1131.2290641026","0.0023428346","0.6847935843","1.9485965436","494.0099038085","306.5505203346","187.4593834739","177.7795424661","255.3437306613","-77.5641881953","-83.6814954386","6.1173072434","150.4855806320","130.4412728896","-25.5831228603","-180.5136981601","154.9305752997","4.5614928073","11.8702462046","134.0528886810","0.0009529392","0.0000000000"
"75","19275","-1131.2381018679","0.0023217560","0.6871153402","1.9539845153","494.0152917802","306.0929884213","187.9223033589","177.3220105528","249.6803209253","-72.3583103726","-78.4858682488","6.1275578762","153.3048009714","121.8629608611","-25.4874409073","-182.4390675253","156.9516266180","4.6537745494","11.7695393701","136.8807017292","0.0007853228","0.0000000000"
