" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","45.1224593979"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"33","847","-103.8982510446","0.0109600996","0.7853277415","1.3377375102","35.0398896544","-2.4547181414","37.4946077958","-26.5992764918","25.4505771999","-52.0498536916","-54.5402280110","2.4903743194","4.3189417281","19.7315632749","1.4000721968","-9.1731096632","10.5731818599","0.2805474459","1.4586378478","2.5797564344","0.0000000000","0.0000000000"
"34","19","-104.0536327548","0.0093828134","0.7947105549","1.4303701712","35.1325223153","-2.6569726327","37.7894949480","-26.8015309830","25.5206656113","-52.3221965943","-54.8048914425","2.4826948482","4.4547797126","19.9591050075","1.1067808912","-9.7531499977","10.8599308888","0.2650401183","1.6591983694","2.5305412250","0.0000000000","0.0000000000"
"35","1190","-104.0614170984","0.0093100579","0.8040206128","1.4350109005","35.1371630447","-2.5089574525","37.6461204972","-26.6535158029","25.4318314249","-52.0853472278","-54.6087653519","2.5234181241","4.0566535541","20.2662962970","1.1088815739","-9.4507478904","10.5596294642","0.2647621131","1.4071821855","2.3847092555","0.0000000000","0.0000000000"
"36","1185","-104.0972850463","0.0089820430","0.8130026558","1.4563940057","35.1585461499","-2.5355652797","37.6941114295","-26.6801236300","25.6397322840","-52.3198559141","-54.8095308917","2.4896749776","3.9847178181","20.6654799423","0.9895345236","-9.5688606036","10.5583951272","0.2562098429","1.3143778435","2.4141301317","0.0000000000","0.0000000000"
"37","1351","-104.1066447519","0.0088983659","0.8219010218","1.4619739059","35.1641260501","-2.6235847666","37.7877108166","-26.7681431169","25.5051784016","-52.2733215185","-54.7581976760","2.4848761575","4.4708318931","19.9795195167","1.0548269919","-9.8232982602","10.8781252521","0.2674787002","1.6315327813","2.5718204115","0.0000000000","0.0000000000"
"38","1367","-104.1430285882","0.0085804282","0.8304814500","1.4836645641","35.1858167083","-2.6026333969","37.7884501052","-26.7471917472","25.4890316251","-52.2362233723","-54.7207981998","2.4845748275","4.4611485552","19.9103136775","1.1175693924","-9.7130321011","10.8306014935","0.2630881410","1.6562357924","2.5418246218","0.0000000000","0.0000000000"
"39","1041","-104.1568388167","0.0084627450","0.8389441950","1.4918976966","35.1940498408","-2.6531494581","37.8471992989","-26.7977078085","25.6202626856","-52.4179704941","-54.9016522711","2.4836817769","4.1373582365","20.4780356190","1.0048688301","-9.7651593157","10.7700281458","0.2721434878","1.5105708875","2.3546438612","0.0000000000","0.0000000000"
"40","908","-104.1759460002","0.0083025808","0.8472467758","1.5032886721","35.2054408163","-2.7725887691","37.9780295854","-26.9171471195","25.7070770617","-52.6242241812","-55.0906810949","2.4664569137","4.4051370809","20.4490093786","0.8529306021","-10.1904971259","11.0434277280","0.2729510011","1.6934525118","2.4387335680","0.0000000000","0.0000000000"
"41","345","-104.3993239342","0.0066405081","0.8538872839","1.6364580934","35.3386102376","-2.4005522532","37.7391624908","-26.5451106036","25.6220723626","-52.1671829661","-54.6294313992","2.4622484331","4.5527608074","19.8899506129","1.1793609423","-9.6728961805","10.8522571228","0.2760900510","1.7487130989","2.5279576576","0.0000000000","0.0000000000"
"42","310","-104.4002032484","0.0066346715","0.8605219554","1.6369823071","35.3391344513","-2.5324518152","37.8715862665","-26.6770101656","25.6989792353","-52.3759894008","-54.8301167953","2.4541273944","4.6449807820","19.9349565071","1.1190419461","-9.9596612728","11.0787032189","0.2836657141","1.7543244200","2.6069906479","0.0000000000","0.0000000000"
"43","1281","-104.4056212871","0.0065988218","0.8671207772","1.6402123355","35.3423644797","-2.3229260868","37.6652905665","-26.4674844372","25.6871911922","-52.1546756294","-54.6438229381","2.4891473087","4.6822783478","19.6531678201","1.3517450242","-9.4773113435","10.8290563678","0.2741617760","1.5495294449","2.8585871270","0.0000000000","0.0000000000"
"44","1547","-104.4806433902","0.0061218787","0.8732426559","1.6849376577","35.3870898018","-2.6147659555","38.0018557573","-26.7593243059","25.6984709857","-52.4577952916","-54.8850007000","2.4272054085","4.6378930319","19.9164980090","1.1440799448","-10.4337029936","11.5777829383","0.3152472537","1.8520242741","2.4706215041","0.0000000000","0.0000000000"
"45","925","-104.4972434713","0.0060210938","0.8792637497","1.6948339941","35.3969861383","-2.5877715253","37.9847576636","-26.7323298757","25.6986817076","-52.4310115833","-54.8614163683","2.4304047850","4.3904571735","20.4759906903","0.8322338438","-10.7229279225","11.5551617663","0.2981766010","1.5859255548","2.5063550177","0.0000000000","0.0000000000"
"46","1675","-104.5070965417","0.0059620589","0.8852258086","1.7007080196","35.4028601638","-2.4316204032","37.8344805670","-26.5761787535","25.5285485562","-52.1046197215","-54.5773308516","2.4727111300","4.6644542837","19.6021866482","1.2619076243","-9.7175441941","10.9794518183","0.2777617145","1.7979844489","2.5887081203","0.0000000000","0.0000000000"
"47","1312","-104.5385417321","0.0057774978","0.8910033063","1.7194544452","35.4216065893","-2.5505753327","37.9721819220","-26.6951336830","25.7272366629","-52.4223703459","-54.8837678307","2.4613974848","4.6308392156","19.8681590216","1.2282384256","-10.2520006805","11.4802391061","0.3039946720","1.8506849048","2.4761596388","0.0000000000","0.0000000000"
"48","1295","-104.5695543944","0.0056010720","0.8966043784","1.7379430139","35.4400951581","-2.3963851742","37.8364803323","-26.5409435246","25.4935095933","-52.0344531179","-54.5067510755","2.4722979576","4.6625210820","19.5695244541","1.2614640572","-9.7575716782","11.0190357354","0.2807505728","1.8056553324","2.5761151769","0.0000000000","0.0000000000"
"49","185","-104.5806062679","0.0055395105","0.9021438889","1.7445317202","35.4466838643","-2.3328585066","37.7795423709","-26.4774168570","25.7250573564","-52.2024742133","-54.6691689050","2.4666946917","4.6769398541","19.6689999558","1.3791175465","-9.9336311030","11.3127486495","0.3054704206","1.6292174154","2.7422520181","0.0000000000","0.0000000000"
"50","1550","-104.6190517699","0.0053305831","0.9074744720","1.7674514651","35.4696036092","-2.1001638503","37.5697674595","-26.2447222006","25.9741139824","-52.2188361830","-54.7089292850","2.4900931020","4.8117303189","19.6997077975","1.4626758661","-9.3907054852","10.8533813514","0.2854527411","1.6708781305","2.8553994472","0.0000000000","0.0000000000"
"51","1262","-104.6602047252","0.0051156665","0.9125901385","1.7919852905","35.4941374346","-2.1035919794","37.5977294141","-26.2481503298","25.8209286289","-52.0690789587","-54.5831036258","2.5140246671","4.7791694619","19.6139971620","1.4277620049","-9.3895443991","10.8173064040","0.2826251063","1.6399934645","2.8565508912","0.0000000000","0.0000000000"
"52","234","-104.7410928512","0.0047181631","0.9173083016","1.8402077122","35.5423598564","-1.9100188588","37.4523787152","-26.0545772092","26.1444868251","-52.1990640342","-54.7048758699","2.5058118356","4.9326703419","19.6705360592","1.5412804240","-9.2877659421","10.8290463661","0.2955343919","1.7722325469","2.8649034031","0.0000000000","0.0000000000"
"53","307","-104.7444684378","0.0047022634","0.9220105650","1.8422201084","35.5443722526","-2.2577118046","37.8020840572","-26.4022701550","26.1113355118","-52.5136056668","-54.9984846960","2.4848790293","4.7891046953","20.0488726201","1.2733581963","-9.8033878101","11.0767460064","0.2954459890","1.9404190106","2.5532396957","0.0000000000","0.0000000000"
"54","169","-104.7590860879","0.0046340273","0.9266445924","1.8509345949","35.5530867391","-2.4181208624","37.9712076015","-26.5626792128","25.9979399323","-52.5606191451","-55.0004419448","2.4398227998","4.6271918703","20.1453461880","1.2254018740","-10.2416558742","11.4670577482","0.3031105940","1.8467255322","2.4773557441","0.0000000000","0.0000000000"
"55","1244","-104.8151879928","0.0043812077","0.9310258001","1.8843804151","35.5865325593","-2.6106647695","38.1971973288","-26.7552231198","25.5070075265","-52.2622306463","-54.6900678179","2.4278371716","4.3864584951","20.4180943904","0.7024546410","-10.9637876660","11.6662423070","0.3066901629","1.7480929381","2.3316753942","0.0000000000","0.0000000000"
"56","1016","-104.8247241800","0.0043396263","0.9353654263","1.8900655270","35.5922176711","-2.1422499806","37.7344676517","-26.2868083309","25.9952259586","-52.2820342895","-54.7482721637","2.4662378742","4.7559611931","19.8291767757","1.4100879898","-9.8852027971","11.2952907869","0.3097460302","1.6873030026","2.7589121603","0.0000000000","0.0000000000"
"57","455","-104.8397475495","0.0042749177","0.9396403441","1.8990218880","35.6011740321","-2.5547096992","38.1558837313","-26.6992680495","25.6958619374","-52.3951299869","-54.8627476375","2.4676176506","4.5988138542","20.0064163561","1.0906317271","-10.5683446850","11.6589764121","0.3191407461","1.8951922729","2.3844808352","0.0000000000","0.0000000000"
"58","785","-104.8661868938","0.0041633728","0.9438037169","1.9147840186","35.6169361628","-2.3209751893","37.9379113521","-26.4655335396","25.8164639620","-52.2819975016","-54.7284272553","2.4464297537","4.5034086752","20.3419238464","0.9711314404","-10.5322632521","11.5033946925","0.3067756253","1.7154832990","2.4811497509","0.0000000000","0.0000000000"
"59","573","-104.8992265943","0.0040280638","0.9478317807","1.9344810304","35.6366331745","-2.0587257610","37.6953589356","-26.2032841114","25.8941899166","-52.0974740280","-54.6047761538","2.5073021258","4.7793332450","19.6590771738","1.4557794978","-9.8429569600","11.2987364578","0.3148356576","1.7248536246","2.7396439628","0.0000000000","0.0000000000"
"60","1112","-104.9607289352","0.0037877928","0.9516195735","1.9711463849","35.6732985291","-2.4980588639","38.1713573930","-26.6426172142","26.0158544625","-52.6584716768","-55.1018125230","2.4433408463","4.5516588886","20.4958426020","0.9683529719","-10.6589247126","11.6272776845","0.3114744237","1.8117601872","2.4284242777","0.0000000000","0.0000000000"
"61","517","-104.9669661369","0.0037642411","0.9553838146","1.9748647671","35.6770169113","-1.9531312357","37.6301481470","-26.0976895860","26.1885041265","-52.2861937125","-54.7962553470","2.5100616345","4.8713576314","19.8306381641","1.4865083311","-9.7866198127","11.2731281438","0.3198478684","1.7891322452","2.7623775177","0.0000000000","0.0000000000"
"62","207","-105.0148264424","0.0035883266","0.9589721412","2.0033972595","35.7055494036","-2.5070531586","38.2126025622","-26.6516115089","25.9047502809","-52.5563617898","-54.9671638184","2.4108020286","4.8927226823","20.1293781230","0.8826494756","-10.9622931403","11.8449426160","0.3074940419","2.0025454577","2.5826831827","0.0000000000","0.0000000000"
"63","558","-105.0643553504","0.0034149302","0.9623870714","2.0329245090","35.7350766532","-2.3722561232","38.1073327765","-26.5168144736","26.2722037164","-52.7890181900","-55.2051534526","2.4161352627","4.8662946311","20.5033591761","0.9025499091","-10.9475578269","11.8501077360","0.3079170038","1.8737346883","2.6846429391","0.0000000000","0.0000000000"
"64","1376","-105.0841065990","0.0033481428","0.9657352142","2.0446994517","35.7468515958","-2.2142688605","37.9611204563","-26.3588272108","26.3860097521","-52.7448369629","-55.1949870827","2.4501501198","4.7259864230","20.4831242091","1.1768991200","-10.3492092199","11.5261083399","0.3193479129","1.9328086955","2.4738298146","0.0000000000","0.0000000000"
"65","187","-105.2939723849","0.0027143161","0.9684495303","2.1698134446","35.8719655887","-2.1894644381","38.0614300268","-26.3340227884","26.3912255146","-52.7252483030","-55.1617162975","2.4364679945","4.9746359052","20.3727550098","1.0438345996","-10.7511218920","11.7949564916","0.3163172635","1.9964291753","2.6618894664","0.0000000000","0.0000000000"
"66","173","-105.3060248546","0.0026817982","0.9711313285","2.1769986682","35.8791508124","-2.4241909421","38.3033417545","-26.5687492925","26.2052232927","-52.7739725852","-55.1950801586","2.4211075734","4.8711931607","20.5485949447","0.7854351873","-11.1592624741","11.9446976614","0.3161248630","2.0379500042","2.5171182936","0.0000000000","0.0000000000"
"67","1264","-105.3214853893","0.0026406551","0.9737719836","2.1862156505","35.8883677946","-2.3065278683","38.1948956630","-26.4510862187","26.0603928764","-52.5114790951","-54.9271077517","2.4156286566","5.0620130093","19.9179794592","1.0804004079","-10.8565500493","11.9369504573","0.3231815884","2.0566905428","2.6821408781","0.0000000000","0.0000000000"
"68","1194","-105.4850970003","0.0022421056","0.9760140892","2.2837546650","35.9859068092","-2.3434290381","38.3293358473","-26.4879873885","26.0823050800","-52.5702924685","-54.9666553040","2.3963628356","5.0536863328","19.9312309074","1.0973878398","-11.3422566834","12.4396445232","0.3546183409","2.1470068134","2.5520611784","0.0000000000","0.0000000000"
"69","575","-105.6605742517","0.0018812532","0.9778953424","2.3883675227","36.0905196669","-2.0470695646","38.1375892314","-26.1916279149","26.4660628135","-52.6576907284","-55.0881073991","2.4304166707","5.1993293711","20.0298415500","1.2368918923","-10.6918055937","11.9286974860","0.3342830140","2.2217696283","2.6432767288","0.0000000000","0.0000000000"
"70","181","-105.7430804093","0.0017322688","0.9796276112","2.4375545532","36.1397066974","-2.3507401007","38.4904467981","-26.4952984510","25.9278984139","-52.4226573932","-54.8277910369","2.4051336437","4.8056997804","20.4068673196","0.7153313140","-11.7810385653","12.4963698793","0.3470617668","2.0527648811","2.4058731325","0.0000000000","0.0000000000"
"71","1594","-105.7887438864","0.0016549462","0.9812825574","2.4647773801","36.1669295242","-1.8255223300","37.9924518542","-25.9700806803","26.2799995811","-52.2500802615","-54.6731290590","2.4230487975","4.3878149899","21.0602109547","0.8319736366","-10.6436678259","11.4756414625","0.2957725655","1.6807211361","2.4113212883","0.0000000000","0.0000000000"
"72","1144","-106.0344478481","0.0012944224","0.9825769798","2.6112567292","36.3134088734","-0.8775860188","37.1909948921","-25.0221443691","27.0836891118","-52.1058334809","-54.6231046186","2.5172711376","5.1551903488","20.8517729479","1.0767258152","-8.8179729502","9.8946987654","0.2575044172","1.4368624965","3.4608234351","0.0000000000","0.0000000000"
"73","1050","-106.2933524697","0.0009991603","0.9835761401","2.7656058093","36.4677579534","-2.1277059667","38.5954639201","-26.2722643170","26.5957986228","-52.8680629399","-55.2706050364","2.4025420966","5.2914580604","20.5078052521","0.7965353103","-11.9796178719","12.7761531822","0.3565975507","2.3455665841","2.5892939256","0.0000000000","0.0000000000"
"74","1510","-106.3236449742","0.0009693471","0.9845454872","2.7836650474","36.4858171915","-1.8097673342","38.2955845257","-25.9543256845","26.7750028734","-52.7293285579","-55.1428867657","2.4135582078","5.1357373051","20.5107245430","1.1285410253","-11.2625747021","12.3911157275","0.3581094351","2.2217707267","2.5558571433","0.0000000000","0.0000000000"
"75","648","-106.5015171325","0.0008113914","0.9853568786","2.8897056574","36.5918578016","-0.7958437418","37.3877015434","-24.9404020922","27.1995167807","-52.1399188729","-54.6443387482","2.5044198752","4.9577648709","21.1958546790","1.0458972308","-9.0336886966","10.0795859274","0.2435901750","1.5957007689","3.1184739270","0.0000000000","0.0000000000"
"76","1170","-106.7291030524","0.0006462359","0.9860031145","3.0253837197","36.7275358639","-0.9985567723","37.7260926362","-25.1431151227","27.2733421451","-52.4164572678","-54.8847235691","2.4682663013","5.6653943562","20.7826917267","0.8252560622","-9.9447581122","10.7700141745","0.2734173880","1.7892981771","3.6026787910","0.0000000000","0.0000000000"
