" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","41.4412127185"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","441","-169.1759676255","0.0216692639","0.3580144620","0.6845958138","76.1505985981","43.8781931756","32.2724054225","22.4163635308","71.0351607650","-48.6187972342","-50.9434141294","2.3246168952","2.2227589838","68.5158810962","0.2965206851","-5.8815552741","6.1780759591","0.1616672218","0.5957313251","1.4653604369","0.0000000000","0.0000000000"
"12","836","-169.2678139205","0.0197676853","0.3777821473","0.7393510787","76.2053538629","43.7791472499","32.4262066130","22.3173176052","71.5114228171","-49.1941052119","-51.4830979680","2.2889927561","2.2907391713","68.7837472828","0.4369363630","-6.6148684327","7.0518047957","0.1849048754","0.5862264853","1.5196078107","0.0000000000","0.0000000000"
"13","1586","-169.2717831630","0.0196893781","0.3974715254","0.7417173900","76.2077201742","43.7816239654","32.4260962089","22.3197943206","71.5114555253","-49.1916612047","-51.4799975324","2.2883363276","2.2908203388","68.7838414643","0.4367937221","-6.6147951234","7.0515888456","0.1848805184","0.5861872392","1.5197525812","0.0000000000","0.0000000000"
"14","1745","-169.3002209521","0.0191373423","0.4166088677","0.7586709174","76.2246737016","43.9640384012","32.2606353004","22.5022087565","71.3484935865","-48.8462848301","-51.1572234243","2.3109385943","2.2614179334","68.8070305627","0.2800450904","-5.9156670044","6.1957120948","0.1643693361","0.6219910886","1.4750575087","0.0000000000","0.0000000000"
"15","1808","-169.3133447780","0.0188878280","0.4354966957","0.7664948428","76.2324976270","43.9715846622","32.2609129649","22.5097550174","71.3485109658","-48.8387559484","-51.1521426859","2.3133867375","2.2615418759","68.8070335058","0.2799355841","-5.9155331288","6.1954687129","0.1644258852","0.6221448687","1.4749711220","0.0000000000","0.0000000000"
"16","1308","-169.3847814528","0.0175856111","0.4530823068","0.8090826691","76.2750854533","43.8472788653","32.4278065880","22.3854492205","71.6278288817","-49.2423796612","-51.5447238377","2.3023441765","2.3138321508","68.8226905417","0.4913061893","-6.5716087682","7.0629149575","0.1882547253","0.6063858977","1.5191915278","0.0000000000","0.0000000000"
"17","1033","-169.4421802948","0.0166046400","0.4696869468","0.8433016738","76.3093044580","43.8813400622","32.4279643958","22.4195104175","71.6277948381","-49.2082844206","-51.5160553822","2.3077709616","2.3136728578","68.8226855248","0.4914364556","-6.5717148569","7.0631513125","0.1882511248","0.6063212514","1.5191004816","0.0000000000","0.0000000000"
"18","1786","-169.5418925478","0.0150288235","0.4847157703","0.9027463234","76.3687491076","43.9258321890","32.4429169186","22.4640025443","71.4293346291","-48.9653320849","-51.2376890733","2.2723569884","2.5010688233","68.3641949106","0.5640708952","-6.5854440258","7.1495149210","0.1971364301","0.7164428143","1.5874895789","0.0000000000","0.0000000000"
"19","490","-169.5842007208","0.0144062444","0.4991220146","0.9279688457","76.3939716299","43.9510079596","32.4429636703","22.4891783149","71.4217528090","-48.9325744942","-51.2316568871","2.2990823929","2.5015069790","68.3587769544","0.5614688757","-6.5870378756","7.1485067512","0.1969788673","0.7170317203","1.5874963913","0.0000000000","0.0000000000"
"20","730","-169.5881098602","0.0143500383","0.5134720529","0.9302993258","76.3963021100","43.9533451872","32.4429569228","22.4915155424","71.4217975705","-48.9302820280","-51.2232376233","2.2929555953","2.5012422846","68.3587675442","0.5617877417","-6.5872972965","7.1490850381","0.1969727927","0.7170432863","1.5872262056","0.0000000000","0.0000000000"
"21","1118","-169.6241168189","0.0138425288","0.5273145817","0.9517653039","76.4177680881","43.9746181971","32.4431498911","22.5127885523","71.4293033708","-48.9165148185","-51.1885356121","2.2720207935","2.5010207566","68.3641555589","0.5641270554","-6.5854590250","7.1495860804","0.1971573354","0.7164544567","1.5874089645","0.0000000000","0.0000000000"
"22","1597","-169.6723827010","0.0131902744","0.5405048561","0.9805395856","76.4465423698","44.0148568899","32.4316854799","22.5530272451","71.7072244540","-49.1541972089","-51.4373886594","2.2831914505","2.5399571275","68.6317205695","0.5355467570","-6.6485772907","7.1841240477","0.2008302000","0.7410367867","1.5980901408","0.0000000000","0.0000000000"
"23","1769","-169.6814861593","0.0130707422","0.5535755983","0.9859667209","76.4519695051","44.0194648044","32.4325047007","22.5576351597","71.7223701210","-49.1647349614","-51.4786181437","2.3138831823","2.5395944951","68.6432583567","0.5395172692","-6.6331206786","7.1726379478","0.1998748799","0.7450245643","1.5946950509","0.0000000000","0.0000000000"
"24","1849","-169.7043813023","0.0127748854","0.5663504837","0.9996159336","76.4656187178","44.0327417763","32.4328769415","22.5709121316","71.7223990619","-49.1514869303","-51.4478881309","2.2964012006","2.5396454605","68.6432053832","0.5395482182","-6.6331988016","7.1727470198","0.1999484913","0.7451140268","1.5945829424","0.0000000000","0.0000000000"
"25","1336","-169.7450870550","0.0122653157","0.5786157994","1.0238831539","76.4898859381","44.0582589913","32.4316269468","22.5964293466","71.7071301884","-49.1107008419","-51.4113785399","2.3006776980","2.5402783748","68.6316840752","0.5351677384","-6.6483050113","7.1834727497","0.2008371731","0.7412667130","1.5981744887","0.0000000000","0.0000000000"
"26","1239","-169.8272450976","0.0112979057","0.5899137051","1.0728626515","76.5388654358","44.1789289894","32.3599364463","22.7170993447","71.9698876913","-49.2527883467","-51.5599724376","2.3071840909","2.3412837580","69.3011492604","0.3274546730","-6.4860373074","6.8134919804","0.1791462995","0.6547946478","1.5073428107","0.0000000000","0.0000000000"
"27","1619","-169.8383165916","0.0111735109","0.6010872160","1.0794630548","76.5454658390","44.1787598463","32.3667059927","22.7169302015","71.8327214345","-49.1157912329","-51.4369927240","2.3212014911","2.3437368023","69.1592414787","0.3297431535","-6.4752695459","6.8050126993","0.1776632800","0.6577544703","1.5083190519","0.0000000000","0.0000000000"
"28","1293","-169.8474018071","0.0110724569","0.6121596729","1.0848793144","76.5508820987","44.1909950860","32.3598870126","22.7291654413","71.9699427947","-49.2407773535","-51.5400260671","2.2992487136","2.3412173617","69.3012012240","0.3275242091","-6.4860071021","6.8135313111","0.1791749406","0.6546273373","1.5074150838","0.0000000000","0.0000000000"
"29","1234","-169.8529841293","0.0110108191","0.6231704919","1.0882072824","76.5542100667","44.1755239126","32.3786861540","22.7136942679","71.7341841387","-49.0204898709","-51.3341625775","2.3136727067","2.5080391534","68.9261668656","0.2999781198","-6.5299830669","6.8299611867","0.1848142431","0.6927836857","1.6304412245","0.0000000000","0.0000000000"
"30","437","-169.8924366169","0.0105848724","0.6337553644","1.1117273538","76.5777301380","44.2111130701","32.3666170679","22.7492834253","71.8328305640","-49.0837861892","-51.4042923302","2.3205061410","2.3437488494","69.1593152518","0.3297664628","-6.4753642162","6.8051306789","0.1776484127","0.6577016446","1.5083987921","0.0000000000","0.0000000000"
"31","1493","-169.9045605510","0.0104573169","0.6442126813","1.1189551818","76.5849579660","44.2197321982","32.3652257678","22.7579025535","71.9941158800","-49.2362133265","-51.5360542281","2.2998409015","2.3762371917","69.3148817097","0.3029969786","-6.5076253362","6.8106223148","0.1817311320","0.6602240445","1.5342820153","0.0000000000","0.0000000000"
"32","1491","-169.9080808514","0.0104205688","0.6546332501","1.1210538509","76.5870566351","44.2083188503","32.3787377848","22.7464892056","71.7340797800","-48.9875905744","-51.2982523093","2.3106617349","2.5081541106","68.9260297347","0.2998959347","-6.5299306147","6.8298265494","0.1848427640","0.6927874698","1.6305238768","0.0000000000","0.0000000000"
"33","1244","-169.9501487516","0.0099912901","0.6646245401","1.1461331317","76.6121359159","44.1690448563","32.4430910596","22.7072152115","71.9047787619","-49.1975635504","-51.4894808190","2.2919172686","2.1253747323","69.6860086333","0.0933953964","-6.7658369016","6.8592322980","0.1690178178","0.6207004845","1.3356564299","0.0000000000","0.0000000000"
"34","1295","-169.9634601027","0.0098591738","0.6744837139","1.1540688525","76.6200716367","44.1232219534","32.4968496833","22.6613923087","72.0352271103","-49.3738348017","-51.6836640404","2.3098292388","2.4790022359","69.4137240408","0.1425008336","-6.8823511176","7.0248519511","0.1925968641","0.8538901209","1.4325152509","0.0000000000","0.0000000000"
"35","1325","-169.9750713272","0.0097453587","0.6842290726","1.1609910226","76.6269938068","44.1839629569","32.4430308499","22.7221333121","71.9045088962","-49.1823755842","-51.4942548057","2.3118792215","2.1254395933","69.6857892495","0.0932800534","-6.7654903806","6.8587704341","0.1690289157","0.6207444483","1.3356662293","0.0000000000","0.0000000000"
"36","981","-170.0250559382","0.0092702146","0.6934992872","1.1907899449","76.6567927292","44.2917936157","32.3649991135","22.8299639709","71.9939471382","-49.1638796595","-51.4842390706","2.3203594111","2.3764344415","69.3147342774","0.3027784193","-6.5074129349","6.8101913542","0.1817256481","0.6602260952","1.5344826982","0.0000000000","0.0000000000"
"37","1882","-170.0398500010","0.0091340800","0.7026333672","1.1996096020","76.6656123862","44.3357803875","32.3298319987","22.8739507428","71.9031385060","-49.0291877632","-51.3267307896","2.2975430263","2.4094060160","69.1334181867","0.3603143034","-6.4614174707","6.8217317741","0.1872081211","0.7079469498","1.5142509451","0.0000000000","0.0000000000"
"38","1352","-170.0531881465","0.0090130572","0.7116464244","1.2075612966","76.6735640809","44.1766240944","32.4969399865","22.7147944496","72.0354009047","-49.3206064551","-51.6201757448","2.2995692897","2.4788473307","69.4138885611","0.1426650129","-6.8826857443","7.0253507571","0.1926147199","0.8538226794","1.4324099314","0.0000000000","0.0000000000"
"39","1036","-170.0650348041","0.0089069125","0.7205533369","1.2146238230","76.6806266072","44.3345756205","32.3460509867","22.8727459757","71.8099346525","-48.9371886768","-51.2273642757","2.2901755989","2.5686139844","68.8771619687","0.3641586994","-6.4695739348","6.8337326342","0.1907185598","0.7522409894","1.6256544352","0.0000000000","0.0000000000"
"40","1583","-170.0681914412","0.0088788410","0.7294321779","1.2165056899","76.6825084741","44.0912319137","32.5912765604","22.6294022690","72.1835365251","-49.5541342562","-51.7901427863","2.2360085301","2.5923616666","69.0720276782","0.5191471803","-7.3795623129","7.8987094933","0.2191036588","0.8180340980","1.5552239097","0.0000000000","0.0000000000"
"41","1632","-170.0752916052","0.0088160230","0.7382482009","1.2207385374","76.6867413216","44.3407967955","32.3459445261","22.8789671507","71.8099813039","-48.9310141532","-51.2570191856","2.3260050324","2.5684577956","68.8772468589","0.3642766495","-6.4696041319","6.8338807814","0.1907243246","0.7520405086","1.6256929624","0.0000000000","0.0000000000"
"42","1049","-170.1184606579","0.0084435414","0.7466917423","1.2464742833","76.7124770676","44.1266140019","32.5858630657","22.6647843572","72.3005353060","-49.6357509489","-51.8937543194","2.2580033705","2.5883556255","69.2015554045","0.5106242760","-7.4084009920","7.9190252680","0.2209201533","0.8201453772","1.5472900950","0.0000000000","0.0000000000"
"43","1554","-170.1291693507","0.0083536045","0.7550453468","1.2528583984","76.7188611826","44.3889414540","32.3299197285","22.9271118093","71.9030595131","-48.9759477038","-51.2972996947","2.3213519909","2.4094421116","69.1333252855","0.3602921160","-6.4613075181","6.8215996341","0.1872458116","0.7079241868","1.5142721133","0.0000000000","0.0000000000"
"44","1848","-170.1615680611","0.0080872958","0.7631326425","1.2721732762","76.7381760604","44.1470610852","32.5911149752","22.6852314405","72.1832518942","-49.4980204537","-51.7562016491","2.2581811954","2.5924291521","69.0718030792","0.5190196630","-7.3791977312","7.8982173942","0.2191083331","0.8181068759","1.5552139430","0.0000000000","0.0000000000"
"45","271","-170.1963513880","0.0078108288","0.7709434714","1.2929097716","76.7589125559","44.1679990998","32.5909134561","22.7061694551","72.2797657952","-49.5735963401","-51.8198685892","2.2462722491","2.6159774831","69.1983925358","0.4653957763","-7.4682862176","7.9336819940","0.2235472541","0.8109185833","1.5815116457","0.0000000000","0.0000000000"
"46","1563","-170.1973293724","0.0078031937","0.7787466651","1.2934928087","76.7594955929","44.1738582711","32.5856373219","22.7120286263","72.3006567707","-49.5886281444","-51.8558078809","2.2671797365","2.5883841366","69.2015503835","0.5107222506","-7.4087310119","7.9194532625","0.2208969237","0.8202925373","1.5471946757","0.0000000000","0.0000000000"
"47","1050","-170.2256689128","0.0075851589","0.7863318239","1.3103877640","76.7763905482","44.1878939134","32.5884966347","22.7260642687","71.8700523170","-49.1439880484","-51.4040078931","2.2600198447","2.6817540758","68.9329849819","0.2553132593","-6.8327211213","7.0880343806","0.2052436764","1.0031843733","1.4733260261","0.0000000000","0.0000000000"
"48","175","-170.2338520468","0.0075233418","0.7938551657","1.3152662370","76.7812690212","44.2371148464","32.5441541748","22.7752852016","72.1143693984","-49.3390841968","-51.5707555772","2.2316713804","2.7827089620","68.7820897216","0.5495707149","-7.2414343944","7.7910051093","0.2207357310","0.8032776680","1.7586955630","0.0000000000","0.0000000000"
"49","1839","-170.2682211490","0.0072691642","0.8011243299","1.3357557874","76.8017585717","44.2135359461","32.5882226256","22.7517063013","71.8700498722","-49.1183435708","-51.4088276263","2.2904840555","2.6816893588","68.9329770156","0.2553834978","-6.8326252817","7.0880087794","0.2051973185","1.0031515214","1.4733405189","0.0000000000","0.0000000000"
"50","548","-170.2709851243","0.0072491002","0.8083734301","1.3374035643","76.8034063485","44.2548041367","32.5486022118","22.7929744919","72.2387629214","-49.4457884295","-51.6869720282","2.2411835986","2.6585208289","69.0247613165","0.5554807760","-7.3576780611","7.9131588371","0.2294640882","0.8829347979","1.5461219428","0.0000000000","0.0000000000"
"51","460","-170.2865766758","0.0071369520","0.8155103821","1.3466986538","76.8127014380","44.1431007655","32.6696006725","22.6812711208","72.3518374292","-49.6705663084","-51.9062636767","2.2356973682","2.7424132818","69.2703258999","0.3390982475","-7.7028514513","8.0419496988","0.2286838876","0.9540182683","1.5597111260","0.0000000000","0.0000000000"
"52","1591","-170.2923416657","0.0070959259","0.8226063080","1.3501355213","76.8161383056","44.2674161077","32.5487221979","22.8055864629","72.2387079065","-49.4324246868","-51.6857291557","2.2533044690","2.6586328747","69.0248684253","0.5552066064","-7.3572950054","7.9125016118","0.2294794651","0.8829778393","1.5461755703","0.0000000000","0.0000000000"
"53","1022","-170.3142369526","0.0069422471","0.8295485551","1.3631886579","76.8291914422","44.2849682748","32.5442231674","22.8231386300","72.1143446979","-49.2912060679","-51.5671496371","2.2759435693","2.7831326572","68.7821339169","0.5490781238","-7.2409842896","7.7900624134","0.2207287743","0.8032197746","1.7591841083","0.0000000000","0.0000000000"
"54","1085","-170.3445055975","0.0067352631","0.8362838182","1.3812336718","76.8472364561","44.1638450378","32.6833914183","22.7020153930","72.3752767467","-49.6732613537","-51.9230068745","2.2497455208","2.3861046194","69.6891749004","0.2999972269","-7.6036132002","7.9036104270","0.2103241572","0.7528628470","1.4229176152","0.0000000000","0.0000000000"
"55","251","-170.3718661899","0.0065534805","0.8428372987","1.3975450155","76.8635477997","44.3148564845","32.5486913152","22.8530268398","72.2179757280","-49.3649488882","-51.6326293624","2.2676804742","2.8045976954","68.8135065778","0.5998714548","-7.2018370041","7.8017084589","0.2238771001","0.8207442691","1.7599763263","0.0000000000","0.0000000000"
"56","559","-170.3929419184","0.0064168064","0.8492541051","1.4101095626","76.8761123468","44.3623703627","32.5137419841","22.9005407179","72.1801416313","-49.2796009134","-51.5737891584","2.2941882450","2.8416475709","68.7278216619","0.6106723985","-7.1845877675","7.7952601660","0.2266861728","0.8600714413","1.7548899568","0.0000000000","0.0000000000"
"57","846","-170.4408862665","0.0061164154","0.8553705205","1.4386921579","76.9046949422","44.3560417394","32.5486532027","22.8942120947","72.2178662161","-49.3239458545","-51.5988250476","2.2748791931","2.8048347405","68.8133750598","0.5996564157","-7.2017358724","7.8013922881","0.2238952128","0.8208169029","1.7601226249","0.0000000000","0.0000000000"
"58","1551","-170.5320813105","0.0055833065","0.8609538270","1.4930591717","76.9590619560","44.4453680425","32.5136939135","22.9835383978","72.1801728470","-49.1966344493","-51.4830392715","2.2864048223","2.8418397446","68.7279097774","0.6104233250","-7.1845767867","7.7950001117","0.2266590963","0.8599819490","1.7551986993","0.0000000000","0.0000000000"
"59","1567","-170.5789051716","0.0053279007","0.8662817277","1.5209737754","76.9869765596","44.2213149977","32.7656615620","22.7594853529","72.2163535746","-49.4568682217","-51.6912248569","2.2343566352","2.9573742171","68.7624901011","0.4964892564","-7.5931013497","8.0895906061","0.2414884972","1.1224001296","1.5934855902","0.0000000000","0.0000000000"
"60","1001","-170.6100530791","0.0051645057","0.8714462334","1.5395429722","77.0055457564","44.2447687052","32.7607770512","22.7829390605","72.2564233257","-49.4727542986","-51.7104897303","2.2377354316","2.9591396170","68.7837050326","0.5135786760","-7.5523848101","8.0659634861","0.2404963681","1.1242028461","1.5944404028","0.0000000000","0.0000000000"
"61","1469","-170.6316232725","0.0050542991","0.8765005325","1.5524023004","77.0184050847","44.2526403700","32.7657647147","22.7908107252","72.2162822988","-49.4250522972","-51.6785133845","2.2534610873","2.9570167330","68.7623416709","0.4969238949","-7.5932275616","8.0901514565","0.2415470789","1.1224381064","1.5930315477","0.0000000000","0.0000000000"
"62","835","-170.6418986074","0.0050026304","0.8815031630","1.5585280639","77.0245308482","44.3520887684","32.6724420798","22.8902591236","72.5481240419","-49.6578649182","-51.9207756033","2.2629106851","2.7769504613","69.3209425144","0.4502310662","-7.5428292470","7.9930603132","0.2315443500","0.9934817318","1.5519243795","0.0000000000","0.0000000000"
"63","566","-170.6561677571","0.0049317540","0.8864349170","1.5670347878","77.0330375720","44.2724922222","32.7605453498","22.8106625774","72.2563556731","-49.4456930956","-51.7067045566","2.2610114609","2.9589120788","68.7836536521","0.5137899422","-7.5524528120","8.0662427541","0.2404957837","1.1241243263","1.5942919688","0.0000000000","0.0000000000"
"64","1820","-170.6590115430","0.0049177491","0.8913526661","1.5687301448","77.0347329290","44.5249017644","32.5098311646","23.0630721196","72.2981984300","-49.2351263104","-51.5029262547","2.2677999443","2.8691886132","68.7646373321","0.6643724847","-7.1407962305","7.8051687152","0.2305238088","0.8820914761","1.7565733284","0.0000000000","0.0000000000"
"65","546","-170.6940743880","0.0047483068","0.8961009729","1.5896332782","77.0556360625","44.5456580703","32.5099779922","23.0838284255","72.2981677378","-49.2143393122","-51.4983336123","2.2839943001","2.8692027369","68.7645741219","0.6643908790","-7.1407685862","7.8051594652","0.2305391999","0.8821643921","1.7564991449","0.0000000000","0.0000000000"
"66","1014","-170.8660806428","0.0039979504","0.9000989233","1.6921768598","77.1581796441","44.3297525209","32.8284271232","22.8679228761","72.4545411747","-49.5866182986","-51.8210439347","2.2344256361","2.9083204259","69.4346944520","0.1115262968","-7.7651172068","7.8766435036","0.2328791088","1.1698008612","1.5056404560","0.0000000000","0.0000000000"
"67","246","-170.9044102901","0.0038476100","0.9039465333","1.7150275365","77.1810303208","44.4726486272","32.7083816936","23.0108189824","72.4522904933","-49.4414715108","-51.7006037059","2.2591321950","2.6105138345","69.8068793864","0.0348972724","-7.7296166933","7.7645139657","0.2132602552","0.9525928855","1.4446606938","0.0000000000","0.0000000000"
"68","1598","-170.9268346051","0.0037622902","0.9077088235","1.7283960596","77.1943988438","44.5239956300","32.6704032138","23.0621659852","72.3911970591","-49.3290310739","-51.5943788725","2.2653477986","2.8295395480","69.2221180597","0.3395394514","-7.3788866476","7.7184260990","0.2279581392","1.1042257990","1.4973556099","0.0000000000","0.0000000000"
"69","411","-170.9383468966","0.0037192260","0.9114280494","1.7352592496","77.2012620338","44.4927475184","32.7085145154","23.0309178736","72.4525846252","-49.4216667516","-51.6896037289","2.2679369773","2.6105515061","69.8071402475","0.0348928716","-7.7302406060","7.7651334776","0.2132669871","0.9527607712","1.4445237477","0.0000000000","0.0000000000"
"70","382","-170.9759879509","0.0035818324","0.9150098819","1.7576994133","77.2237021975","44.3950473760","32.8286548215","22.9332177312","72.4546484123","-49.5214306810","-51.7999056476","2.2784749666","2.9084894807","69.4347332638","0.1114256678","-7.7654031636","7.8768288314","0.2328881342","1.1699633683","1.5056379782","0.0000000000","0.0000000000"
"71","735","-171.0422436699","0.0033522065","0.9183620884","1.7971985509","77.2632013351","44.5927771850","32.6704241501","23.1309475403","72.3910523913","-49.2601048510","-51.5099429356","2.2498380846","2.8297106623","69.2219005839","0.3394411451","-7.3786519257","7.7180930708","0.2280202067","1.1043493160","1.4973411396","0.0000000000","0.0000000000"
"72","1201","-171.0955103755","0.0031783179","0.9215404063","1.8289541331","77.2949569174","44.7653300668","32.5296268506","23.3035004220","72.5787369886","-49.2752365665","-51.5394805594","2.2642439929","2.6773068257","69.6217660363","0.2796641265","-7.3285025747","7.6081667012","0.2119557217","0.9109024903","1.5544486137","0.0000000000","0.0000000000"
"73","158","-171.1659297110","0.0029622016","0.9245026078","1.8709354604","77.3369382447","44.3744598739","32.9624783707","22.9126302292","72.9252264820","-50.0125962528","-52.1940997438","2.1815034910","3.0070770217","69.5824869703","0.3356624900","-8.6077228655","8.9433853555","0.2657608434","1.1826954134","1.5586207648","0.0000000000","0.0000000000"
"74","1467","-171.1790998721","0.0029234447","0.9274260525","1.8787870091","77.3447897934","44.3378889294","33.0069008640","22.8760592847","72.7612135779","-49.8851542933","-52.0868016908","2.2016473975","3.1720531821","69.2980632494","0.2910971464","-8.6147989645","8.9058961109","0.2689403758","1.2697282674","1.6333845389","0.0000000000","0.0000000000"
"75","139","-171.1917721768","0.0028866316","0.9303126841","1.8863417549","77.3523445391","44.8226714802","32.5296730589","23.3608418355","72.5786280587","-49.2177862232","-51.4964044956","2.2786182724","2.6775519162","69.6216678614","0.2794082811","-7.3281355842","7.6075438653","0.2119651444","0.9108842876","1.5547024842","0.0000000000","0.0000000000"
"76","1345","-171.2079754579","0.0028402356","0.9331529197","1.8960015342","77.3620043185","44.3986317661","32.9633725524","22.9368021213","72.9256724554","-49.9888703341","-52.1812648783","2.1923945442","3.0069079617","69.5829544064","0.3358100874","-8.6088983128","8.9447084002","0.2658032920","1.1827784714","1.5583261982","0.0000000000","0.0000000000"
