" "
"VeraChem VCPack VM2 mining minima run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","49.5158302966"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","54","-38.4873179917","0.0229418204","0.6865772340","1.3875129084","-6.5747792312","-31.2862610460","24.7114818148","-51.8538477889","7.8163825662","-59.6702303551","-62.1568098148","2.4865794597","7.7846975678","-0.7126435997","0.7443285981","-8.5146386893","9.2589672874","0.1363354472","2.4325705712","5.2153782664","0.0004132830","0.0000000000"
"12","88","-39.0158857481","0.0135230239","0.7001002579","1.7026248846","-6.2596672550","-30.8755606999","24.6158934449","-51.4431474427","7.7007357094","-59.1438831521","-61.6095211459","2.4656379938","8.5500129212","-1.9881717479","1.1388945361","-8.9886018990","10.1274964351","0.1906405844","2.7380152879","5.6206094366","0.0007476124","0.0000000000"
"13","566","-39.0566930509","0.0129822937","0.7130825515","1.7269526452","-6.2353394944","-30.8552181594","24.6198786650","-51.4228049023","7.6507990522","-59.0736039545","-61.5592015884","2.4855976339","8.5501954789","-2.0347429056","1.1353464790","-8.9732086908","10.1085551697","0.1883505646","2.7381062717","5.6228998266","0.0008388161","0.0000000000"
"14","923","-39.0642335487","0.0128847689","0.7259673204","1.7314480030","-6.2308441366","-30.8465129956","24.6156688590","-51.4140997385","7.7007678158","-59.1148675543","-61.5817935735","2.4669260193","8.5499950849","-1.9881326992","1.1389054300","-8.9885879435","10.1274933735","0.1906281396","2.7381460508","5.6204728530","0.0007480416","0.0000000000"
"15","969","-39.0858475273","0.0126092658","0.7385765862","1.7443334342","-6.2179587053","-30.8542949539","24.6363362485","-51.4218816968","7.3891133308","-58.8109950276","-61.2850077610","2.4740127334","8.5571230132","-2.2782132289","1.1102035466","-9.0289699974","10.1391735440","0.1919254427","2.7163753661","5.6480022873","0.0008199172","0.0000000000"
"16","972","-39.1050443445","0.0123695166","0.7509461029","1.7557778459","-6.2065142937","-30.8430480623","24.6365337686","-51.4106348052","7.3890008886","-58.7996356938","-61.2660244296","2.4663887358","8.5572628170","-2.2782924805","1.1100305522","-9.0291244813","10.1391550335","0.1919304109","2.7164985658","5.6480133828","0.0008204575","0.0000000000"
"17","0","-39.2091722479","0.0111462956","0.7620923984","1.8178549383","-6.1444372013","-31.0618385350","24.9174013337","-51.6294252779","6.5861493597","-58.2155746375","-60.7566612462","2.5410866086","8.0272453120","-2.8923658901","1.4512699378","-7.9314005531","9.3826704909","0.1488252737","2.7263942406","5.1520251125","0.0000006851","0.0000000000"
"18","781","-39.2146575241","0.0110853224","0.7731777209","1.8211250511","-6.1411670885","-30.9838023124","24.8426352239","-51.5513890553","8.1139567474","-59.6653458027","-62.1383964057","2.4730506030","8.4872477131","-1.2603194969","0.8870285312","-9.4465644699","10.3335930011","0.1991062466","2.9146949313","5.3726810928","0.0007654424","0.0000000000"
"19","727","-39.2202537587","0.0110234596","0.7842011805","1.8244613132","-6.1378308264","-30.6862331581","24.5484023316","-51.2538199009","7.5065954311","-58.7604153321","-61.2423602779","2.4819449458","8.6678591317","-2.3550070160","1.1937433155","-8.9290467894","10.1227901049","0.2008135642","2.8159045171","5.6504052958","0.0007357546","0.0000000000"
"20","492","-39.2418472556","0.0107879762","0.7949891567","1.8373345341","-6.1249576055","-30.7662736712","24.6413160657","-51.3338604141","7.8384189291","-59.1722793432","-61.6770879454","2.5048086023","8.5360143285","-1.8095752200","1.1119798206","-8.9873112675","10.0992910880","0.1828251111","2.7005755880","5.6520676585","0.0005459708","0.0000000000"
"21","190","-39.2427395144","0.0107783548","0.8057675115","1.8378664648","-6.1244256748","-30.7659841502","24.6415584754","-51.3335708931","7.8384030814","-59.1719739746","-61.6659411448","2.4939671702","8.5357356928","-1.8095119845","1.1121793732","-8.9877888829","10.0999682561","0.1827787321","2.7005463920","5.6518615409","0.0005490277","0.0000000000"
"22","1017","-39.2445154366","0.0107592303","0.8165267418","1.8389252020","-6.1233669376","-30.9673361184","24.8439691809","-51.5349228613","8.1146210936","-59.6495439549","-62.1007003055","2.4511563506","8.4871618005","-1.2595727569","0.8870320499","-9.4477461947","10.3347782446","0.1991536665","2.9148000190","5.3724439664","0.0007641487","0.0000000000"
"23","163","-39.2580177401","0.0106149323","0.8271416741","1.8469747614","-6.1153173782","-30.6739785746","24.5586611964","-51.2415653175","7.8051738940","-59.0467392114","-61.5310508902","2.4843116787","8.6424268872","-2.0279173067","1.1906643134","-8.8911280638","10.0817923771","0.1902821489","2.7952698236","5.6562983263","0.0005765884","0.0000000000"
"24","1106","-39.2649256671","0.0105418578","0.8376835319","1.8510930045","-6.1111991351","-30.6695506712","24.5583515362","-51.2371374141","7.8052125140","-59.0423499281","-61.5337462507","2.4913963226","8.6423139159","-2.0279155185","1.1908141166","-8.8912766397","10.0820907563","0.1902161404","2.7952028188","5.6563184117","0.0005765450","0.0000000000"
"25","539","-39.2668401902","0.0105216945","0.8482052263","1.8522343703","-6.1100577693","-30.6586873410","24.5486295717","-51.2262740839","7.5065993466","-58.7328734306","-61.2477706525","2.5148972219","8.6678270694","-2.3550180322","1.1937903094","-8.9290435363","10.1228338456","0.2008033053","2.8157915967","5.6504981415","0.0007340258","0.0000000000"
"26","183","-39.2978576344","0.0102003478","0.8584055742","1.8707257898","-6.0915663498","-30.9229202212","24.8313538714","-51.4905069641","8.1283399622","-59.6188469263","-62.0925358349","2.4736889087","8.5079504992","-1.2991861076","0.9195755705","-9.3702205958","10.2897961663","0.1925081737","2.9323781055","5.3826080900","0.0004561300","0.0000000000"
"27","78","-39.3617096751","0.0095693930","0.8679749672","1.9087919460","-6.0535001936","-30.8849755588","24.8314753652","-51.4525623017","8.1282221489","-59.5807844506","-62.0366628528","2.4558784022","8.5079252977","-1.2994916302","0.9197884814","-9.3703925766","10.2901810580","0.1924943266","2.9323003223","5.3826037956","0.0005268531","0.0000000000"
"28","1057","-39.4195191229","0.0090318781","0.8770068453","1.9432557382","-6.0190364014","-30.8201418838","24.8011054824","-51.3877286267","7.5666480433","-58.9543766700","-61.3922186301","2.4378419602","8.4829363451","-1.9121434975","0.9958551957","-9.2065208132","10.2023760089","0.1883579317","2.9012446265","5.3926338888","0.0006998981","0.0000000000"
"29","1080","-39.4547296924","0.0087193942","0.8857262395","1.9642469394","-5.9980452002","-30.7995959493","24.8015507491","-51.3671826922","7.5666786422","-58.9333745831","-61.3963272225","2.4629526394","8.4828167790","-1.9120322521","0.9958941153","-9.2068255413","10.2027196566","0.1883786742","2.9012560722","5.3924808323","0.0007012003","0.0000000000"
"30","468","-39.9243639498","0.0054516347","0.8911778742","2.2442250069","-5.7180671327","-30.5396316458","24.8215645131","-51.1072183887","8.7825470711","-59.8897654598","-62.3577836710","2.4680182112","8.2871235581","-0.3812431453","0.8766666582","-9.1306711441","10.0073378023","0.1674435269","2.6606070525","5.4585957010","0.0004772777","0.0000000000"
"31","1036","-39.9261922293","0.0054416767","0.8966195508","2.2453149575","-5.7169771821","-30.5314863596","24.8145091775","-51.0990731025","8.9021622919","-60.0012353944","-62.4778418039","2.4766064095","8.3056167945","-0.2246193578","0.8211648551","-9.2356157800","10.0567806351","0.1726506359","2.6634298596","5.4690339580","0.0005023411","0.0000000000"
"32","986","-39.9486029592","0.0053210811","0.9019406319","2.2586753816","-5.7036167580","-30.5250387080","24.8214219500","-51.0926254509","8.3769069762","-59.4695324271","-61.9437689706","2.4742365436","8.3570182084","-0.8918426467","0.9117314145","-9.1607780386","10.0725094531","0.1768242740","2.7017706120","5.4780380131","0.0003853094","0.0000000000"
"33","493","-39.9902042953","0.0051042583","0.9070448903","2.2834765146","-5.6788156250","-30.5009690200","24.8221533950","-51.0685557629","8.7826370245","-59.8502959718","-62.3104819301","2.4601859583","8.2870334062","-0.3811033481","0.8767069663","-9.1307450566","10.0074520229","0.1674133237","2.6604550167","5.4586891318","0.0004759339","0.0000000000"
"34","459","-40.0091539003","0.0050084453","0.9120533356","2.2947735478","-5.6675185918","-30.4821679341","24.8146493423","-51.0497546769","8.9028721195","-59.9526267965","-62.4306211909","2.4779943944","8.3054120275","-0.2236662353","0.8211263273","-9.2360410197","10.0571673470","0.1726506784","2.6633598430","5.4688231303","0.0005783758","0.0000000000"
"35","286","-40.0285019392","0.0049124732","0.9169658088","2.3063081121","-5.6559840275","-30.4646407686","24.8086567411","-51.0322275115","8.9979953135","-60.0302228250","-62.5277520126","2.4975291876","8.3222031735","-0.1759590778","0.8517512178","-9.1968104825","10.0485617003","0.1712835625","2.6828451838","5.4676241339","0.0004502934","0.0000000000"
"36","1063","-40.0339681086","0.0048856940","0.9218515028","2.3095668342","-5.6527253054","-30.4734283386","24.8207030332","-51.0410150815","8.6338856466","-59.6749007281","-62.1658804849","2.4909797568","8.2869977737","-0.5343220178","0.8812098906","-9.1274393718","10.0086492624","0.1675011259","2.6602105786","5.4588954702","0.0003905990","0.0000000000"
"37","780","-40.0450731428","0.0048317384","0.9266832411","2.3161872328","-5.6461049067","-30.4670803876","24.8209754808","-51.0346671304","8.3769529755","-59.4116201059","-61.8744800043","2.4628598984","8.3569708278","-0.8920575184","0.9120396662","-9.1609761728","10.0730158390","0.1767507887","2.7016181935","5.4782160206","0.0003858250","0.0000000000"
"38","695","-40.0574923333","0.0047721032","0.9314553443","2.3235910815","-5.6387010581","-30.4579666692","24.8192656111","-51.0255534121","9.2309779035","-60.2565313156","-62.7392425582","2.4827112427","8.3186094979","0.0745590567","0.8378093489","-9.2341321064","10.0719414553","0.1717918305","2.6791513741","5.4672131646","0.0004531286","0.0000000000"
"39","997","-40.0582066264","0.0047686957","0.9362240400","2.3240169159","-5.6382752237","-30.4580871717","24.8198119480","-51.0256739146","9.2312342829","-60.2569081975","-62.7505743714","2.4936661739","8.3183864820","0.0750077341","0.8378400668","-9.2341891727","10.0720292395","0.1718072173","2.6789825978","5.4671471286","0.0004495383","0.0000000000"
"40","1046","-40.1322913873","0.0044281774","0.9406522174","2.3681834302","-5.5941087094","-30.4037560792","24.8096473699","-50.9713428221","8.9980243428","-59.9693671649","-62.4510111144","2.4816439495","8.3221684878","-0.1758850316","0.8517408866","-9.1968263084","10.0485671950","0.1712995456","2.6827064724","5.4677127611","0.0004497087","0.0000000000"
"41","814","-40.4123295517","0.0033466167","0.9439988341","2.5351315241","-5.4271606155","-30.2905130190","24.8633524035","-50.8580997619","9.4429265910","-60.3010263530","-62.7662654612","2.4652391082","8.2936299415","0.5273083793","0.6219882703","-9.5641008626","10.1860891329","0.1847666633","2.7746813830","5.3332605500","0.0009213450","0.0000000000"
"42","172","-40.4137091028","0.0033420031","0.9473408372","2.5359539599","-5.4263381797","-30.2895121985","24.8631740188","-50.8570989414","9.4432669427","-60.3003658841","-62.7637848868","2.4634190027","8.2935878223","0.5277289211","0.6219501993","-9.5644469765","10.1863971758","0.1847647377","2.7747889656","5.3331131075","0.0009210115","0.0000000000"
"43","785","-40.6269031299","0.0027003363","0.9500411735","2.6630521235","-5.2992400160","-30.2321352010","24.9328951850","-50.7997219439","8.4194852350","-59.2192071789","-61.6383785871","2.4191714082","8.9612124779","-1.5813652673","1.0396380243","-10.0013387299","11.0409767542","0.2310892396","3.0786429867","5.6507074388","0.0007728128","0.0000000000"
"44","1005","-40.6582668704","0.0026169580","0.9526581315","2.6817499918","-5.2805421478","-30.2124374261","24.9318952783","-50.7800241690","8.4196499261","-59.1996740951","-61.6333344201","2.4336603250","8.9610596548","-1.5811324533","1.0397227245","-10.0013599628","11.0410826873","0.2311106364","3.0787297735","5.6505377864","0.0006814585","0.0000000000"
"45","444","-40.6682984097","0.0025908371","0.9552489686","2.6877304137","-5.2745617259","-30.2516327852","24.9770710593","-50.8192195281","8.9573309264","-59.7765504545","-62.1890766130","2.4125261586","8.9480871813","-0.9402155917","0.9494593368","-10.1761772727","11.1256366095","0.2317278670","3.0801952689","5.6354919808","0.0006720646","0.0000000000"
"46","715","-40.6886025574","0.0025387629","0.9577877315","2.6998349736","-5.2624571659","-30.2392073472","24.9767501813","-50.8067940901","8.9573105007","-59.7641045908","-62.1872566525","2.4231520617","8.9480986291","-0.9404996741","0.9497115457","-10.1758596041","11.1255711498","0.2316822201","3.0798899666","5.6357676773","0.0007587651","0.0000000000"
"47","699","-40.8224114069","0.0022208012","0.9600085327","2.7796067162","-5.1826854234","-30.0479157125","24.8652302891","-50.6155024554","8.4735472787","-59.0890497341","-61.5302226278","2.4411728938","9.0803202849","-1.7721075243","1.1653345181","-9.8303763347","10.9957108528","0.2402908428","3.2246311429","5.6146248835","0.0007734157","0.0000000000"
"48","224","-40.8328629763","0.0021977113","0.9622062440","2.7858375441","-5.1764545955","-30.0903584021","24.9139038065","-50.6579451450","8.7736335630","-59.4315787080","-61.8903538529","2.4587751449","9.0619864832","-1.3712907008","1.0829377805","-9.9900745971","11.0730123777","0.2390043964","3.2209890316","5.6012257663","0.0007672889","0.0000000000"
"49","1006","-40.8769066983","0.0021030165","0.9643092605","2.8120947346","-5.1501974050","-30.0652645347","24.9150671296","-50.6328512776","8.7737133836","-59.4065646612","-61.8537497023","2.4471850411","9.0623023488","-1.3711250181","1.0825360529","-9.9903013107","11.0728373636","0.2390180016","3.2209925671","5.6015197963","0.0007719838","0.0000000000"
"50","255","-40.8968670748","0.0020614557","0.9663707162","2.8239943512","-5.1382977884","-30.3154773345","25.1771795461","-50.8830640774","8.8974870772","-59.7805511546","-62.1942570428","2.4137058882","8.9321841485","-0.8459800043","0.8112829330","-10.4105968000","11.2218797330","0.2403756728","3.2397009917","5.4515080869","0.0005993971","0.0000000000"
"51","885","-40.9032313285","0.0020483777","0.9684190939","2.8277884770","-5.1345036626","-30.2778824733","25.1433788108","-50.8454692162","8.6465184258","-59.4919876420","-61.9230698458","2.4310822038","8.9239783926","-1.1710486304","0.8935886636","-10.2238465792","11.1174352429","0.2308089108","3.2320627388","5.4605886301","0.0005181128","0.0000000000"
"52","697","-40.9720898157","0.0019120761","0.9703311701","2.8688392860","-5.0934528536","-29.9592694849","24.8658166312","-50.5268562277","8.4735995065","-59.0004557343","-61.4538591077","2.4534033735","9.0803717213","-1.7719435634","1.1651713486","-9.8302015503","10.9953728988","0.2403251053","3.2248090544","5.6144605760","0.0007769857","0.0000000000"
"53","29","-41.0133284449","0.0018348285","0.9721659986","2.8934241870","-5.0688679526","-30.2120254332","25.1431574806","-50.7796121761","8.6462557212","-59.4258745308","-61.8683333797","2.4424588489","8.9237629046","-1.1713235579","0.8938163745","-10.2234192213","11.1172355958","0.2307700720","3.2317990869","5.4606727464","0.0005209992","0.0000000000"
"54","445","-41.4793369436","0.0011513585","0.9733173570","3.1712407150","-4.7910514246","-29.7392665548","24.9482151302","-50.3068532977","9.5309857866","-59.8378390842","-62.3135791822","2.4757400980","8.7788080155","-0.1775299431","0.9297077141","-9.8738718932","10.8035796073","0.2042904518","2.8475927429","5.7263161385","0.0006086824","0.0000000000"
"55","963","-41.5381894364","0.0010855535","0.9744029105","3.2063263310","-4.7559658086","-29.7035790894","24.9476132808","-50.2711658323","9.5301215135","-59.8012873458","-62.2665098365","2.4652224907","8.7788852376","-0.1786546483","0.9298909242","-9.8737134512","10.8036043754","0.2042892237","2.8476651240","5.7264006873","0.0005302025","0.0000000000"
"56","798","-41.5474168183","0.0010755828","0.9754784933","3.2118273449","-4.7504647947","-29.7091827733","24.9587179786","-50.2767695162","9.3182032374","-59.5949727536","-62.0487155067","2.4537427530","8.8280613773","-0.5234144643","1.0135563244","-9.8055334076","10.8190897319","0.2083341046","2.8832522915","5.7359621677","0.0005128136","0.0000000000"
"57","437","-41.5604232390","0.0010616839","0.9765401772","3.2195812778","-4.7427108618","-29.6111468939","24.8684360321","-50.1787336368","9.7637098734","-59.9424435102","-62.3925387785","2.4500952683","8.8825829789","-0.1220132629","1.0031401574","-9.7820007799","10.7851409373","0.2117858564","2.9404342056","5.7298285474","0.0005343695","0.0000000000"
"58","782","-41.5644451370","0.0010574225","0.9775975997","3.2219789802","-4.7403131593","-29.6986752173","24.9583620579","-50.2662619601","9.3176930417","-59.5839550019","-62.0419928892","2.4580378873","8.8282130911","-0.5241634705","1.0136434211","-9.8052900559","10.8189334770","0.2082849551","2.8832464547","5.7362407191","0.0004409623","0.0000000000"
"59","894","-41.6260712066","0.0009942250","0.9785918247","3.2587180971","-4.7035740425","-29.5747415832","24.8711675407","-50.1423283261","9.4162043675","-59.5585326936","-62.0228961464","2.4643634528","8.9392377752","-0.6145194770","1.0914860693","-9.7101797280","10.8016657973","0.2164185044","2.9796092867","5.7427831706","0.0004268135","0.0000000000"
"60","222","-41.6733246571","0.0009483371","0.9795401618","3.2868888056","-4.6754033340","-29.5433486159","24.8679452819","-50.1109353587","9.7641699243","-59.8751052830","-62.3323903580","2.4572850750","8.8824602722","-0.1213775732","1.0030872252","-9.7823035963","10.7853908216","0.2117787181","2.9405211781","5.7295452272","0.0006151488","0.0000000000"
"61","244","-41.6913245811","0.0009314199","0.9804715817","3.2976196751","-4.6646724645","-29.7753633397","25.1106908752","-50.3429500826","9.7954659208","-60.1384160034","-62.5747730970","2.4363570936","8.7385478827","0.2413305001","0.8155875381","-10.0957409918","10.9113285299","0.2096990140","3.0621402742","5.4661570975","0.0005514970","0.0000000000"
"62","308","-41.7042628885","0.0009194465","0.9813910282","3.3053330015","-4.6569591381","-29.5281523882","24.8711932501","-50.0957391311","9.4162061914","-59.5119453225","-61.9882227039","2.4762773814","8.9393813642","-0.6146161042","1.0914409314","-9.7100820196","10.8015229511","0.2164024388","2.9795169241","5.7430331799","0.0004288214","0.0000000000"
"63","1116","-41.7622266105","0.0008676671","0.9822586953","3.3398887661","-4.6224033734","-29.7470055799","25.1246022064","-50.3145923228","10.4003105661","-60.7149028889","-63.1539453368","2.4390424479","8.7359171722","0.8923147593","0.7720786346","-10.1633453430","10.9354239776","0.2101552393","3.0584999821","5.4665496576","0.0007122933","0.0000000000"
"64","282","-41.7950852903","0.0008396200","0.9830983153","3.3594778602","-4.6028142793","-29.7540508634","25.1512365841","-50.3216376063","9.2635388181","-59.5850402619","-62.0360997309","2.4510594690","8.8013089858","-0.3745673855","0.8367972178","-10.1709949079","11.0077921258","0.2181228915","3.1288460448","5.4537674045","0.0005726450","0.0000000000"
"65","1008","-41.8109779072","0.0008263817","0.9839246970","3.3689524335","-4.5933397061","-29.7177598486","25.1244201425","-50.2853465915","10.4004089298","-60.6857555213","-63.1348845186","2.4491289973","8.7357261865","0.8924666809","0.7722160625","-10.1635367268","10.9357527893","0.2101861377","3.0584572469","5.4663712289","0.0007115729","0.0000000000"
"66","829","-41.9617461020","0.0007107272","0.9846354242","3.4588346922","-4.5034574474","-29.4748111472","24.9713536998","-50.0423978901","10.3143515195","-60.3567494095","-62.8146862746","2.4579368651","8.7967233767","0.7757555073","0.7418726354","-10.1900892649","10.9319619004","0.2158485058","2.9989804539","5.5807868774","0.0011075396","0.0000000000"
"67","401","-41.9735995634","0.0007023523","0.9853377765","3.4659012747","-4.4963908649","-29.7479735220","25.2515826571","-50.3155602649","9.7727152878","-60.0882755527","-62.5350565049","2.4467809522","8.7414186387","0.4792503118","0.5520463373","-10.6271104248","11.1791567622","0.2269347171","3.1551389500","5.3583613245","0.0009836471","0.0000000000"
"68","446","-41.9825878428","0.0006960677","0.9860338442","3.4712597447","-4.4910323949","-29.6506243018","25.1595919069","-50.2182110446","10.3746373684","-60.5928484131","-62.9999194031","2.4070709900","8.7322612265","0.9926617515","0.6497143904","-10.4146683201","11.0643827105","0.2139381492","3.0656873675","5.4519057802","0.0007299296","0.0000000000"
"69","1072","-42.0178093210","0.0006719779","0.9867058221","3.4922574493","-4.4700346903","-29.3676468884","24.8976121981","-49.9352336313","10.2738787431","-60.2091123744","-62.6304640259","2.4213516515","8.9116566809","0.5527990697","0.8094229925","-10.1356033624","10.9450263549","0.2287733413","3.1000316459","5.5818456492","0.0010060444","0.0000000000"
"70","1003","-42.0405007832","0.0006569014","0.9873627235","3.5057852353","-4.4565069043","-29.6159826417","25.1594757373","-50.1835693846","10.3742589389","-60.5578283235","-62.9727315664","2.4149032430","8.7325158181","0.9922267097","0.6495164111","-10.4145405818","11.0640569930","0.2139463011","3.0657513482","5.4520877489","0.0007304200","0.0000000000"
"71","1020","-42.0806961185","0.0006310207","0.9879937442","3.5297481641","-4.4325439755","-29.6843363514","25.2517923759","-50.2519230943","9.7719403214","-60.0238634157","-62.4417810411","2.4179176254","8.7412218994","0.4783975693","0.5523208526","-10.6261828833","11.1785037359","0.2269357418","3.1548547011","5.3584487837","0.0009826728","0.0000000000"
"72","135","-42.0847601054","0.0006284614","0.9886222056","3.5321709584","-4.4301211812","-29.3275727778","24.8974515967","-49.8951595207","10.2737963670","-60.1689558877","-62.6216386212","2.4526827335","8.9119174019","0.5526681681","0.8092107970","-10.1355322884","10.9447430854","0.2288101945","3.1000742015","5.5820291611","0.0010038448","0.0000000000"
"73","378","-42.0911324039","0.0006244694","0.9892466750","3.5359698803","-4.4263222593","-29.3807895169","24.9544672576","-49.9483762598","10.7177745754","-60.6661508352","-63.0994112119","2.4332603768","8.7993561962","1.2008568129","0.7175615663","-10.2342483346","10.9518099009","0.2182362019","3.0016073409","5.5784342047","0.0010784487","0.0000000000"
"74","670","-42.1015547852","0.0006179947","0.9898646697","3.5421833072","-4.4201088324","-29.3750074369","24.9548986045","-49.9425941798","10.7168551209","-60.6594493007","-63.0854074343","2.4259581336","8.7994372713","1.1997756631","0.7176421865","-10.2335480876","10.9511902740","0.2182569661","3.0015135292","5.5785883029","0.0010784732","0.0000000000"
"75","269","-42.3071745754","0.0005031358","0.9903678055","3.6647659992","-4.2975261404","-29.2958510336","24.9983248932","-49.8634377765","10.6313868961","-60.4948246726","-62.9275623132","2.4327376406","8.7881903459","1.1965725835","0.6466239667","-10.3791043065","11.0257282732","0.2193751597","2.9566674457","5.6110058465","0.0011418940","0.0000000000"
