" "
"VeraChem VCPack feprocess run results"
" "
"Note: All energies are in Kcal/mol"
" "
"Miscellaneous numerical data"
" "
" -RT","-0.5961619346"
"ln(prefactor)","298.8736791419"
" "
"Column heading definitions"
" "
"Rank","Conformer rank w.r.t. to free energy (G)"
"ID","Conformer identification label"
"ln(Zx)","Natural logarithm of conformer configuration integral"
"Prob(%)","Conformer probability"
"Sum Prob(%)","Cummulative conformer probability"
"Delta G","Difference in free energy (G) between the current conformer and Rank 1 conformer"
"G","Conformer free energy: -RT * ln(prefactor * Zx)"
"E","Potential energy including harmonic oscillator equipartition potential energy"
" -TS","Entropy term"
"U+W","Potential energy"
"U","Gas phase internal potential energy"
"W","Solvation energy"
"W(PB)","Poisson Boltzmann solvation energy"
"W(SA)","Nonpolar solvation energy"
"Valence","Bonded energy terms"
"Coulomb","Coulomb pair energy"
"VdW","Van der Waals energy"
"VdW6","Attractive VdW term"
"VdW12","Repulsive VdW term"
"Bond","Bond energy"
"Angle","Angle energy"
"Pdih","Proper dihedral energy"
"Idih","Improper dihedral energy"
"Tether","Constraint energy"
" "
"Rank","ID","ln(Zx)","Prob(%)","Sum Prob(%)","Delta G","G","E"," -TS","U+W","U","W","W(PB)","W(SA)","Valence","Coulomb","VdW","VdW6","VdW12","Bond","Angle","Pdih","Idih","Tether"
"11","21","-1137.4129660430","0.0091536664","0.9263969479","2.5183223456","499.9052034974","315.7405112964","184.1646922011","187.8637763297","272.3210678561","-84.4564674676","-90.4840247524","6.0275572848","154.0255896787","145.0275177130","-26.7320395356","-181.2422785911","154.5102390555","4.7559763703","14.1959630161","135.0736466520","0.0000036403","0.0000000000"
"12","914","-1137.6059773348","0.0075469478","0.9339438957","2.6333883306","500.0202694825","311.5290086495","188.4912608330","183.6522736828","255.0326329882","-71.3803593055","-77.3601778900","5.9798185846","153.3220764540","126.2683649572","-24.5578084230","-187.1031397142","162.5453312912","5.3260715347","15.3451164028","132.6312776977","0.0196108188","0.0000000000"
"13","649","-1137.6141049528","0.0074858577","0.9414297533","2.6382337071","500.0251148590","311.1821174756","188.8429973834","183.3053825089","261.0860618785","-77.7806793696","-83.7468066288","5.9661272592","152.7054513662","133.2975669447","-24.9169564324","-187.3300151842","162.4130587518","5.2969125042","14.9868511635","132.4170233434","0.0046643551","0.0000000000"
"14","819","-1137.6685939934","0.0070888743","0.9485186276","2.6707179990","500.0575991508","314.6005105772","185.4570885736","186.7237756105","271.5338213668","-84.8100457563","-90.8246209684","6.0145752121","154.4609471517","142.7018599565","-25.6289857413","-181.4344859526","155.8055002113","4.8280498592","13.8685236159","135.7642517565","0.0001219201","0.0000000000"
"15","761","-1137.7603502810","0.0064673747","0.9549860023","2.7254196049","500.1123007568","313.5944110735","186.5178896833","185.7176761068","265.4469490090","-79.7292729022","-85.7760928324","6.0468199302","154.1560586319","135.6753487560","-24.3844583788","-182.9896998366","158.6052414578","4.9796831681","14.1882140941","134.9881212116","0.0000401581","0.0000000000"
"16","498","-1138.0572222089","0.0048061596","0.9597921619","2.9024033478","500.2892844996","311.7193257205","188.5699587791","183.8425907538","257.6083444065","-73.7657536527","-79.7263902039","5.9606365512","155.1238129178","127.4255451423","-24.9410136536","-188.9575543353","164.0165406816","5.2886303026","14.6786088567","135.1555941796","0.0009795790","0.0000000000"
"17","549","-1138.0585251746","0.0047999014","0.9645920633","2.9031801263","500.2900612782","310.3213538469","189.9687074313","182.4446188802","254.2925281757","-71.8479092955","-77.8248551858","5.9769458903","152.5498810459","126.1138738831","-24.3712267533","-188.9638520388","164.5926252855","5.4092199249","15.5939305630","131.5445401389","0.0021904191","0.0000000000"
"18","2","-1138.2714021532","0.0038795470","0.9684716103","3.0300892777","500.4169704296","312.0560076472","188.3609627824","184.1792726805","256.8816659252","-72.7023932447","-78.6506980290","5.9483047843","153.4910182687","128.1859181342","-24.7952704776","-188.0092300607","163.2139595831","5.2569627902","15.5730178822","132.6491331195","0.0119044768","0.0000000000"
"19","329","-1138.3006756481","0.0037676253","0.9722392356","3.0475410211","500.4344221729","312.8336138225","187.6008083504","184.9568788558","269.0661548349","-84.1092759791","-90.1781906703","6.0689146912","152.7056458949","141.6081476013","-25.2476386612","-183.8515705847","158.6039319234","5.0092450813","13.8137256053","133.8822760097","0.0003991986","0.0000000000"
"20","799","-1138.5699237263","0.0028782913","0.9751175269","3.2080564763","500.5949376281","316.0790143421","184.5159232861","188.2022793754","274.3019498970","-86.0996705216","-92.1668907502","6.0672202286","154.8693793807","145.4878067543","-26.0552362380","-181.2209900367","155.1657537987","4.7773330678","13.8961716092","136.1957342416","0.0001404621","0.0000000000"
"21","439","-1138.8049561087","0.0022754195","0.9773929464","3.3481738360","500.7350549879","313.6939819469","187.0410730410","185.8172469802","261.3592856418","-75.5420386616","-81.4814158556","5.9393771940","152.9342509435","134.1934821347","-25.7684474364","-184.9710982676","159.2026508312","5.0563833371","14.9827672392","132.8587389746","0.0363613926","0.0000000000"
"22","751","-1139.0192358005","0.0018365425","0.9792294889","3.4759192316","500.8628003835","315.0821588607","185.7806415228","187.2054238940","268.2267171338","-81.0212932399","-87.0997558651","6.0784626252","153.6698837841","138.0025581817","-23.4457248319","-180.9614629655","157.5157381336","4.8862287876","14.3468560724","134.4364932145","0.0003057096","0.0000000000"
"23","234","-1139.2401380912","0.0014725307","0.9807020196","3.6076127686","500.9944939205","311.9250886515","189.0694052690","184.0483536849","259.1885790154","-75.1402253305","-81.0851005796","5.9448752491","153.5525218212","131.4783689520","-25.8423117579","-190.6966808473","164.8543690894","5.3007536314","16.2520039489","131.9561727727","0.0435914683","0.0000000000"
"24","178","-1139.2506520031","0.0014571297","0.9821591493","3.6138807627","501.0007619145","312.6277174015","188.3730445130","184.7509824348","259.7133149574","-74.9623325225","-80.9881018133","6.0257692908","153.3798816108","131.5059247055","-25.1724913589","-187.4086359414","162.2361445825","5.1413000860","15.2519274573","132.9789150520","0.0077390155","0.0000000000"
"25","520","-1139.2645122133","0.0014370729","0.9835962222","3.6221436924","501.0090248443","312.1579553950","188.8510694493","184.2812204283","259.7405802597","-75.4593598314","-81.4993001559","6.0399403245","154.1135061431","129.4769276227","-23.8498535060","-187.9678977500","164.1180442440","5.2150561633","15.2233250169","133.6675265815","0.0075983814","0.0000000000"
"26","900","-1139.3874277232","0.0012708587","0.9848670809","3.6954212406","501.0823023924","312.1964158360","188.8858865564","184.3196808693","258.4145475256","-74.0948666563","-80.0393590247","5.9444923684","152.9685989924","130.0690451517","-24.6230966185","-186.9972008504","162.3741042319","5.1091978147","15.4972345762","132.3614951784","0.0006714231","0.0000000000"
"27","974","-1139.4709269194","0.0011690525","0.9860361334","3.7452002829","501.1320814348","312.5222881317","188.6097933031","184.6455531651","262.3988510964","-77.7532979313","-83.7039338132","5.9506358819","147.3997724941","142.4042051588","-27.4051265566","-185.2900597539","157.8849331973","5.1456730998","17.9741511319","124.1645708465","0.1153774159","0.0000000000"
"28","939","-1139.5875551080","0.0010403586","0.9870764920","3.8147295694","501.2016107213","313.7056166569","187.4959940644","185.8288816902","260.0185410351","-74.1896593449","-80.2440982702","6.0544389254","152.8103255296","129.7175405549","-22.5093250494","-182.0367615939","159.5274365445","5.0568964866","14.7995548949","132.9365650701","0.0173090780","0.0000000000"
"29","389","-1139.7502573088","0.0008841427","0.9879606347","3.9117264283","501.2986075801","311.8261201810","189.4724873991","183.9493852143","256.5136103187","-72.5642251043","-78.5115657534","5.9473406490","153.7458744433","129.5326180819","-26.7648822065","-191.0805418342","164.3156596277","5.2167275364","15.5513722038","132.9649474786","0.0128272244","0.0000000000"
"30","708","-1139.8026426854","0.0008390188","0.9887996535","3.9429565957","501.3298377476","312.3580333187","188.9718044289","184.4812983520","259.7251729236","-75.2438745717","-81.2302762222","5.9864016505","155.1808605060","128.9162990568","-24.3719866391","-188.8882832042","164.5162965651","5.2601175480","15.7482611879","134.1409636615","0.0315181086","0.0000000000"
"31","423","-1139.8486391953","0.0008013010","0.9896009545","3.9703779640","501.3572591159","315.2728778252","186.0843812907","187.3961428585","268.8216576196","-81.4255147611","-87.5969357640","6.1714210029","150.4336967739","142.0786792726","-23.6907184270","-178.3137696132","154.6230511862","4.8102996746","14.0527991636","131.5705965958","0.0000013400","0.0000000000"
"32","305","-1139.9334424523","0.0007361496","0.9903371041","4.0209344378","501.4078155896","317.4937282606","183.9140873291","189.6169932939","273.8136319629","-84.1966386690","-90.1952928569","5.9986541879","154.6104912325","146.2862106467","-27.0830699163","-181.2632234311","154.1801535148","4.7478530747","14.5522568886","135.3103807563","0.0000005129","0.0000000000"
"33","936","-1139.9738143071","0.0007070218","0.9910441260","4.0450026008","501.4318837527","314.2096587734","187.2222249793","186.3329238067","262.6052433193","-76.2723195126","-82.2861519204","6.0138324078","156.2194297897","131.1174844558","-24.7316709262","-184.6350459678","159.9033750416","5.0563292954","14.6555039637","136.4553715723","0.0522249583","0.0000000000"
"34","977","-1139.9834711705","0.0007002271","0.9917443530","4.0507596552","501.4376408071","313.9415136886","187.4961271185","186.0647787219","261.1857094736","-75.1209307517","-81.0942243687","5.9732936171","155.0435734892","130.0288367309","-23.8867007464","-184.4572627127","160.5705619662","5.0691086720","15.0446225821","134.9295870771","0.0002551580","0.0000000000"
"35","324","-1140.0417600320","0.0006605784","0.9924049314","4.0855092557","501.4723904075","315.7628447117","185.7095456958","187.8861097450","267.4155932284","-79.5294834833","-85.5627786125","6.0332951291","154.6794129420","137.4200117131","-24.6838314268","-182.0145673422","157.3307359155","4.8802229917","14.0203895869","135.7785593203","0.0002410431","0.0000000000"
"36","650","-1140.0783644016","0.0006368355","0.9930417669","4.1073313874","501.4942125393","313.8160278423","187.6781846970","185.9392928756","260.7804272889","-74.8411344133","-80.7508812723","5.9097468590","155.4521833950","133.4111745809","-28.0829306870","-189.5170871661","161.4341564790","5.1396909030","14.9797703623","135.3217217853","0.0110003444","0.0000000000"
"37","648","-1140.0817257198","0.0006346985","0.9936764654","4.1093352774","501.4962164293","316.7786759131","184.7175405161","188.9019409465","273.7628527038","-84.8609117573","-90.8574965025","5.9965847452","155.4167290400","144.1028189314","-25.7566952676","-180.7404164631","154.9837211955","4.7710055290","13.7440254447","136.9016545588","0.0000435074","0.0000000000"
"38","515","-1140.0904513127","0.0006291845","0.9943056499","4.1145371437","501.5014182956","315.0049198488","186.4964984468","187.1281848821","267.6093651047","-80.4811802226","-86.4806711887","5.9994909661","153.7548653882","137.6611862588","-23.8066865423","-182.1764847249","158.3697981826","5.0382732079","14.6795448155","134.0366188069","0.0004285579","0.0000000000"
"39","691","-1140.3887681133","0.0004668965","0.9947725465","4.2923822647","501.6792634165","314.0255433262","187.6537200904","186.1488083595","262.7602986595","-76.6114903000","-82.7617855077","6.1502952077","154.2485736580","131.5991515842","-23.0874265827","-183.0495097010","159.9620831183","5.2045532316","14.4152474358","134.6156373518","0.0131356387","0.0000000000"
"40","122","-1140.3903410989","0.0004661627","0.9952387092","4.2933200188","501.6802011707","313.2116719130","188.4685292577","185.3349369463","259.3802876852","-74.0453507389","-79.9419361703","5.8965854314","153.1272951733","133.1997050014","-26.9467124896","-187.5576188613","160.6109063718","5.0410221886","14.8702596407","133.2157413647","0.0002719792","0.0000000000"
"41","410","-1140.3987202361","0.0004622730","0.9957009822","4.2983153415","501.6851964934","314.7247108976","186.9604855958","186.8479759309","266.9816300822","-80.1336541514","-86.2196100582","6.0859559068","153.2356404607","137.8092194860","-24.0632298644","-182.3596586262","158.2964287618","4.9127178353","14.2749760417","134.0479001515","0.0000464322","0.0000000000"
"42","818","-1140.4569852587","0.0004361083","0.9961370904","4.3330507301","501.7199318819","314.1658101150","187.5541217669","186.2890751484","260.1460769914","-73.8570018430","-79.7712783461","5.9142765031","154.7343577871","132.5707929534","-27.1590737492","-186.4176566226","159.2585828734","5.0045929251","14.4681693188","135.2037461024","0.0578494408","0.0000000000"
"43","155","-1140.6207145420","0.0003702436","0.9965073341","4.4306598963","501.8175410482","315.1014294780","186.7161115702","187.2246945113","265.8974071971","-78.6727126858","-84.6894642841","6.0167515983","155.1842874662","137.0719480519","-26.3588283211","-183.7903731079","157.4315447868","4.8240105346","14.4761643666","135.8839437387","0.0001688264","0.0000000000"
"44","514","-1140.6871722311","0.0003464379","0.9968537720","4.4702794408","501.8571605927","314.4448985607","187.4122620320","186.5681635941","270.1153071322","-83.5471435381","-89.6848897438","6.1377462057","151.5765216128","143.4833662063","-24.9445806870","-181.4727470525","156.5281663655","5.0299515973","14.7613898688","131.7829250911","0.0022550556","0.0000000000"
"45","922","-1140.8122874258","0.0003056952","0.9971594672","4.5448683574","501.9317495092","314.5124072507","187.4193422585","186.6356722840","270.6817205390","-84.0460482550","-90.1013878394","6.0553395844","154.5568657399","141.4417818297","-25.3169270306","-184.7664464676","159.4495194370","5.0936841137","14.5234380199","134.9379103625","0.0018332437","0.0000000000"
"46","316","-1140.8936064029","0.0002818202","0.9974412874","4.5933476361","501.9802287879","312.8977382361","189.0824905519","185.0210032694","260.4403962988","-75.4193930294","-81.4534639616","6.0340709323","154.1155894727","129.8444104350","-23.5196036090","-185.0151174869","161.4955138779","5.1305115433","14.5760653296","134.4090114832","0.0000011166","0.0000000000"
"47","39","-1140.9318463220","0.0002712469","0.9977125343","4.6161448202","502.0030259721","315.2174111156","186.7856148565","187.3406761489","269.9581876406","-82.6175114917","-88.6814203393","6.0639088475","154.3689406240","140.0416529754","-24.4524059588","-181.5369735694","157.0845676107","4.9454461896","14.9782568410","134.4427011922","0.0025364012","0.0000000000"
"48","589","-1141.4386799512","0.0001633991","0.9978759334","4.9182997371","502.3051808890","313.1722992106","189.1328816784","185.2955642439","256.0173491351","-70.7217848911","-76.7146153546","5.9928304635","153.7550827579","129.3498786276","-27.0876122504","-188.6169435043","161.5293312538","5.0643918185","15.0428526267","133.6411490146","0.0066892982","0.0000000000"
"49","592","-1141.6408673909","0.0001334876","0.9980094210","5.0388361923","502.4257173442","315.9353038043","186.4904135399","188.0585688376","272.8963151297","-84.8377462921","-90.8267281015","5.9889818093","155.4973827894","143.0073090598","-25.6083767196","-184.4118869512","158.8035102316","5.1264312698","15.0452948233","135.3247518850","0.0009048113","0.0000000000"
"50","229","-1141.8803232992","0.0001050622","0.9981144832","5.1815906898","502.5684718417","315.8428609461","186.7256108957","187.9661259794","272.3568048633","-84.3906788839","-90.3820130376","5.9913341536","153.1021858907","145.7286485331","-26.4740295605","-183.8863287473","157.4122991867","4.8860140805","15.3054404959","132.9098455740","0.0008857404","0.0000000000"
"51","367","-1141.9152804907","0.0001014530","0.9982159362","5.2024308368","502.5893119886","317.5676862868","185.0216257018","189.6909513202","271.9013738092","-82.2104224891","-88.3890238120","6.1786013229","153.2418626605","140.7634813796","-22.1039702309","-176.2498024671","154.1458322361","4.7813227746","14.4042521009","134.0562797125","0.0000080725","0.0000000000"
"52","5","-1142.1211651735","0.0000825753","0.9982985115","5.3251714476","502.7120525995","314.9696959364","187.7423566631","187.0929609697","262.4509650928","-75.3580041232","-81.2605376400","5.9025335169","155.9232143973","133.5388409444","-27.0110902488","-185.9966975551","158.9856073063","4.9901011884","13.6147349381","137.3181803874","0.0001978835","0.0000000000"
"53","347","-1142.1328652234","0.0000816148","0.9983801263","5.3321465720","502.7190277238","313.9757168310","188.7433108928","186.0989818643","258.8479640615","-72.7489821972","-78.6950384355","5.9460562383","156.0703095494","129.6032757054","-26.8256211933","-189.9197053965","163.0940842032","5.0392599107","15.0586254843","135.8708448815","0.1015792729","0.0000000000"
"54","895","-1142.1400595883","0.0000810297","0.9984611560","5.3364355784","502.7233167303","315.6897606798","187.0335560505","187.8130257131","270.3645973252","-82.5515716121","-88.6355681243","6.0839965123","154.9403578395","139.3708973290","-23.9466578434","-183.4559759883","159.5093181449","5.1684228875","14.8731921024","134.8980230054","0.0007198443","0.0000000000"
"55","325","-1142.1426428490","0.0000808207","0.9985419767","5.3379756201","502.7248567720","316.0534092254","186.6714475466","188.1766742587","271.4031815126","-83.2265072539","-89.2979699048","6.0714626509","155.0311437067","141.6319188994","-25.2598810935","-182.5524932186","157.2926121251","5.1116822194","14.3457269550","135.5712863020","0.0024482303","0.0000000000"
"56","916","-1142.1554527732","0.0000797920","0.9986217687","5.3456124093","502.7324935612","316.6881856985","186.0443078627","188.8114507318","270.9145006105","-82.1030498787","-88.0818567269","5.9788068482","155.3348754714","142.4209324607","-26.8413073216","-182.8511909080","156.0098835864","4.8283936349","13.8778980868","136.6266891559","0.0018945939","0.0000000000"
"57","519","-1142.1628945982","0.0000792004","0.9987009691","5.3500489421","502.7369300940","313.6115536003","189.1253764937","185.7348186336","257.7266117215","-71.9917930879","-77.9668092364","5.9750161485","154.6580328996","128.4209649684","-25.3523861465","-188.2372244858","162.8848383392","5.4315190693","16.0794646958","133.0946983419","0.0523507928","0.0000000000"
"58","654","-1142.2186747720","0.0000749035","0.9987758726","5.3833029585","502.7701841103","316.4441536090","186.3260305014","188.5674186423","268.6909753988","-80.1235567565","-86.1010181939","5.9774614374","153.9167460922","142.7207513596","-27.9465220530","-183.7694850274","155.8229629744","4.6924459573","13.4478845421","135.7759112893","0.0005043035","0.0000000000"
"59","724","-1142.2551309834","0.0000722220","0.9988480946","5.4050367639","502.7919179158","316.4172207504","186.3746971654","188.5404857837","265.3109981517","-76.7705123680","-82.7185742262","5.9480618582","152.3085765347","140.2141060294","-27.2116844123","-183.5183145541","156.3066301418","4.8985037829","14.7632009584","132.5863069362","0.0605648572","0.0000000000"
"60","143","-1142.2962720215","0.0000693110","0.9989174056","5.4295634848","502.8164446367","311.4812029907","191.3352416460","183.6044680240","254.1075466416","-70.5030786176","-76.4829201896","5.9798415720","152.5554139253","125.6470042243","-24.0948715080","-193.1039211010","169.0090495930","5.5500440861","17.3616251900","129.5897274369","0.0540172123","0.0000000000"
"61","425","-1142.4126728972","0.0000616950","0.9989791006","5.4989572561","502.8858384079","314.6531069181","188.2327314899","186.7763719514","263.2104855122","-76.4341135608","-82.4057840704","5.9716705095","154.5517090626","133.9693765624","-25.3106001127","-186.2004968248","160.8898967120","5.0802964378","15.2401621360","134.2199535491","0.0112969397","0.0000000000"
"62","227","-1142.4574489774","0.0000589935","0.9990380941","5.5256510507","502.9125322025","314.5166135663","188.3959186362","186.6398785997","259.9560436112","-73.3162936204","-79.2971312172","5.9808375968","156.3559340864","128.7789474747","-25.1788379499","-188.5622460962","163.3834081462","5.1529586454","16.0234139936","135.1716658504","0.0078955970","0.0000000000"
"63","746","-1142.6136822219","0.0000504606","0.9990885548","5.6187913639","503.0056725158","314.4196292738","188.5860432420","186.5428943071","261.1931367012","-74.6502423941","-80.6564968899","6.0062544958","158.0408323459","128.1733510493","-25.0210466940","-186.5776511195","161.5566044256","5.1665734775","14.1944343819","138.6331256408","0.0466988457","0.0000000000"
"64","41","-1142.6184677055","0.0000502197","0.9991387745","5.6216442871","503.0085254390","313.2702982046","189.7382272343","185.3935632379","254.1783287319","-68.7847654939","-74.6864569115","5.9016914176","155.1954440196","125.7413067141","-26.7584220018","-190.8881860920","164.1297640902","5.1289805425","15.5302582062","134.5239273987","0.0122778723","0.0000000000"
"65","159","-1142.6242201260","0.0000499317","0.9991887062","5.6250736613","503.0119548131","315.1524642388","187.8594905743","187.2757292721","261.9206831997","-74.6449539276","-80.5823477834","5.9373938558","153.0803835142","136.2206782680","-27.3803785824","-186.8406487228","159.4602701404","5.0022690009","14.5140973436","133.5361437424","0.0278734273","0.0000000000"
"66","957","-1142.6452472213","0.0000488927","0.9992375989","5.6376092150","503.0244903669","314.4080354068","188.6164549601","186.5313004401","259.0261509845","-72.4948505444","-78.4209733334","5.9261227890","157.2293305928","126.7895792630","-24.9927588712","-187.3116237768","162.3188649056","5.1301509579","14.9994689975","137.0980800347","0.0016306027","0.0000000000"
"67","225","-1142.6621709123","0.0000480722","0.9992856711","5.6476984754","503.0345796273","314.2930151534","188.7415644739","186.4162801867","258.3609120543","-71.9446318676","-77.8897130063","5.9450811387","155.6292842704","129.8271471838","-27.0955193999","-189.5558339879","162.4603145881","5.1667969941","15.3536423902","135.1032009105","0.0056439755","0.0000000000"
"68","81","-1142.6997748833","0.0000462981","0.9993319692","5.6701165315","503.0569976834","316.1319685156","186.9250291678","188.2552335489","262.9952383993","-74.7400048504","-80.7213396675","5.9813348171","157.6884073904","130.4752462943","-25.1684152854","-185.6683506416","160.4999353562","5.0300825217","14.3286133042","138.2794202986","0.0502912659","0.0000000000"
"69","534","-1142.7722231501","0.0000430625","0.9993750317","5.7133074304","503.1001885823","314.9597857230","188.1404028593","187.0830507563","260.7680936348","-73.6850428785","-79.6209199246","5.9358770461","154.7737597337","133.1306383010","-27.1363043999","-185.5168836550","158.3805792551","4.9769741151","14.4370190701","135.2999654448","0.0598011036","0.0000000000"
"70","591","-1142.8160188831","0.0000412173","0.9994162490","5.7394167793","503.1262979312","315.5144573651","187.6118405661","187.6377223985","262.7016206578","-75.0638982594","-81.1818563047","6.1179580453","146.1715609215","137.0391641434","-20.5091044071","-176.7681239591","156.2590195520","5.3323434286","16.2837636965","124.5053586414","0.0500951551","0.0000000000"
"71","692","-1142.9520507819","0.0000359750","0.9994522240","5.8205138192","503.2073949711","314.8978538821","188.3095410890","187.0211189154","261.0866281388","-74.0655092234","-79.9833092967","5.9178000733","153.7630788845","134.5796319362","-27.2560826820","-187.6401315965","160.3840489145","5.0355947011","15.2381542038","133.4889954996","0.0003344800","0.0000000000"
"72","87","-1143.0956134987","0.0000311640","0.9994833880","5.9061004463","503.2929815981","317.0689397807","186.2240418175","189.1922048140","270.0646665041","-80.8724616901","-86.9476140669","6.0751523768","156.1525821552","138.6723203725","-24.7602360236","-183.2761104213","158.5158743977","4.9846544012","14.3936343412","136.7742881494","0.0000052634","0.0000000000"
"73","434","-1143.1131568076","0.0000306220","0.9995140100","5.9165590993","503.3034402511","315.6685208620","187.6349193891","187.7917858953","267.0377232216","-79.2459373262","-85.2283444286","5.9824071023","157.0683859168","135.5394368839","-25.5700995792","-186.0429964297","160.4728968505","5.0197386989","14.7699275703","137.2785575308","0.0001621169","0.0000000000"
"74","815","-1143.2790081117","0.0000259421","0.9995399521","6.0154333336","503.4023144854","313.5749934401","189.8273210453","185.6982584734","254.3143637139","-68.6161052404","-74.5197215516","5.9036163111","154.9755396485","126.5521188079","-27.2132947424","-190.6752003871","163.4619056447","5.1446920013","15.5820082432","134.2412052198","0.0076341842","0.0000000000"
"75","775","-1143.3028507783","0.0000253309","0.9995652830","6.0296474238","503.4165285757","315.3581161023","188.0584124733","187.4813811356","266.1017921551","-78.6204110194","-84.5964209782","5.9760099588","155.2154582978","136.5233308432","-25.6369969859","-187.5683145422","161.9313175563","5.1090168529","15.0090851375","135.0958229634","0.0015333440","0.0000000000"
"76","297","-1143.3402620148","0.0000244007","0.9995896838","6.0519505789","503.4388317308","315.0459716051","188.3928601256","187.1692366385","262.0035871385","-74.8343505000","-80.8072286670","5.9728781670","156.4353295047","130.6091119203","-25.0408542865","-185.5401494452","160.4992951587","5.0550528651","14.4630150382","136.7665007573","0.1507608440","0.0000000000"
